"","AniId","RemLactation_LacNumber","CalculatedLactationCycle","LacCalvingDate","LacId","LacRemarks","LacColostrumDate","milk_production_start_date","milk_production_end_date","lactation_duration","total_milk_production","avg_daily_yield","early_lactation_yield","mid_lactation_yield","delta_early_mid_yield","mean_fat_percent","mean_protein_percent","dry_off_date","dry_off_interval","AniLifeNumber","entry_code","entry_date","exit_code","exit_date","AniGenId","AniBirthday","AniMotherLifeNumber","still_milking","est_deliver_total_milk_L","est_deliver_avg_daily_yield","est_deliver_early_lactation_yield","est_deliver_mid_lactation_yield","est_deliver_delta_lactation_yield"
"429","443",1,1,2020-06-14,1017,"",2020-06-18,2020-06-15,2021-09-14,456,11835.145631,26.732894,662.524256,1601.456282,938.932026,5.33412,3.640714,2021-09-14,57,"FR4401572270","N",2018-04-28,"B",2022-11-21,2,2018-04-28,"FR4401572175",FALSE,11349.904660129,25.636845346,635.360761504,1535.796574438,900.435812934
"430","147",4,5,2020-06-16,1018,"NULL",2020-06-20,2020-06-16,2020-09-08,84,2916.310679,35.759523,1141.553384,1774.757251,633.203867,NA,NA,2020-09-08,NA,"FR4401572157","N",2013-12-11,"B",2021-03-01,2,2013-12-11,"FR4401571293",FALSE,2796.741941161,34.293382557,1094.749695256,1701.992203709,607.242508453
"431","440",1,1,2020-07-06,1021,"",2020-07-16,2020-07-06,2021-03-31,268,6867.961165,26.395522,678.834936,1681.35919,1002.524254,5.704,3.467333,2021-03-31,83,"FR4401572268","N",2018-03-17,NA,NA,2,2018-03-17,"FR4460332596",FALSE,6586.374757235,25.313305598,651.002703624,1612.42346321,961.420759586
"432","301",4,4,2020-07-10,1022,"",2020-07-13,2020-07-10,2021-05-23,317,14867.572815,48.307886,1100.970857,2887.475702,1786.504845,4.190441,3.097794,2021-05-23,NA,"FR1442982480","A",2015-11-04,"B",2021-12-27,2,2014-02-09,"FR5008263260",FALSE,14258.002329585,46.327262674,1055.831051863,2769.089198218,1713.258146355
"433","368",2,2,2020-07-16,1024,"",2020-07-19,2020-07-17,2021-07-06,354,10264.854368,29.866666,759.902898,1972.232978,1212.33008,4.603214,3.22866,2021-07-06,67,"FR4401572244","N",2017-03-18,"B",2024-04-02,2,2017-03-18,"FR4401572135",FALSE,9843.995338912,28.642132694,728.746879182,1891.371425902,1162.62454672
"434","456",1,1,2020-07-28,1025,"",2020-07-30,2020-07-28,2021-05-13,289,7978.252427,28.434602,735.242702,1856.116474,1120.873772,4.839655,3.129655,2021-05-13,48,"FR4401572277","N",2018-08-08,"B",2024-08-07,2,2018-08-08,"FR4401572150",FALSE,7651.144077493,27.268783318,705.097751218,1780.015698566,1074.917947348
"435","382",2,2,2020-07-30,1027,"",2020-08-08,2020-07-30,2021-05-26,300,6543.203883,22.465,577.281535,1557.08735,979.805815,5.067464,3.466338,2021-05-26,85,"FR4401572249","N",2017-07-31,"B",2023-07-10,2,2017-07-31,"FR4401572191",FALSE,6274.932523797,21.543935,553.612992065,1493.24676865,939.633776585
"436","454",1,1,2020-08-01,1030,"",2020-08-04,2020-08-02,2021-06-07,309,6607.669902,22.025566,447.66989,1381.456281,933.786391,4.187228,3.321807,2021-06-07,164,"FR4401572276","N",2018-07-31,"B",2024-01-17,2,2018-07-31,"FR4401572205",FALSE,6336.755436018,21.122517794,429.31542451,1324.816573479,895.501148969
"437","451",1,1,2020-08-24,1032,"NULL",2020-08-27,2020-08-24,2021-08-24,365,8624.271844,24.336986,510.194158,1375.436866,865.242708,4.408447,3.302919,2021-08-24,NA,"FR4401572275","N",2018-07-02,"B",2021-08-24,2,2018-07-02,"FR4401572182",FALSE,8270.676698396,23.339169574,489.276197522,1319.043954494,829.767756972
"438","445",1,1,2020-08-25,1034,"",2020-08-29,2020-08-25,2021-06-21,300,8311.067961,28.534666,645.728141,1586.019383,940.291242,4.847113,3.169896,2021-06-21,42,"4401572271",NA,NA,NA,NA,NA,2018-05-08,NA,FALSE,7970.314174599,27.364744694,619.253287219,1520.992588297,901.739301078
"439","320",3,3,2020-08-26,1036,"",2020-09-01,2020-08-27,2021-08-30,368,13313.592233,37.263586,1043.592218,2688.446571,1644.854353,4.574251,3.007904,2021-08-30,52,"FR4401572224","N",2016-08-30,NA,NA,2,2016-08-30,"FR4401572170",FALSE,12767.734951447,35.735778974,1000.804937062,2578.220261589,1577.415324527
"440","274",5,5,2020-08-31,1037,"",2020-09-05,2020-08-31,2021-05-26,268,9171.553398,35.24888,1052.912606,2593.106767,1540.194161,4.686901,3.300422,2021-05-26,68,"FR4404288312",NA,NA,NA,NA,NA,2017-10-09,"FR4404288101",FALSE,8795.519708682,33.80367592,1009.743189154,2486.789389553,1477.046200399
"441","406",1,1,2020-08-31,1039,"",2020-09-01,2020-08-31,2021-06-07,280,6741.553398,24.799285,562.912607,1476.796088,913.883481,4.814939,3.368554,2021-06-07,47,"FR4401572255","N",2017-10-12,"B",2023-02-13,2,2017-10-12,"FR4401572187",FALSE,6465.149708682,23.782514315,539.833190113,1416.247448392,876.414258279
"442","311",3,3,2020-09-01,1041,"",2020-09-06,2020-09-01,2021-06-22,294,9076.796116,31.799659,724.563095,2072.038804,1347.475709,4.728367,3.108265,2021-06-22,97,"4401572220",NA,NA,NA,NA,NA,2016-08-04,NA,FALSE,8704.647475244,30.495872981,694.856008105,1987.085213036,1292.229204931
"443","465",1,1,2020-09-02,1043,"",2020-09-04,2020-09-02,2021-07-21,322,8472.427184,27.101242,689.126199,1683.300945,994.174746,6.151811,3.414409,2021-07-21,61,"FR4401572280","N",2018-09-05,"B",2023-02-13,2,2018-09-05,"FR4401572217",FALSE,8125.057669456,25.990091078,660.872024841,1614.285606255,953.413581414
"444","292",3,3,2020-09-07,1045,"NULL",2020-09-10,2020-09-07,2021-08-24,351,12930.679611,37.944729,1136.407751,2532.524242,1396.116491,4.370562,3.07625,2021-08-24,NA,"FR4401572210","N",2016-02-24,"B",2021-08-24,2,2016-02-24,"FR4401572156",FALSE,12400.521746949,36.388995111,1089.815033209,2428.690748078,1338.875714869
"445","222",4,4,2020-09-09,1047,"",2020-09-13,2020-09-09,2021-10-07,393,16302.912621,42.727735,1168.932026,2813.592201,1644.660175,5.455609,2.965512,2021-10-07,49,"FR4401572182","N",2015-01-29,"B",2022-12-26,2,2015-01-29,"FR4401572122",FALSE,15634.493203539,40.975897865,1121.005812934,2698.234920759,1577.229107825
"446","180",5,4,2020-09-11,1048,"",2020-09-13,2020-09-11,2021-11-25,440,18284.174757,42.80159,1358.73785,3584.465988,2225.728138,3.784409,3.420984,2021-11-25,66,"FR4401572163","A",2016-04-22,"B",2023-03-06,2,2014-07-21,"FR4435728574",FALSE,17534.523591963,41.04672481,1303.02959815,3437.502882492,2134.473284342
"447","344",4,4,2020-09-11,1050,"NULL",2020-09-16,2020-09-11,2021-07-18,310,10804.368932,35.898387,1082.232994,2291.74754,1209.514546,5.476854,3.407903,2021-07-18,NA,"FR4401572184","N",2015-01-31,"B",2021-07-19,2,2015-01-31,"FR4401572068",FALSE,10361.389805788,34.426553133,1037.861441246,2197.78589086,1159.924449614
"448","388",2,2,2020-09-13,1052,"",2020-09-17,2020-09-14,2021-08-09,329,10898.058252,34.118541,813.398042,2243.106769,1429.708727,4.475684,3.023287,2021-08-09,56,"FR4401572250","N",2017-08-18,NA,NA,2,2017-08-18,"FR4401572144",FALSE,10451.237863668,32.719680819,780.048722278,2151.139391471,1371.090669193
"449","254",4,4,2020-09-16,1054,"",2020-09-20,2020-09-16,2021-08-23,341,10037.184466,30.317595,1001.165034,2378.543658,1377.378624,4.339687,2.970875,2021-08-23,68,"FR4401572199","N",2015-08-11,"B",2022-05-16,2,2015-08-11,"FR4401572094",FALSE,9625.659902894,29.074573605,960.117267606,2281.023368022,1320.906100416
"450","307",3,3,2020-09-16,1056,"",2020-09-18,2020-09-16,2021-03-12,177,4151.262135,24.157062,848.73785,1592.621329,743.883479,NA,NA,2021-03-12,238,"FR4401572217","N",2016-07-18,"B",2024-03-18,2,2016-07-18,"FR4401572107",FALSE,3981.060387465,23.166622458,813.93959815,1527.323854511,713.384256361
"451","450",1,1,2020-09-21,1057,"",2020-09-23,2020-09-21,2021-07-21,303,7860.291262,26.719801,584.174742,1645.048513,1060.873771,4.62496,3.321102,2021-07-21,45,"FR4401572274","N",2018-06-21,"B",2023-10-30,2,2018-06-21,"FR4401572055",FALSE,7538.019320258,25.624289159,560.223577578,1577.601523967,1017.377946389
"452","205",4,4,2020-09-29,1058,"NULL",2020-10-03,2020-09-29,2021-04-26,209,6895.53398,33.982775,1168.543674,2380.388322,1211.844648,4.53275,3.18925,2021-04-26,NA,"FR4401572175","N",2014-11-14,"B",2021-04-26,2,2014-11-14,"FR4401572084",FALSE,6612.81708682,32.589481225,1120.633383366,2282.792400798,1162.159017432
"453","237",4,4,2020-10-07,1059,"NULL",2020-10-14,2020-10-07,2020-11-05,29,692.427184,24.593103,692.427169,0,-692.427169,NA,NA,2020-11-05,NA,"FR4401572191","N",2015-04-04,"B",2021-04-26,2,2015-04-04,"FR4401572135",FALSE,664.037669456,23.584785777,664.037655071,0,-664.037655071
"454","459",1,1,2020-10-09,1060,"",2020-10-16,2020-10-11,2021-06-15,247,6473.980582,26.996761,526.699017,1611.359193,1084.660176,4.110659,3.275604,2021-06-15,91,"FR4401541485",NA,NA,NA,NA,NA,2017-09-12,"FR4401541370",FALSE,6208.547378138,25.889893799,505.104357303,1545.293466087,1040.189108784
"455","356",2,2,2020-10-12,1062,"NULL",2020-10-16,2020-10-13,2021-02-18,128,3066.213592,24.673437,592.524255,1560.582495,968.05824,NA,NA,2021-02-18,NA,"FR4404288379",NA,NA,NA,NA,NA,0019-01-31,"FR4404288171",FALSE,2940.498834728,23.661826083,568.230760545,1496.598612705,928.36785216
"456","449",1,1,2020-10-16,1063,"",2020-10-18,2020-10-16,2021-03-25,160,3387.572815,21.8075,475.922314,1381.456277,905.533963,4.487777,3.357777,2021-03-25,201,"FR4401572273","N",2018-06-21,"B",2023-10-30,2,2018-06-21,"FR4401572055",FALSE,3248.682329585,20.9133925,456.409499126,1324.816569643,868.407070517
"457","441",1,1,2020-10-20,1064,"",2020-10-27,2020-10-21,2021-08-09,292,8049.320388,28.39315,683.689307,1430.194147,746.50484,4.259383,3.258013,2021-08-09,37,"FR4401572269","N",2018-04-05,"B",2025-03-10,2,2018-04-05,"FR4401572169",FALSE,7719.298252092,27.22903085,655.658045413,1371.556186973,715.89814156
"458","446",1,1,2020-10-18,1065,"",2020-10-25,2020-10-21,2021-11-16,391,9218.446601,24.283887,472.330085,1282.13589,809.805805,4.038408,3.391428,2021-11-16,65,"FR4401572272","N",2018-05-21,"B",2024-01-02,2,2018-05-21,"FR4401572135",FALSE,8840.490290359,23.288247633,452.964551515,1229.56831851,776.603766995
"459","481",1,1,2020-10-30,1067,"",2020-11-03,2020-10-30,2021-08-16,290,6907.669902,24.534137,422.621344,1382.330068,959.708724,4.025359,3.402418,2021-08-16,39,"FR4401572285","N",2018-10-21,NA,NA,2,2018-10-21,"FR4401572226",FALSE,6624.455436018,23.528237383,405.293868896,1325.654535212,920.360666316
"460","295",3,3,2020-11-03,1068,"",2020-11-07,2020-11-04,2022-02-18,471,16524.466019,36.136305,1075.242703,2638.252396,1563.009693,5.285934,3.588278,2022-02-18,101,"FR4401572211","A",2018-04-19,NA,NA,2,2016-03-10,"FR4401572158",FALSE,15846.962912221,34.654716495,1031.157752177,2530.084047764,1498.926295587
"461","203",4,4,2020-11-12,1070,"",2020-11-16,2020-11-12,2021-09-14,306,10727.281553,36.108169,1099.417457,2569.708708,1470.291251,4.129505,3.236758,2021-09-14,55,"FR4401572173","N",2014-11-01,"B",2022-05-30,2,2014-11-01,"FR4401572112",FALSE,10287.463009327,34.627734071,1054.341341263,2464.350650972,1410.009309709
"462","507",1,1,2020-11-13,1072,"",2020-11-15,2020-11-14,2022-01-12,424,11987.475728,29.120518,483.20387,1524.757254,1041.553384,4.189006,3.091986,2022-01-12,38,"FR4401572295","N",2019-01-08,"B",2022-05-16,2,2019-01-08,"FR4401572231",FALSE,11495.989223152,27.926576762,463.39251133,1462.242206586,998.849695256
"463","145",5,5,2020-11-13,1073,"",2020-11-17,2020-11-13,2021-12-20,402,15224.271844,39.007462,1277.766972,2850.776667,1573.009695,5.080788,3.323835,2021-12-20,65,"FR4401572156","N",2013-12-08,"B",2022-10-24,2,2013-12-08,"FR4401572020",FALSE,14600.076698396,37.408156058,1225.378526148,2733.894823653,1508.516297505
"464","329",3,3,2020-11-14,1075,"",2020-11-18,2020-11-14,2021-09-14,304,10030.485436,33.984868,991.844646,2214.854342,1223.009696,4.547087,3.364505,2021-09-14,45,"FR4401572227","N",2016-10-15,"B",2024-03-18,2,2016-10-15,"FR4401572154",FALSE,9619.235533124,32.591488412,951.179015514,2124.045313978,1172.866298464
"465","111",6,7,2020-11-14,1077,"",2020-11-17,2020-11-16,2021-09-20,308,10143.203883,33.920454,1007.961153,2332.912594,1324.951441,4.698723,3.408191,2021-09-20,54,"FR4401572135","N",2013-04-19,"B",2024-12-23,2,2013-04-19,"FR4401572002",FALSE,9727.332523797,32.529715386,966.634745727,2237.263177646,1270.628431919
"466","169",5,5,2020-11-19,1082,"",2020-11-23,2020-11-20,2021-12-20,395,15567.37864,40.593417,1231.74756,2854.46599,1622.71843,3.742329,3.197598,2021-12-20,NA,"FR4401572160","N",2014-05-23,"B",2022-03-21,2,2014-05-23,"FR4401572089",FALSE,14929.11611576,38.929086903,1181.24591004,2737.43288441,1556.18697437
"467","195",5,5,2020-11-22,1083,"",2020-11-25,2020-11-22,2021-09-09,291,10854.174757,38.418556,1200.194159,2706.504822,1506.310663,4.164632,3.141355,2021-09-09,45,"FR4401572170","N",2014-09-14,NA,NA,2,2014-09-14,"FR4401572120",FALSE,10409.153591963,36.843395204,1150.986198481,2595.538124298,1444.551925817
"468","125",5,6,2020-11-23,1084,"NULL",2020-11-25,2020-11-23,2021-10-28,339,12830.873786,38.98466,1170.873771,2653.495118,1482.621347,4.380929,3.299823,2021-10-28,NA,"FR4401572151","N",2013-10-08,"B",2021-12-27,2,2013-10-08,"FR4401572064",FALSE,12304.807960774,37.38628894,1122.867946389,2544.701818162,1421.833871773
"469","409",2,2,2020-11-30,1086,"",2020-12-05,2020-11-30,2021-11-08,343,12122.135922,36.401749,833.10678,2327.378607,1494.271827,3.673502,2.929367,2021-11-08,NA,"FR4401572256","N",2017-10-16,"B",2021-12-27,2,2017-10-16,"FR4401572192",FALSE,11625.128349198,34.909277291,798.94940202,2231.956084113,1433.006682093
"470","350",3,3,2020-12-02,1088,"",2020-12-07,2020-12-02,2021-09-14,286,8679.805825,31.25944,758.737849,1931.747541,1173.009692,4.059285,3.174835,2021-09-14,41,"FR4401572235","N",2016-12-20,"B",2023-09-25,2,2016-12-20,"FR4401572023",FALSE,8323.933786175,29.97780296,727.629597191,1852.545891819,1124.916294628
"471","475",1,1,2020-12-02,1089,"NULL",2020-12-02,2020-12-02,2021-01-26,55,748.543689,14.018181,391.553383,356.990277,-34.563106,NA,NA,2021-01-26,NA,"FR4401572283",NA,NA,"B",2021-06-09,2,2018-10-08,"FR7261291126",FALSE,717.853397751,13.443435579,375.499694297,342.353675643,-33.146018654
"472","357",2,2,2020-12-10,1090,"",2020-12-15,2020-12-11,2021-12-14,368,14197.475728,39.7375,1111.456296,2834.077641,1722.621345,4.644688,3.510073,2021-12-14,58,"FR4401572239","N",2017-01-15,"B",2022-11-21,2,2017-01-15,"FR4401572137",FALSE,13615.379223152,38.1082625,1065.886587864,2717.880457719,1651.993869855
"473","417",2,2,2020-12-14,1093,"",2020-12-17,2020-12-14,2021-10-15,305,10093.495145,34.086229,1060.679596,2389.708706,1329.02911,4.307323,3.369107,2021-10-15,56,"FR4401572259","N",2017-11-01,"M",2024-12-20,2,2017-11-01,"FR4401572195",FALSE,9679.661844055,32.688693611,1017.191732564,2291.730649054,1274.53891649
"474","424",2,2,2020-12-22,1095,"NULL",2020-12-28,2020-12-22,2021-03-07,75,2454.757281,33.712,1068.155326,1386.601919,318.446593,NA,NA,2021-03-07,NA,"FR4401572263","N",2017-12-04,"B",2021-06-09,2,2017-12-04,"FR4401572193",FALSE,2354.112232479,32.329808,1024.360957634,1329.751240321,305.390282687
"475","490",1,1,2020-12-22,1097,"",2020-12-23,2020-12-23,2021-10-15,296,7814.563106,27.192567,539.223285,1663.300943,1124.077658,4.093333,3.188544,2021-10-15,42,"FR4401572289","N",2018-11-07,NA,NA,2,2018-11-07,"FR4401572219",FALSE,7494.166018654,26.077671753,517.115130315,1595.105604337,1077.990474022
"476","335",3,3,2020-12-23,1099,"",2020-12-30,2020-12-23,2022-01-30,403,13257.961165,33.885111,1163.10678,2663.689292,1500.582512,4.982225,3.670564,2022-01-30,140,"FR4401572228","N",2016-11-11,NA,NA,2,2016-11-11,"FR4401572149",FALSE,12714.384757235,32.495821449,1115.41940202,2554.478031028,1439.058629008
"477","402",2,2,2020-12-24,1100,"",2020-12-29,2020-12-24,2021-10-29,309,10521.84466,35.072815,949.41746,2406.601912,1457.184452,4.267973,3.219295,2021-10-29,50,"FR4401572254","N",2017-09-24,NA,NA,2,2017-09-24,"FR4401572111",FALSE,10090.44902894,33.634829585,910.49134414,2307.931233608,1397.439889468
"478","116",6,6,2021-01-01,1102,"",2021-01-07,2021-01-02,2021-11-08,310,11823.980582,39.286129,1124.174743,2964.368902,1840.194159,4.819451,3.18443,2021-11-08,49,"FR4401572140","N",2013-08-22,"B",2022-12-26,2,2013-08-22,"FR4401571288",FALSE,11339.197378138,37.675397711,1078.083578537,2842.829777018,1764.746198481
"479","482",1,1,2021-01-05,1103,"NULL",2021-01-05,2021-01-05,2021-01-20,15,313.786407,21.546666,313.786401,0,-313.786401,NA,NA,2021-01-20,NA,"FR4401572286","N",2018-10-23,"E",2021-01-20,2,2018-10-23,"FR4401572089",FALSE,300.921164313,20.663252694,300.921158559,0,-300.921158559
"480","493",1,1,2021-01-12,1105,"NULL",2021-01-15,2021-01-12,2021-01-20,8,133.009708,17.125,133.009704,0,-133.009704,NA,NA,2021-01-20,NA,"FR4401572290","N",2018-11-10,"E",2021-01-20,2,2018-11-10,"FR4401572227",FALSE,127.556309972,16.422875,127.556306136,0,-127.556306136
"481","122",5,5,2021-01-14,1106,"NULL",2021-01-19,2021-01-14,2021-11-22,312,11215.53398,37.025641,948.543673,2604.757246,1656.213573,4.649282,3.425099,2021-11-22,NA,"FR4401572148","N",2013-10-04,"B",2021-11-22,2,2013-10-04,"FR4401572039",FALSE,10755.69708682,35.507589719,909.653382407,2497.962198914,1588.308816507
"482","428",2,2,2021-01-18,1107,"",2021-01-22,2021-01-18,2021-12-10,326,12804.660194,40.456441,1194.271831,2877.86405,1683.592219,3.980223,3.274944,2021-12-10,51,"FR4401572264","N",2017-12-29,"B",2022-12-26,2,2017-12-29,"FR4401572190",FALSE,12279.669126046,38.797726919,1145.306685929,2759.87162395,1614.564938021
"483","239",4,4,2021-01-26,1108,"",2021-02-01,2021-02-08,2021-11-25,290,11771.45631,41.808965,633.106786,2750.388322,2117.281536,4.221181,3.355236,2021-11-25,77,"FR4401572192",NA,NA,"M",2023-08-26,2,2015-04-07,"FR4441171393",FALSE,11288.82660129,40.094797435,607.149407774,2637.622400798,2030.472993024
"484","264",4,4,2021-01-01,1109,"NULL",2021-01-08,2021-01-28,2021-09-06,221,6986.699029,32.562443,70.291261,2019.029096,1948.737835,3.830459,2.966839,2021-09-06,NA,"FR4401572204","N",2015-09-16,"B",2021-09-06,2,2015-09-16,"FR4401572137",FALSE,6700.244368811,31.227382837,67.409319299,1936.248903064,1868.839583765
"485","503",1,1,2021-02-02,1111,"NULL",2021-02-05,2021-02-03,2021-04-10,66,2133.203883,33.290909,724.563094,1408.640759,684.077665,2.7184,2.8808,2021-04-10,NA,"FR4401572293","N",2018-12-20,"E",2021-04-10,2,2018-12-20,"FR4401572232",FALSE,2045.742523797,31.925981731,694.856007146,1350.886487881,656.030480735
"486","512",1,1,2021-02-11,1113,"NULL",2021-02-12,2021-02-11,2021-02-22,11,133.980582,12.545454,133.980577,0,-133.980577,NA,NA,2021-02-22,NA,"FR4401572298","N",2019-01-21,"B",2022-11-21,2,2019-01-21,"FR4401572170",FALSE,128.487378138,12.031090386,128.487373343,0,-128.487373343
"487","509",1,1,2021-02-16,1116,"NULL",2021-02-16,2021-02-16,2021-04-10,53,1596.504854,31.026415,790.388334,806.116496,15.728162,3.3688,2.9032,2021-04-10,NA,"FR4401572297","N",2019-01-13,"E",2021-04-10,2,2019-01-13,"FR4401572236",FALSE,1531.048154986,29.754331985,757.982412306,773.065719664,15.083307358
"488","375",4,5,2021-02-18,1119,"",2021-02-21,2021-02-18,2021-12-27,312,10336.407766,34.123397,1043.88348,2439.805797,1395.922317,5.36402,3.4993,2021-12-27,35,"FR4460332589","A",2016-02-16,"B",2024-01-02,2,2016-01-01,"FR4460332497",FALSE,9912.615047594,32.724337723,1001.08425732,2339.773759323,1338.689502003
"489","377",2,2,2021-02-22,1120,"",2021-02-28,2021-02-22,2022-05-19,451,15180.291262,34.668957,978.737849,2601.06793,1622.330081,4.509812,3.281967,2022-05-19,63,"FR4401572247","N",2017-07-06,"B",2023-10-30,2,2017-07-06,"FR4401572182",FALSE,14557.899320258,33.247529763,938.609597191,2494.42414487,1555.814547679
"490","379",2,2,2021-02-24,1122,"",2021-02-28,2021-02-24,2022-05-25,455,17256.601941,39.064395,1131.747558,2852.524243,1720.776685,4.358917,3.093041,2022-05-25,62,"FR4401572248","N",2017-07-19,"B",2024-03-18,2,2017-07-19,"FR4401572185",FALSE,16549.081261419,37.462754805,1085.345908122,2735.570749037,1650.224840915
"491","342",4,4,2021-03-01,1124,"NULL",2021-03-05,2021-03-01,2022-04-13,408,15238.543689,38.469852,1113.592221,2925.145602,1811.553381,3.975816,3.088877,2022-04-13,NA,"FR4916869235","A",2015-03-11,"B",2022-04-13,2,2015-02-04,"FR4916868836",FALSE,14613.763397751,36.892588068,1067.934939939,2805.214632318,1737.279692379
"492","401",2,2,2021-03-07,1127,"",2021-03-12,2021-03-07,2022-06-09,459,17451.45631,39.16122,1126.116492,2719.514535,1593.398043,3.72154,3.130468,2022-06-09,48,"FR4401572253","N",2017-09-20,"M",2022-07-31,2,2017-09-20,"FR4401572163",FALSE,16735.94660129,37.55560998,1079.945715828,2608.014439065,1528.068723237
"493","433",2,2,2021-03-09,1128,"",2021-03-13,2021-03-09,2022-03-15,371,13744.660194,38.159029,1168.543676,2686.504823,1517.961147,4.179724,3.435785,2022-03-15,99,"FR4401572265","N",2018-01-27,NA,NA,2,2018-01-27,"FR4401572186",FALSE,13181.129126046,36.594508811,1120.633385284,2576.358125257,1455.724739973
"494","486",1,1,2021-03-11,1131,"",2021-03-15,2021-03-12,2022-01-31,325,8518.737864,26.997846,671.941733,1735.1456,1063.203867,4.059563,3.358504,2022-01-31,102,"FR4401572288","A",2020-08-18,"M",2022-06-28,2,2018-10-31,"FR4401572211",FALSE,8169.469611576,25.890934314,644.392121947,1664.0046304,1019.612508453
"495","458",1,1,2021-03-20,1133,"",2021-03-24,2021-03-22,2022-02-08,323,10527.281553,33.569969,718.155324,2208.640746,1490.485422,3.443633,3.222049,2022-02-08,41,"FR4401572278","N",2018-08-11,"B",2024-01-02,2,2018-08-11,"FR4401572209",FALSE,10095.663009327,32.193600271,688.710955716,2118.086475414,1429.375519698
"496","508",1,1,2021-03-22,1135,"NULL",2021-03-26,2021-03-22,2021-04-10,19,440.970873,23.905263,440.970864,0,-440.970864,4.1245,3.5625,2021-04-10,NA,"FR4401572296","N",2019-01-09,"E",2021-04-10,2,2019-01-09,"FR4401572235",FALSE,422.891067207,22.925147217,422.891058576,0,-422.891058576
"497","477",1,1,2021-03-25,1140,"",2021-03-30,2021-03-28,2022-01-17,295,8885.631067,31.024406,646.60193,1790.873759,1144.271829,3.86625,3.421621,2022-01-17,37,"FR4401572284","N",2018-10-10,"B",2025-03-10,2,2018-10-10,"FR4401572224",FALSE,8521.320193253,29.752405354,620.09125087,1717.447934881,1097.356684011
"498","422",2,2,2021-03-29,1143,"",2021-04-04,2021-04-02,2021-12-07,249,9080.679611,37.56265,933.980571,2606.019386,1672.038815,4.51748,3.34112,2021-12-07,87,"FR4401572261","N",2017-11-12,NA,NA,2,2017-11-12,"FR4401572198",FALSE,8708.371746949,36.02258135,895.687367589,2499.172591174,1603.485223585
"499","438",2,2,2021-04-12,1144,"",2021-04-15,2021-04-12,2022-03-04,326,10293.106796,32.521165,793.300958,2088.640745,1295.339787,4.299692,3.521723,2022-03-04,27,"FR4401572267","N",2018-02-23,NA,NA,2,2018-02-23,"FR4460332589",FALSE,9871.089417364,31.187797235,760.775618722,2003.006474455,1242.230855733
"500","362",2,2,2021-04-17,1145,"NULL",2021-04-22,2021-04-19,2022-02-07,294,9272.912621,32.486734,1056.601928,2574.3689,1517.766972,4.378771,3.656143,2022-02-07,NA,"FR4401572242","N",2017-02-14,"B",2022-02-07,2,2017-02-14,"FR4401572173",FALSE,8892.723203539,31.154777906,1013.281248952,2468.8197751,1455.538526148
"501","351",3,3,2021-04-20,1147,"",2021-04-24,2021-04-20,2022-02-24,310,12106.407766,40.224516,1241.747558,2847.087351,1605.339793,3.942838,3.062967,2022-02-24,165,"FR4401572236","N",2016-12-22,"B",2024-01-17,2,2016-12-22,"FR4401572171",FALSE,11610.045047594,38.575310844,1190.835908122,2730.356769609,1539.520861487
"502","348",3,3,2021-04-21,1149,"",2021-04-28,2021-04-24,2022-03-04,314,10955.92233,35.938216,1038.44659,2513.00968,1474.56309,5.165335,3.523865,2022-03-04,NA,"FR4401572234","N",2016-12-13,"M",2022-04-25,2,2016-12-13,"FR4401572055",FALSE,10506.72951447,34.464749144,995.87027981,2409.97628312,1414.10600331
"503","524",1,1,2021-06-02,1151,"NULL",2021-06-06,2021-06-04,2021-08-13,70,1795.728155,26.422857,601.165035,1194.563087,593.398052,3.166619,3.085352,2021-08-13,NA,"FR4401572302","N",2019-05-16,"E",2021-08-14,2,2019-05-16,"FR4401572240",FALSE,1722.103300645,25.339519863,576.517268565,1145.586000433,569.068731868
"504","419",2,2,2021-06-06,1152,"",2021-06-10,2021-06-07,2022-09-05,455,15092.233009,34.164835,1059.41746,2552.815504,1493.398044,4.599492,3.345187,2022-09-05,110,"FR4401572260","N",2017-11-05,"B",2024-12-23,2,2017-11-05,"FR4401572089",FALSE,14473.451455631,32.764076765,1015.98134414,2448.150068336,1432.168724196
"505","364",3,3,2021-06-12,1154,"",2021-06-16,2021-06-12,2022-04-29,321,10506.504854,33.712461,1022.135908,2532.427157,1510.291249,4.945233,3.37813,2022-04-29,28,"FR4401572243","N",2017-02-26,"B",2023-02-13,2,2017-02-26,"FR4401572174",FALSE,10075.738154986,32.330250099,980.228335772,2428.597643563,1448.369307791
"506","432",2,2,2021-06-15,1155,"",2021-06-20,2021-06-15,2022-06-09,359,12688.543689,36.404456,1148.349499,2287.475699,1139.1262,4.585431,3.445264,2022-06-09,52,"FR4401572266","N",2018-01-28,"B",2023-10-30,2,2018-01-28,"FR4401572167",FALSE,12168.313397751,34.911873304,1101.267169541,2193.689195341,1092.4220258
"507","440",2,2,2021-06-21,1157,"",2021-06-25,2021-06-22,2022-03-31,282,9486.310679,34.648581,943.20387,2257.572785,1314.368915,4.725815,3.517446,2022-03-31,83,"FR4401572268","N",2018-03-17,NA,NA,2,2018-03-17,"FR4460332596",FALSE,9097.371941161,33.227989179,904.53251133,2165.012300815,1260.479789485
