"","AniId","RemLactation_LacNumber","CalculatedLactationCycle","LacCalvingDate","LacId","LacRemarks","LacColostrumDate","milk_production_start_date","milk_production_end_date","lactation_duration","total_milk_production","avg_daily_yield","early_lactation_yield","mid_lactation_yield","delta_early_mid_yield","mean_fat_percent","mean_protein_percent","dry_off_date","dry_off_interval","AniLifeNumber","entry_code","entry_date","exit_code","exit_date","AniGenId","AniBirthday","AniMotherLifeNumber","InsId","InsSirId","InsNumber","InsRemarks","InsDate","PreLacId","PreDate","PreRemark","successful_insem","successful_pregnancy"
"1660","106",4,4,2018-12-21,850,"NULL",2018-12-28,2018-12-21,2019-02-17,58,1184.757281,21.039655,516.0194,668.737853,152.718453,NA,NA,2019-02-17,NA,"FR4401572128","N",2012-12-26,"B",2020-01-28,2,2012-12-26,"",NA,NA,NA,NA,NA,1304,2022-11-29,"",TRUE,TRUE
"1661","106",4,4,2018-12-21,850,"NULL",2018-12-28,2018-12-21,2019-02-17,58,1184.757281,21.039655,516.0194,668.737853,152.718453,NA,NA,2019-02-17,NA,"FR4401572128","N",2012-12-26,"B",2020-01-28,2,2012-12-26,"",NA,NA,NA,NA,NA,1557,2024-10-30,"",TRUE,TRUE
"1662","106",4,4,2018-12-21,850,"NULL",2018-12-28,2018-12-21,2019-02-17,58,1184.757281,21.039655,516.0194,668.737853,152.718453,NA,NA,2019-02-17,NA,"FR4401572128","N",2012-12-26,"B",2020-01-28,2,2012-12-26,"",NA,NA,NA,NA,NA,1629,2024-12-16,"",TRUE,TRUE
"1663","239",2,2,2018-12-28,851,"",2019-01-02,2018-12-28,2019-12-26,363,12907.087378,36.623415,1042.038821,2445.922302,1403.883481,NA,NA,2019-12-26,49,"FR4401572192",NA,NA,"M",2023-08-26,2,2015-04-07,"FR4441171393",1006,179,1,"",2019-02-27,NA,NA,NA,FALSE,FALSE
"1664","239",2,2,2018-12-28,851,"",2019-01-02,2018-12-28,2019-12-26,363,12907.087378,36.623415,1042.038821,2445.922302,1403.883481,NA,NA,2019-12-26,49,"FR4401572192",NA,NA,"M",2023-08-26,2,2015-04-07,"FR4441171393",1020,172,2,"",2019-03-19,NA,NA,NA,FALSE,FALSE
"1665","239",2,2,2018-12-28,851,"",2019-01-02,2018-12-28,2019-12-26,363,12907.087378,36.623415,1042.038821,2445.922302,1403.883481,NA,NA,2019-12-26,49,"FR4401572192",NA,NA,"M",2023-08-26,2,2015-04-07,"FR4441171393",1054,183,3,"",2019-05-08,851,2019-07-02,"",TRUE,TRUE
"1666","264",2,2,2019-01-08,852,"",2019-01-13,2019-01-08,2019-12-03,329,12098.349514,37.876291,1069.514547,2562.135894,1492.621347,NA,NA,2019-12-03,55,"FR4401572204","N",2015-09-16,"B",2021-09-06,2,2015-09-16,"FR4401572137",1035,172,2,"",2019-04-11,852,2019-06-07,NA,TRUE,TRUE
"1667","264",2,2,2019-01-08,852,"",2019-01-13,2019-01-08,2019-12-03,329,12098.349514,37.876291,1069.514547,2562.135894,1492.621347,NA,NA,2019-12-03,55,"FR4401572204","N",2015-09-16,"B",2021-09-06,2,2015-09-16,"FR4401572137",1021,179,1,"",2019-03-20,NA,NA,NA,FALSE,FALSE
"1668","343",1,1,2019-01-09,854,"NULL",2019-01-13,2019-01-09,2019-02-08,30,755.145631,25.926666,725.631052,29.514563,-696.116489,NA,NA,2019-02-08,NA,"FR4401572231","N",2016-11-25,"E",2019-02-08,2,2016-11-25,"FR4401572082",NA,NA,NA,NA,NA,203,2014-01-07,NA,TRUE,TRUE
"1669","343",1,1,2019-01-09,854,"NULL",2019-01-13,2019-01-09,2019-02-08,30,755.145631,25.926666,725.631052,29.514563,-696.116489,NA,NA,2019-02-08,NA,"FR4401572231","N",2016-11-25,"E",2019-02-08,2,2016-11-25,"FR4401572082",NA,NA,NA,NA,NA,351,2014-10-22,NA,TRUE,TRUE
"1670","343",1,1,2019-01-09,854,"NULL",2019-01-13,2019-01-09,2019-02-08,30,755.145631,25.926666,725.631052,29.514563,-696.116489,NA,NA,2019-02-08,NA,"FR4401572231","N",2016-11-25,"E",2019-02-08,2,2016-11-25,"FR4401572082",NA,NA,NA,NA,NA,340,2014-11-21,NA,TRUE,TRUE
"1671","343",1,1,2019-01-09,854,"NULL",2019-01-13,2019-01-09,2019-02-08,30,755.145631,25.926666,725.631052,29.514563,-696.116489,NA,NA,2019-02-08,NA,"FR4401572231","N",2016-11-25,"E",2019-02-08,2,2016-11-25,"FR4401572082",NA,NA,NA,NA,NA,383,2015-01-05,NA,TRUE,TRUE
"1672","343",1,1,2019-01-09,854,"NULL",2019-01-13,2019-01-09,2019-02-08,30,755.145631,25.926666,725.631052,29.514563,-696.116489,NA,NA,2019-02-08,NA,"FR4401572231","N",2016-11-25,"E",2019-02-08,2,2016-11-25,"FR4401572082",NA,NA,NA,NA,NA,379,2015-01-05,NA,TRUE,TRUE
"1673","343",1,1,2019-01-09,854,"NULL",2019-01-13,2019-01-09,2019-02-08,30,755.145631,25.926666,725.631052,29.514563,-696.116489,NA,NA,2019-02-08,NA,"FR4401572231","N",2016-11-25,"E",2019-02-08,2,2016-11-25,"FR4401572082",NA,NA,NA,NA,NA,349,2015-03-07,NA,TRUE,TRUE
"1674","343",1,1,2019-01-09,854,"NULL",2019-01-13,2019-01-09,2019-02-08,30,755.145631,25.926666,725.631052,29.514563,-696.116489,NA,NA,2019-02-08,NA,"FR4401572231","N",2016-11-25,"E",2019-02-08,2,2016-11-25,"FR4401572082",NA,NA,NA,NA,NA,430,2015-06-09,NA,TRUE,TRUE
"1675","343",1,1,2019-01-09,854,"NULL",2019-01-13,2019-01-09,2019-02-08,30,755.145631,25.926666,725.631052,29.514563,-696.116489,NA,NA,2019-02-08,NA,"FR4401572231","N",2016-11-25,"E",2019-02-08,2,2016-11-25,"FR4401572082",NA,NA,NA,NA,NA,498,2016-06-07,NA,TRUE,TRUE
"1676","343",1,1,2019-01-09,854,"NULL",2019-01-13,2019-01-09,2019-02-08,30,755.145631,25.926666,725.631052,29.514563,-696.116489,NA,NA,2019-02-08,NA,"FR4401572231","N",2016-11-25,"E",2019-02-08,2,2016-11-25,"FR4401572082",NA,NA,NA,NA,NA,841,2019-05-13,NA,TRUE,TRUE
"1677","343",1,1,2019-01-09,854,"NULL",2019-01-13,2019-01-09,2019-02-08,30,755.145631,25.926666,725.631052,29.514563,-696.116489,NA,NA,2019-02-08,NA,"FR4401572231","N",2016-11-25,"E",2019-02-08,2,2016-11-25,"FR4401572082",NA,NA,NA,NA,NA,1015,2020-12-16,"",TRUE,TRUE
"1678","343",1,1,2019-01-09,854,"NULL",2019-01-13,2019-01-09,2019-02-08,30,755.145631,25.926666,725.631052,29.514563,-696.116489,NA,NA,2019-02-08,NA,"FR4401572231","N",2016-11-25,"E",2019-02-08,2,2016-11-25,"FR4401572082",NA,NA,NA,NA,NA,1084,2021-04-27,"",TRUE,TRUE
"1679","343",1,1,2019-01-09,854,"NULL",2019-01-13,2019-01-09,2019-02-08,30,755.145631,25.926666,725.631052,29.514563,-696.116489,NA,NA,2019-02-08,NA,"FR4401572231","N",2016-11-25,"E",2019-02-08,2,2016-11-25,"FR4401572082",NA,NA,NA,NA,NA,1301,2022-10-31,"",TRUE,TRUE
"1680","343",1,1,2019-01-09,854,"NULL",2019-01-13,2019-01-09,2019-02-08,30,755.145631,25.926666,725.631052,29.514563,-696.116489,NA,NA,2019-02-08,NA,"FR4401572231","N",2016-11-25,"E",2019-02-08,2,2016-11-25,"FR4401572082",NA,NA,NA,NA,NA,1304,2022-11-29,"",TRUE,TRUE
"1681","343",1,1,2019-01-09,854,"NULL",2019-01-13,2019-01-09,2019-02-08,30,755.145631,25.926666,725.631052,29.514563,-696.116489,NA,NA,2019-02-08,NA,"FR4401572231","N",2016-11-25,"E",2019-02-08,2,2016-11-25,"FR4401572082",NA,NA,NA,NA,NA,1557,2024-10-30,"",TRUE,TRUE
"1682","343",1,1,2019-01-09,854,"NULL",2019-01-13,2019-01-09,2019-02-08,30,755.145631,25.926666,725.631052,29.514563,-696.116489,NA,NA,2019-02-08,NA,"FR4401572231","N",2016-11-25,"E",2019-02-08,2,2016-11-25,"FR4401572082",NA,NA,NA,NA,NA,1629,2024-12-16,"",TRUE,TRUE
"1683","350",1,1,2019-01-09,856,"",2019-01-14,2019-01-09,2019-11-05,300,6989.514563,23.997333,512.621342,1371.262105,858.640763,NA,NA,2019-11-05,43,"FR4401572235","N",2016-12-20,"B",2023-09-25,2,2016-12-20,"FR4401572023",1018,172,1,"",2019-03-15,856,2019-05-13,NA,TRUE,TRUE
"1684","351",1,1,2019-01-13,858,"",2019-01-20,2019-01-14,2020-01-10,361,10623.203883,30.309972,675.048528,1825.728127,1150.679599,NA,NA,2020-01-10,45,"FR4401572236","N",2016-12-22,"B",2024-01-17,2,2016-12-22,"FR4401572171",1037,149,1,"",2019-04-15,NA,NA,NA,FALSE,FALSE
"1685","351",1,1,2019-01-13,858,"",2019-01-20,2019-01-14,2020-01-10,361,10623.203883,30.309972,675.048528,1825.728127,1150.679599,NA,NA,2020-01-10,45,"FR4401572236","N",2016-12-22,"B",2024-01-17,2,2016-12-22,"FR4401572171",1064,183,2,"",2019-05-20,858,2019-07-02,"",TRUE,TRUE
"1686","130",4,4,2019-01-21,860,"",2019-01-28,2019-01-21,2020-01-28,372,11874.174757,32.877419,1118.640766,2533.009683,1414.368917,NA,NA,2020-01-28,129,"FR4401572153","N",2013-10-27,"B",2021-03-01,2,2013-10-27,"FR4401571216",1033,170,1,"",2019-04-06,NA,NA,NA,FALSE,FALSE
"1687","130",4,4,2019-01-21,860,"",2019-01-28,2019-01-21,2020-01-28,372,11874.174757,32.877419,1118.640766,2533.009683,1414.368917,NA,NA,2020-01-28,129,"FR4401572153","N",2013-10-27,"B",2021-03-01,2,2013-10-27,"FR4401571216",1050,183,2,"",2019-05-09,860,2019-07-02,"",TRUE,TRUE
"1688","130",4,4,2019-01-21,860,"",2019-01-28,2019-01-21,2020-01-28,372,11874.174757,32.877419,1118.640766,2533.009683,1414.368917,NA,NA,2020-01-28,129,"FR4401572153","N",2013-10-27,"B",2021-03-01,2,2013-10-27,"FR4401571216",1082,172,3,"",2019-08-05,NA,NA,NA,FALSE,FALSE
"1689","130",4,4,2019-01-21,860,"",2019-01-28,2019-01-21,2020-01-28,372,11874.174757,32.877419,1118.640766,2533.009683,1414.368917,NA,NA,2020-01-28,129,"FR4401572153","N",2013-10-27,"B",2021-03-01,2,2013-10-27,"FR4401571216",1083,183,4,"",2019-08-29,860,2019-10-07,"",TRUE,TRUE
"1690","195",3,3,2019-01-21,863,"",2019-01-28,2019-01-21,2019-11-05,288,9747.184466,34.859722,1080.582512,2373.883465,1293.300953,NA,NA,2019-11-05,46,"FR4401572170","N",2014-09-14,NA,NA,2,2014-09-14,"FR4401572120",1017,180,1,"",2019-03-14,863,2019-05-13,NA,TRUE,TRUE
"1691","346",1,1,2019-02-01,864,"",2019-02-19,2019-02-04,2019-12-13,312,8177.864077,26.997435,523.009694,1530.582494,1007.5728,NA,NA,2019-12-13,49,"FR4401572233","N",2016-12-04,"M",2021-03-10,2,2016-12-04,"FR4401572152",1045,185,1,"",2019-04-24,864,2019-06-07,NA,TRUE,TRUE
"1692","364",1,1,2019-02-17,866,"",2019-02-20,2019-02-17,2019-12-13,299,7843.68932,27.020066,684.368919,1621.067929,936.69901,NA,NA,2019-12-13,41,"FR4401572243","N",2017-02-26,"B",2023-02-13,2,2017-02-26,"FR4401572174",1041,173,1,"",2019-04-23,866,2019-06-08,NA,TRUE,TRUE
"1693","324",1,1,2019-02-21,868,"NULL",2019-03-24,2019-02-22,2020-02-11,354,9579.805825,27.873446,849.514549,2076.116472,1226.601923,NA,NA,2020-02-11,NA,"FR4401572225","N",2016-09-20,"B",2020-02-11,2,2016-09-20,"FR4913260364",1098,172,3,"",2019-09-30,NA,NA,NA,FALSE,FALSE
"1694","324",1,1,2019-02-21,868,"NULL",2019-03-24,2019-02-22,2020-02-11,354,9579.805825,27.873446,849.514549,2076.116472,1226.601923,NA,NA,2020-02-11,NA,"FR4401572225","N",2016-09-20,"B",2020-02-11,2,2016-09-20,"FR4913260364",1111,194,4,"",2019-10-21,NA,NA,NA,FALSE,FALSE
"1695","324",1,1,2019-02-21,868,"NULL",2019-03-24,2019-02-22,2020-02-11,354,9579.805825,27.873446,849.514549,2076.116472,1226.601923,NA,NA,2020-02-11,NA,"FR4401572225","N",2016-09-20,"B",2020-02-11,2,2016-09-20,"FR4913260364",1073,172,2,"",2019-07-19,868,2019-09-16,"",TRUE,TRUE
"1696","324",1,1,2019-02-21,868,"NULL",2019-03-24,2019-02-22,2020-02-11,354,9579.805825,27.873446,849.514549,2076.116472,1226.601923,NA,NA,2020-02-11,NA,"FR4401572225","N",2016-09-20,"B",2020-02-11,2,2016-09-20,"FR4913260364",1143,198,5,"",2019-12-04,NA,NA,NA,FALSE,FALSE
"1697","324",1,1,2019-02-21,868,"NULL",2019-03-24,2019-02-22,2020-02-11,354,9579.805825,27.873446,849.514549,2076.116472,1226.601923,NA,NA,2020-02-11,NA,"FR4401572225","N",2016-09-20,"B",2020-02-11,2,2016-09-20,"FR4913260364",1144,198,6,"",2019-12-04,NA,NA,NA,FALSE,FALSE
"1698","324",1,1,2019-02-21,868,"NULL",2019-03-24,2019-02-22,2020-02-11,354,9579.805825,27.873446,849.514549,2076.116472,1226.601923,NA,NA,2020-02-11,NA,"FR4401572225","N",2016-09-20,"B",2020-02-11,2,2016-09-20,"FR4913260364",1053,186,1,"",2019-05-11,868,2019-07-02,"",TRUE,TRUE
"1699","194",3,3,2019-03-11,869,"NULL",2019-03-18,2019-03-11,2020-03-17,372,12743.68932,35.284946,998.3495,2507.864051,1509.514551,NA,NA,2020-03-17,NA,"FR4401572169","N",2014-09-13,"B",2020-03-17,2,2014-09-13,"FR4401572064",1065,186,1,"",2019-05-23,NA,NA,NA,FALSE,FALSE
"1700","194",3,3,2019-03-11,869,"NULL",2019-03-18,2019-03-11,2020-03-17,372,12743.68932,35.284946,998.3495,2507.864051,1509.514551,NA,NA,2020-03-17,NA,"FR4401572169","N",2014-09-13,"B",2020-03-17,2,2014-09-13,"FR4401572064",1071,172,2,"",2019-06-20,NA,NA,NA,FALSE,FALSE
"1701","194",3,3,2019-03-11,869,"NULL",2019-03-18,2019-03-11,2020-03-17,372,12743.68932,35.284946,998.3495,2507.864051,1509.514551,NA,NA,2020-03-17,NA,"FR4401572169","N",2014-09-13,"B",2020-03-17,2,2014-09-13,"FR4401572064",1084,183,3,"",2019-09-01,NA,NA,NA,FALSE,FALSE
"1702","194",3,3,2019-03-11,869,"NULL",2019-03-18,2019-03-11,2020-03-17,372,12743.68932,35.284946,998.3495,2507.864051,1509.514551,NA,NA,2020-03-17,NA,"FR4401572169","N",2014-09-13,"B",2020-03-17,2,2014-09-13,"FR4401572064",1085,183,4,"",2019-09-01,NA,NA,NA,FALSE,FALSE
"1703","194",3,3,2019-03-11,869,"NULL",2019-03-18,2019-03-11,2020-03-17,372,12743.68932,35.284946,998.3495,2507.864051,1509.514551,NA,NA,2020-03-17,NA,"FR4401572169","N",2014-09-13,"B",2020-03-17,2,2014-09-13,"FR4401572064",1100,166,5,"",2019-10-06,NA,NA,NA,FALSE,FALSE
"1704","194",3,3,2019-03-11,869,"NULL",2019-03-18,2019-03-11,2020-03-17,372,12743.68932,35.284946,998.3495,2507.864051,1509.514551,NA,NA,2020-03-17,NA,"FR4401572169","N",2014-09-13,"B",2020-03-17,2,2014-09-13,"FR4401572064",1114,194,6,"",2019-10-25,NA,NA,NA,FALSE,FALSE
"1705","194",3,3,2019-03-11,869,"NULL",2019-03-18,2019-03-11,2020-03-17,372,12743.68932,35.284946,998.3495,2507.864051,1509.514551,NA,NA,2020-03-17,NA,"FR4401572169","N",2014-09-13,"B",2020-03-17,2,2014-09-13,"FR4401572064",1124,178,7,"",2019-11-17,NA,NA,NA,FALSE,FALSE
"1706","375",2,3,2019-03-15,871,"",2019-03-20,2019-03-15,2020-01-28,319,10156.893203,32.794984,1034.563089,2322.524244,1287.961155,NA,NA,2020-01-28,61,"FR4460332589","A",2016-02-16,"B",2024-01-02,2,2016-01-01,"FR4460332497",1072,172,2,"",2019-06-21,871,2019-09-05,"",TRUE,TRUE
"1707","375",2,3,2019-03-15,871,"",2019-03-20,2019-03-15,2020-01-28,319,10156.893203,32.794984,1034.563089,2322.524244,1287.961155,NA,NA,2020-01-28,61,"FR4460332589","A",2016-02-16,"B",2024-01-02,2,2016-01-01,"FR4460332497",1049,150,1,"",2019-05-09,NA,NA,NA,FALSE,FALSE
"1708","348",1,1,2019-03-19,873,"",2019-03-26,2019-03-21,2020-01-28,313,7780.582524,25.603833,616.504839,1601.45628,984.951441,NA,NA,2020-01-28,53,"FR4401572234","N",2016-12-13,"M",2022-04-25,2,2016-12-13,"FR4401572055",1062,179,1,"",2019-05-20,NA,NA,NA,FALSE,FALSE
"1709","348",1,1,2019-03-19,873,"",2019-03-26,2019-03-21,2020-01-28,313,7780.582524,25.603833,616.504839,1601.45628,984.951441,NA,NA,2020-01-28,53,"FR4401572234","N",2016-12-13,"M",2022-04-25,2,2016-12-13,"FR4401572055",1068,183,2,"",2019-06-13,873,2019-08-28,"",TRUE,TRUE
"1710","107",4,5,2019-03-23,874,"NULL",2019-03-28,2019-03-23,2019-03-31,8,270.097087,34.775,270.097082,0,-270.097082,NA,NA,2019-03-31,NA,"FR4401572129","N",2013-02-05,"B",2019-11-19,2,2013-02-05,"",NA,NA,NA,NA,NA,203,2014-01-07,NA,TRUE,TRUE
"1711","107",4,5,2019-03-23,874,"NULL",2019-03-28,2019-03-23,2019-03-31,8,270.097087,34.775,270.097082,0,-270.097082,NA,NA,2019-03-31,NA,"FR4401572129","N",2013-02-05,"B",2019-11-19,2,2013-02-05,"",NA,NA,NA,NA,NA,351,2014-10-22,NA,TRUE,TRUE
"1712","107",4,5,2019-03-23,874,"NULL",2019-03-28,2019-03-23,2019-03-31,8,270.097087,34.775,270.097082,0,-270.097082,NA,NA,2019-03-31,NA,"FR4401572129","N",2013-02-05,"B",2019-11-19,2,2013-02-05,"",NA,NA,NA,NA,NA,340,2014-11-21,NA,TRUE,TRUE
"1713","107",4,5,2019-03-23,874,"NULL",2019-03-28,2019-03-23,2019-03-31,8,270.097087,34.775,270.097082,0,-270.097082,NA,NA,2019-03-31,NA,"FR4401572129","N",2013-02-05,"B",2019-11-19,2,2013-02-05,"",NA,NA,NA,NA,NA,383,2015-01-05,NA,TRUE,TRUE
"1714","107",4,5,2019-03-23,874,"NULL",2019-03-28,2019-03-23,2019-03-31,8,270.097087,34.775,270.097082,0,-270.097082,NA,NA,2019-03-31,NA,"FR4401572129","N",2013-02-05,"B",2019-11-19,2,2013-02-05,"",NA,NA,NA,NA,NA,379,2015-01-05,NA,TRUE,TRUE
"1715","107",4,5,2019-03-23,874,"NULL",2019-03-28,2019-03-23,2019-03-31,8,270.097087,34.775,270.097082,0,-270.097082,NA,NA,2019-03-31,NA,"FR4401572129","N",2013-02-05,"B",2019-11-19,2,2013-02-05,"",NA,NA,NA,NA,NA,349,2015-03-07,NA,TRUE,TRUE
"1716","107",4,5,2019-03-23,874,"NULL",2019-03-28,2019-03-23,2019-03-31,8,270.097087,34.775,270.097082,0,-270.097082,NA,NA,2019-03-31,NA,"FR4401572129","N",2013-02-05,"B",2019-11-19,2,2013-02-05,"",NA,NA,NA,NA,NA,430,2015-06-09,NA,TRUE,TRUE
"1717","107",4,5,2019-03-23,874,"NULL",2019-03-28,2019-03-23,2019-03-31,8,270.097087,34.775,270.097082,0,-270.097082,NA,NA,2019-03-31,NA,"FR4401572129","N",2013-02-05,"B",2019-11-19,2,2013-02-05,"",NA,NA,NA,NA,NA,498,2016-06-07,NA,TRUE,TRUE
"1718","107",4,5,2019-03-23,874,"NULL",2019-03-28,2019-03-23,2019-03-31,8,270.097087,34.775,270.097082,0,-270.097082,NA,NA,2019-03-31,NA,"FR4401572129","N",2013-02-05,"B",2019-11-19,2,2013-02-05,"",NA,NA,NA,NA,NA,841,2019-05-13,NA,TRUE,TRUE
"1719","107",4,5,2019-03-23,874,"NULL",2019-03-28,2019-03-23,2019-03-31,8,270.097087,34.775,270.097082,0,-270.097082,NA,NA,2019-03-31,NA,"FR4401572129","N",2013-02-05,"B",2019-11-19,2,2013-02-05,"",NA,NA,NA,NA,NA,1015,2020-12-16,"",TRUE,TRUE
"1720","107",4,5,2019-03-23,874,"NULL",2019-03-28,2019-03-23,2019-03-31,8,270.097087,34.775,270.097082,0,-270.097082,NA,NA,2019-03-31,NA,"FR4401572129","N",2013-02-05,"B",2019-11-19,2,2013-02-05,"",NA,NA,NA,NA,NA,1084,2021-04-27,"",TRUE,TRUE
"1721","107",4,5,2019-03-23,874,"NULL",2019-03-28,2019-03-23,2019-03-31,8,270.097087,34.775,270.097082,0,-270.097082,NA,NA,2019-03-31,NA,"FR4401572129","N",2013-02-05,"B",2019-11-19,2,2013-02-05,"",NA,NA,NA,NA,NA,1301,2022-10-31,"",TRUE,TRUE
"1722","107",4,5,2019-03-23,874,"NULL",2019-03-28,2019-03-23,2019-03-31,8,270.097087,34.775,270.097082,0,-270.097082,NA,NA,2019-03-31,NA,"FR4401572129","N",2013-02-05,"B",2019-11-19,2,2013-02-05,"",NA,NA,NA,NA,NA,1304,2022-11-29,"",TRUE,TRUE
"1723","107",4,5,2019-03-23,874,"NULL",2019-03-28,2019-03-23,2019-03-31,8,270.097087,34.775,270.097082,0,-270.097082,NA,NA,2019-03-31,NA,"FR4401572129","N",2013-02-05,"B",2019-11-19,2,2013-02-05,"",NA,NA,NA,NA,NA,1557,2024-10-30,"",TRUE,TRUE
"1724","107",4,5,2019-03-23,874,"NULL",2019-03-28,2019-03-23,2019-03-31,8,270.097087,34.775,270.097082,0,-270.097082,NA,NA,2019-03-31,NA,"FR4401572129","N",2013-02-05,"B",2019-11-19,2,2013-02-05,"",NA,NA,NA,NA,NA,1629,2024-12-16,"",TRUE,TRUE
"1725","147",3,4,2019-03-27,876,"",2019-04-03,2019-03-27,2020-01-21,300,8684.563106,29.817,1116.601926,2538.737836,1422.13591,NA,NA,2020-01-21,147,"FR4401572157","N",2013-12-11,"B",2021-03-01,2,2013-12-11,"FR4401571293",1087,172,1,"",2019-09-08,876,2019-10-18,"",TRUE,TRUE
"1726","253",2,3,2019-04-02,878,"NULL",2019-04-09,2019-04-02,2020-02-11,315,11105.825242,36.314285,1379.51455,2982.330072,1602.815522,NA,NA,2020-02-11,NA,"FR4401572198","N",2015-08-10,"B",2020-02-11,2,2015-08-10,"FR4401572109",1175,198,3,"",2020-01-11,NA,NA,NA,FALSE,FALSE
"1727","253",2,3,2019-04-02,878,"NULL",2019-04-09,2019-04-02,2020-02-11,315,11105.825242,36.314285,1379.51455,2982.330072,1602.815522,NA,NA,2020-02-11,NA,"FR4401572198","N",2015-08-10,"B",2020-02-11,2,2015-08-10,"FR4401572109",1176,198,4,"",2020-01-11,NA,NA,NA,FALSE,FALSE
"1728","253",2,3,2019-04-02,878,"NULL",2019-04-09,2019-04-02,2020-02-11,315,11105.825242,36.314285,1379.51455,2982.330072,1602.815522,NA,NA,2020-02-11,NA,"FR4401572198","N",2015-08-10,"B",2020-02-11,2,2015-08-10,"FR4401572109",1177,198,5,"",2020-01-11,NA,NA,NA,FALSE,FALSE
"1729","253",2,3,2019-04-02,878,"NULL",2019-04-09,2019-04-02,2020-02-11,315,11105.825242,36.314285,1379.51455,2982.330072,1602.815522,NA,NA,2020-02-11,NA,"FR4401572198","N",2015-08-10,"B",2020-02-11,2,2015-08-10,"FR4401572109",1159,198,2,"",2019-12-20,NA,NA,NA,FALSE,FALSE
"1730","253",2,3,2019-04-02,878,"NULL",2019-04-09,2019-04-02,2020-02-11,315,11105.825242,36.314285,1379.51455,2982.330072,1602.815522,NA,NA,2020-02-11,NA,"FR4401572198","N",2015-08-10,"B",2020-02-11,2,2015-08-10,"FR4401572109",1070,167,1,"",2019-06-16,878,2019-09-05,"",TRUE,TRUE
"1731","352",1,1,2019-04-03,879,"NULL",2019-04-08,2019-04-03,2019-06-14,72,2340.097087,33.476388,832.038821,1508.058227,676.019406,NA,NA,2019-06-14,NA,"FR4401572237","N",2016-12-27,"E",2019-06-14,2,2016-12-27,"FR4401572106",NA,NA,NA,NA,NA,203,2014-01-07,NA,TRUE,TRUE
"1732","352",1,1,2019-04-03,879,"NULL",2019-04-08,2019-04-03,2019-06-14,72,2340.097087,33.476388,832.038821,1508.058227,676.019406,NA,NA,2019-06-14,NA,"FR4401572237","N",2016-12-27,"E",2019-06-14,2,2016-12-27,"FR4401572106",NA,NA,NA,NA,NA,351,2014-10-22,NA,TRUE,TRUE
"1733","352",1,1,2019-04-03,879,"NULL",2019-04-08,2019-04-03,2019-06-14,72,2340.097087,33.476388,832.038821,1508.058227,676.019406,NA,NA,2019-06-14,NA,"FR4401572237","N",2016-12-27,"E",2019-06-14,2,2016-12-27,"FR4401572106",NA,NA,NA,NA,NA,340,2014-11-21,NA,TRUE,TRUE
"1734","352",1,1,2019-04-03,879,"NULL",2019-04-08,2019-04-03,2019-06-14,72,2340.097087,33.476388,832.038821,1508.058227,676.019406,NA,NA,2019-06-14,NA,"FR4401572237","N",2016-12-27,"E",2019-06-14,2,2016-12-27,"FR4401572106",NA,NA,NA,NA,NA,383,2015-01-05,NA,TRUE,TRUE
"1735","352",1,1,2019-04-03,879,"NULL",2019-04-08,2019-04-03,2019-06-14,72,2340.097087,33.476388,832.038821,1508.058227,676.019406,NA,NA,2019-06-14,NA,"FR4401572237","N",2016-12-27,"E",2019-06-14,2,2016-12-27,"FR4401572106",NA,NA,NA,NA,NA,379,2015-01-05,NA,TRUE,TRUE
"1736","352",1,1,2019-04-03,879,"NULL",2019-04-08,2019-04-03,2019-06-14,72,2340.097087,33.476388,832.038821,1508.058227,676.019406,NA,NA,2019-06-14,NA,"FR4401572237","N",2016-12-27,"E",2019-06-14,2,2016-12-27,"FR4401572106",NA,NA,NA,NA,NA,349,2015-03-07,NA,TRUE,TRUE
"1737","352",1,1,2019-04-03,879,"NULL",2019-04-08,2019-04-03,2019-06-14,72,2340.097087,33.476388,832.038821,1508.058227,676.019406,NA,NA,2019-06-14,NA,"FR4401572237","N",2016-12-27,"E",2019-06-14,2,2016-12-27,"FR4401572106",NA,NA,NA,NA,NA,430,2015-06-09,NA,TRUE,TRUE
"1738","352",1,1,2019-04-03,879,"NULL",2019-04-08,2019-04-03,2019-06-14,72,2340.097087,33.476388,832.038821,1508.058227,676.019406,NA,NA,2019-06-14,NA,"FR4401572237","N",2016-12-27,"E",2019-06-14,2,2016-12-27,"FR4401572106",NA,NA,NA,NA,NA,498,2016-06-07,NA,TRUE,TRUE
"1739","352",1,1,2019-04-03,879,"NULL",2019-04-08,2019-04-03,2019-06-14,72,2340.097087,33.476388,832.038821,1508.058227,676.019406,NA,NA,2019-06-14,NA,"FR4401572237","N",2016-12-27,"E",2019-06-14,2,2016-12-27,"FR4401572106",NA,NA,NA,NA,NA,841,2019-05-13,NA,TRUE,TRUE
"1740","352",1,1,2019-04-03,879,"NULL",2019-04-08,2019-04-03,2019-06-14,72,2340.097087,33.476388,832.038821,1508.058227,676.019406,NA,NA,2019-06-14,NA,"FR4401572237","N",2016-12-27,"E",2019-06-14,2,2016-12-27,"FR4401572106",NA,NA,NA,NA,NA,1015,2020-12-16,"",TRUE,TRUE
