CowID,RemLactation_LacNumber,CalculatedLactationCycle,LacCalvingDate,milk_production_start_date,milk_production_end_date,lactation_duration,total_milk_production,mean_fat_percent,mean_protein_percent,dry_off_date,dry_off_interval,still_milking,AniLifeNumber
124,4,2,2017-08-10 00:00:00.000,2017-08-11 00:00:00.000,2017-11-10 00:00:00.000,91,1916.0,5.690108,3.900217,2017-11-10 00:00:00.000,NULL,1,FR 4956691421
125,3,2,2017-09-16 00:00:00.000,2017-09-17 00:00:00.000,2018-12-26 00:00:00.000,465,13877.2,4.975085,3.506051,2018-12-26 00:00:00.000,63,0,FR 4958880362
125,4,3,2019-02-27 00:00:00.000,2019-02-27 00:00:00.000,2020-08-05 00:00:00.000,525,16724.2,5.265752,3.528761,2020-08-05 00:00:00.000,NULL,1,FR 4958880362
126,3,2,2017-06-19 00:00:00.000,2017-06-19 00:00:00.000,2018-05-14 00:00:00.000,329,10023.9,4.570333,3.385878,2018-05-14 00:00:00.000,62,0,FR 4958880363
126,4,3,2018-07-15 00:00:00.000,2018-07-15 00:00:00.000,2019-07-15 00:00:00.000,365,9531.6,4.890383,3.490794,2019-07-15 00:00:00.000,NULL,1,FR 4958880363
127,5,2,2017-10-04 00:00:00.000,2017-10-04 00:00:00.000,2018-08-03 00:00:00.000,303,10807.4,5.649177,3.680065,2018-08-03 00:00:00.000,51,0,FR 4963097404
127,6,3,2018-09-22 00:00:00.000,2018-09-23 00:00:00.000,2019-07-15 00:00:00.000,295,7605.3,5.795202,3.851452,2019-07-15 00:00:00.000,116,0,FR 4963097404
127,7,4,2019-11-07 00:00:00.000,2019-11-08 00:00:00.000,2021-02-03 00:00:00.000,453,16418.0,5.834713,3.753348,2021-02-03 00:00:00.000,128,0,FR 4963097404
127,8,5,2021-06-09 00:00:00.000,2021-06-11 00:00:00.000,2022-08-26 00:00:00.000,441,17056.2,5.637760,3.680814,2022-08-26 00:00:00.000,NULL,1,FR 4963097404
129,2,2,2017-03-09 00:00:00.000,2017-03-09 00:00:00.000,2018-03-30 00:00:00.000,386,12295.9,4.855621,3.207797,2018-03-30 00:00:00.000,NULL,1,FR 4968695856
131,6,6,2022-11-22 00:00:00.000,2022-11-22 00:00:00.000,2023-09-22 00:00:00.000,304,12791.8,6.115213,3.405278,2023-09-22 00:00:00.000,NULL,1,FR 4404288194
131,5,5,2021-11-24 00:00:00.000,2021-11-25 00:00:00.000,2022-09-16 00:00:00.000,295,13542.7,5.952364,3.305844,2022-09-16 00:00:00.000,67,0,FR 4404288194
131,4,4,2020-08-31 00:00:00.000,2020-08-31 00:00:00.000,2021-09-05 00:00:00.000,370,13517.5,5.941024,3.470404,2021-09-05 00:00:00.000,81,0,FR 4404288194
131,3,3,2019-07-10 00:00:00.000,2019-07-10 00:00:00.000,2020-04-14 00:00:00.000,279,10107.7,5.714623,3.403010,2020-04-14 00:00:00.000,139,0,FR 4404288194
131,2,2,2018-07-09 00:00:00.000,2018-07-09 00:00:00.000,2019-04-30 00:00:00.000,295,9121.5,5.661385,3.410574,2019-04-30 00:00:00.000,71,0,FR 4404288194
131,1,1,2017-05-25 00:00:00.000,2017-05-25 00:00:00.000,2018-05-14 00:00:00.000,354,9260.9,5.379014,3.471267,2018-05-14 00:00:00.000,56,0,FR 4404288194
132,1,1,2017-05-25 00:00:00.000,2017-05-25 00:00:00.000,2018-06-01 00:00:00.000,372,9044.1,4.230187,3.177801,2018-06-01 00:00:00.000,78,0,FR 4404288195
132,2,2,2018-08-18 00:00:00.000,2018-08-18 00:00:00.000,2019-05-31 00:00:00.000,286,8416.1,4.310731,3.261393,2019-05-31 00:00:00.000,65,0,FR 4404288195
132,3,3,2019-08-04 00:00:00.000,2019-08-04 00:00:00.000,2020-07-17 00:00:00.000,348,11050.7,4.526876,3.284928,2020-07-17 00:00:00.000,54,0,FR 4404288195
132,4,4,2020-09-08 00:00:00.000,2020-09-09 00:00:00.000,2021-07-27 00:00:00.000,321,10694.3,4.436542,3.310436,2021-07-27 00:00:00.000,53,0,FR 4404288195
132,5,5,2021-09-17 00:00:00.000,2021-09-18 00:00:00.000,2022-08-26 00:00:00.000,342,12760.1,4.617521,3.224110,2022-08-26 00:00:00.000,111,0,FR 4404288195
132,6,6,2022-12-14 00:00:00.000,2022-12-15 00:00:00.000,2023-09-05 00:00:00.000,264,10604.4,4.565056,3.262226,2023-09-05 00:00:00.000,NULL,1,FR 4404288195
134,1,1,2018-01-06 00:00:00.000,2018-01-07 00:00:00.000,2019-01-23 00:00:00.000,381,10805.3,4.502356,3.260104,2019-01-23 00:00:00.000,40,0,FR 4404288197
134,2,2,2019-03-04 00:00:00.000,2019-03-04 00:00:00.000,2020-01-10 00:00:00.000,312,10241.0,4.554952,3.254185,2020-01-10 00:00:00.000,52,0,FR 4404288197
134,3,3,2020-03-01 00:00:00.000,2020-03-02 00:00:00.000,2021-02-24 00:00:00.000,359,11807.0,4.698375,3.323501,2021-02-24 00:00:00.000,NULL,1,FR 4404288197
135,1,1,2017-08-12 00:00:00.000,2017-08-12 00:00:00.000,2018-06-28 00:00:00.000,320,8300.8,4.880747,3.482928,2018-06-28 00:00:00.000,49,0,FR 4404288198
135,2,2,2018-08-16 00:00:00.000,2018-08-16 00:00:00.000,2019-06-14 00:00:00.000,302,8617.2,5.137524,3.570264,2019-06-14 00:00:00.000,47,0,FR 4404288198
135,3,3,2019-07-30 00:00:00.000,2019-07-31 00:00:00.000,2020-05-12 00:00:00.000,286,8240.2,5.274773,3.686794,2020-05-12 00:00:00.000,65,0,FR 4404288198
135,4,4,2020-07-16 00:00:00.000,2020-07-16 00:00:00.000,2021-07-13 00:00:00.000,362,11354.6,5.213994,3.733526,2021-07-13 00:00:00.000,79,0,FR 4404288198
135,6,6,2021-09-30 00:00:00.000,2021-09-30 00:00:00.000,2022-08-06 00:00:00.000,310,11263.7,5.364533,3.700964,2022-08-06 00:00:00.000,NULL,1,FR 4404288198
136,1,1,2017-10-06 00:00:00.000,2017-10-06 00:00:00.000,2018-07-17 00:00:00.000,284,6951.1,3.573824,3.005824,2018-07-17 00:00:00.000,59,0,FR 4404288199
136,2,2,2018-09-14 00:00:00.000,2018-09-14 00:00:00.000,2019-01-06 00:00:00.000,114,2896.9,3.524561,3.171140,2019-01-06 00:00:00.000,NULL,1,FR 4404288199
137,1,1,2017-08-10 00:00:00.000,2017-08-11 00:00:00.000,2018-10-02 00:00:00.000,417,11104.6,3.741770,3.022392,2018-10-02 00:00:00.000,69,0,FR 4404288200
137,2,2,2018-12-10 00:00:00.000,2018-12-10 00:00:00.000,2019-09-19 00:00:00.000,283,7358.0,3.742042,3.074859,2019-09-19 00:00:00.000,NULL,1,FR 4404288200
138,1,1,2017-08-12 00:00:00.000,2017-08-13 00:00:00.000,2018-05-22 00:00:00.000,282,7390.8,4.096325,3.250600,2018-05-22 00:00:00.000,NULL,1,FR 4404288201
139,5,4,2020-12-03 00:00:00.000,2020-12-03 00:00:00.000,2021-08-13 00:00:00.000,253,9073.9,2.926614,3.144763,2021-08-13 00:00:00.000,NULL,1,FR 4404288202
139,4,3,2019-09-06 00:00:00.000,2019-09-07 00:00:00.000,2020-10-08 00:00:00.000,397,14101.0,3.239271,3.092663,2020-10-08 00:00:00.000,56,0,FR 4404288202
139,3,2,2018-08-03 00:00:00.000,2018-08-03 00:00:00.000,2019-05-31 00:00:00.000,301,8303.6,3.261357,3.085960,2019-05-31 00:00:00.000,99,0,FR 4404288202
139,2,1,2017-08-23 00:00:00.000,2017-08-23 00:00:00.000,2018-06-15 00:00:00.000,296,9631.0,2.721144,2.947407,2018-06-15 00:00:00.000,49,0,FR 4404288202
140,1,1,2017-09-17 00:00:00.000,2017-09-17 00:00:00.000,2018-12-26 00:00:00.000,465,13529.0,4.369034,3.447339,2018-12-26 00:00:00.000,46,0,FR 4404288203
140,2,2,2019-02-09 00:00:00.000,2019-02-10 00:00:00.000,2020-02-17 00:00:00.000,372,12470.4,4.332815,3.436675,2020-02-17 00:00:00.000,53,0,FR 4404288203
140,3,3,2020-04-09 00:00:00.000,2020-04-10 00:00:00.000,2021-04-13 00:00:00.000,368,13561.9,4.459241,3.507588,2021-04-13 00:00:00.000,99,0,FR 4404288203
140,4,4,2021-07-20 00:00:00.000,2021-07-21 00:00:00.000,2022-05-07 00:00:00.000,290,10830.0,4.435773,3.416804,2022-05-07 00:00:00.000,NULL,1,FR 4404288203
141,2,1,2017-08-21 00:00:00.000,2017-08-21 00:00:00.000,2018-07-30 00:00:00.000,343,9042.0,4.334796,3.492063,2018-07-30 00:00:00.000,67,0,FR 4404288204
141,3,2,2018-10-04 00:00:00.000,2018-10-05 00:00:00.000,2018-10-21 00:00:00.000,16,521.0,5.147647,3.524705,2018-10-21 00:00:00.000,NULL,1,FR 4404288204
142,1,1,2017-08-20 00:00:00.000,2017-08-20 00:00:00.000,2018-04-12 00:00:00.000,235,4440.7,4.409067,3.398262,2018-04-12 00:00:00.000,107,0,FR 4404288205
142,2,2,2018-07-28 00:00:00.000,2018-07-28 00:00:00.000,2019-02-28 00:00:00.000,215,5038.2,4.395462,3.395462,2019-02-28 00:00:00.000,124,0,FR 4404288205
142,3,3,2019-06-30 00:00:00.000,2019-07-02 00:00:00.000,2020-04-14 00:00:00.000,287,7983.1,4.884529,3.376062,2020-04-14 00:00:00.000,71,0,FR 4404288205
142,4,4,2020-06-24 00:00:00.000,2020-06-24 00:00:00.000,2021-02-09 00:00:00.000,230,6674.6,4.848138,3.409870,2021-02-09 00:00:00.000,NULL,1,FR 4404288205
143,1,1,2017-10-31 00:00:00.000,2017-10-31 00:00:00.000,2018-10-29 00:00:00.000,363,9903.7,4.359175,3.399423,2018-10-29 00:00:00.000,16,0,FR 4404288206
143,2,2,2018-11-14 00:00:00.000,2018-11-14 00:00:00.000,2019-02-03 00:00:00.000,81,1297.3,3.815679,3.894814,2019-02-03 00:00:00.000,NULL,1,FR 4404288206
144,1,1,2017-08-11 00:00:00.000,2017-08-11 00:00:00.000,2018-12-26 00:00:00.000,502,15345.4,4.781510,2.995964,2018-12-26 00:00:00.000,59,0,FR 4404288207
144,2,2,2019-02-23 00:00:00.000,2019-02-23 00:00:00.000,2019-08-29 00:00:00.000,187,6583.3,4.764521,2.848882,2019-08-29 00:00:00.000,NULL,1,FR 4404288207
145,1,1,2017-09-09 00:00:00.000,2017-09-09 00:00:00.000,2018-06-15 00:00:00.000,279,6869.7,4.157357,3.518928,2018-06-15 00:00:00.000,73,0,FR 4404288208
145,2,2,2018-08-27 00:00:00.000,2018-08-27 00:00:00.000,2019-09-13 00:00:00.000,382,9510.2,4.647258,3.568668,2019-09-13 00:00:00.000,61,0,FR 4404288208
145,3,3,2019-11-13 00:00:00.000,2019-11-13 00:00:00.000,2021-01-07 00:00:00.000,421,12686.4,4.711540,3.614218,2021-01-07 00:00:00.000,NULL,1,FR 4404288208
146,5,5,2023-02-14 00:00:00.000,2023-02-15 00:00:00.000,2024-01-24 00:00:00.000,343,13607.1,4.600988,3.419418,2024-01-24 00:00:00.000,NULL,1,FR 4404288210
146,4,4,2021-12-27 00:00:00.000,2021-12-28 00:00:00.000,2022-11-25 00:00:00.000,332,13234.2,4.454834,3.328738,2022-11-25 00:00:00.000,82,0,FR 4404288210
146,3,3,2020-09-18 00:00:00.000,2020-09-18 00:00:00.000,2021-11-06 00:00:00.000,414,16086.2,4.032746,3.337204,2021-11-06 00:00:00.000,52,0,FR 4404288210
146,2,2,2019-10-08 00:00:00.000,2019-10-08 00:00:00.000,2020-07-16 00:00:00.000,282,11544.2,3.883038,3.296855,2020-07-16 00:00:00.000,64,0,FR 4404288210
146,1,1,2018-09-20 00:00:00.000,2018-09-20 00:00:00.000,2019-08-12 00:00:00.000,326,11039.4,3.997737,3.260428,2019-08-12 00:00:00.000,57,0,FR 4404288210
147,1,1,2017-12-07 00:00:00.000,2017-12-08 00:00:00.000,2018-09-24 00:00:00.000,290,8359.3,3.711786,3.223402,2018-09-24 00:00:00.000,64,0,FR 4404288211
147,2,2,2018-11-27 00:00:00.000,2018-11-27 00:00:00.000,2019-11-30 00:00:00.000,368,11953.8,3.961056,3.249268,2019-11-30 00:00:00.000,39,0,FR 4404288211
147,3,3,2020-01-08 00:00:00.000,2020-01-08 00:00:00.000,2020-10-19 00:00:00.000,285,10842.8,3.990734,3.308636,2020-10-19 00:00:00.000,45,0,FR 4404288211
147,4,4,2020-12-03 00:00:00.000,2020-12-03 00:00:00.000,2021-08-24 00:00:00.000,264,7154.1,3.942037,3.440792,2021-08-24 00:00:00.000,NULL,1,FR 4404288211
148,1,1,2017-10-22 00:00:00.000,2017-10-22 00:00:00.000,2018-08-03 00:00:00.000,285,9178.1,3.956643,3.244790,2018-08-03 00:00:00.000,59,0,FR 4404288212
148,2,2,2018-10-01 00:00:00.000,2018-10-01 00:00:00.000,2019-10-28 00:00:00.000,392,12574.7,4.682290,3.413180,2019-10-28 00:00:00.000,168,0,FR 4404288212
148,3,3,2020-04-12 00:00:00.000,2020-04-13 00:00:00.000,2021-06-04 00:00:00.000,417,14358.9,5.223516,3.601722,2021-06-04 00:00:00.000,117,0,FR 4404288212
148,4,4,2021-09-29 00:00:00.000,2021-09-29 00:00:00.000,2022-02-26 00:00:00.000,150,6910.6,4.325894,3.504768,2022-02-26 00:00:00.000,NULL,1,FR 4404288212
149,1,1,2017-10-25 00:00:00.000,2017-10-25 00:00:00.000,2018-10-29 00:00:00.000,369,9566.6,4.455027,3.644918,2018-10-29 00:00:00.000,116,0,FR 4404288213
149,2,2,2019-02-21 00:00:00.000,2019-02-22 00:00:00.000,2020-01-23 00:00:00.000,335,10281.1,4.806726,3.673750,2020-01-23 00:00:00.000,NULL,1,FR 4404288213
150,1,1,2017-12-03 00:00:00.000,2017-12-04 00:00:00.000,2018-12-27 00:00:00.000,388,11361.4,3.975695,3.451649,2018-12-27 00:00:00.000,78,0,FR 4404288214
150,2,2,2019-03-15 00:00:00.000,2019-03-15 00:00:00.000,2020-01-23 00:00:00.000,314,10940.0,4.022793,3.458063,2020-01-23 00:00:00.000,92,0,FR 4404288214
150,3,3,2020-04-23 00:00:00.000,2020-04-24 00:00:00.000,2021-03-02 00:00:00.000,312,10377.5,4.374121,3.521469,2021-03-02 00:00:00.000,NULL,1,FR 4404288214
151,1,1,2017-11-27 00:00:00.000,2017-11-27 00:00:00.000,2018-10-05 00:00:00.000,312,10388.2,4.736389,3.427284,2018-10-05 00:00:00.000,58,0,FR 4404288215
151,2,2,2018-12-01 00:00:00.000,2018-12-02 00:00:00.000,2019-12-18 00:00:00.000,381,11980.5,5.305602,3.608638,2019-12-18 00:00:00.000,61,0,FR 4404288215
151,3,3,2020-02-17 00:00:00.000,2020-02-17 00:00:00.000,2021-05-04 00:00:00.000,442,14812.4,5.624785,3.581128,2021-05-04 00:00:00.000,NULL,1,FR 4404288215
152,1,1,2018-04-07 00:00:00.000,2018-04-07 00:00:00.000,2018-06-15 00:00:00.000,69,2013.5,4.057428,3.415857,2018-06-15 00:00:00.000,NULL,1,FR 4404288216
153,4,5,2022-03-05 00:00:00.000,2022-03-05 00:00:00.000,2023-03-31 00:00:00.000,391,15111.1,3.875663,3.115561,2023-03-31 00:00:00.000,NULL,1,FR 4404288217
153,3,4,2020-12-09 00:00:00.000,2020-12-09 00:00:00.000,2021-11-29 00:00:00.000,355,14446.5,3.286544,3.025505,2021-11-29 00:00:00.000,96,0,FR 4404288217
153,2,3,2019-07-03 00:00:00.000,2019-07-03 00:00:00.000,2020-09-15 00:00:00.000,440,15304.9,3.436022,3.013886,2020-09-15 00:00:00.000,85,0,FR 4404288217
153,1,1,2018-05-21 00:00:00.000,2018-05-21 00:00:00.000,2019-04-30 00:00:00.000,344,11446.4,3.330434,2.961971,2019-04-30 00:00:00.000,64,0,FR 4404288217
154,1,1,2017-10-24 00:00:00.000,2017-10-24 00:00:00.000,2018-10-02 00:00:00.000,343,9575.4,4.239767,3.345726,2018-10-02 00:00:00.000,73,0,FR 4404288218
154,2,2,2018-12-14 00:00:00.000,2018-12-14 00:00:00.000,2020-08-05 00:00:00.000,600,18055.5,4.857900,3.486916,2020-08-05 00:00:00.000,NULL,1,FR 4404288218
155,1,1,2018-11-30 00:00:00.000,2018-11-30 00:00:00.000,2020-09-15 00:00:00.000,655,15227.9,3.727637,3.258368,2020-09-15 00:00:00.000,NULL,1,FR 4404288219
156,1,1,2018-02-19 00:00:00.000,2018-02-19 00:00:00.000,2019-04-01 00:00:00.000,406,11777.3,3.770393,3.287764,2019-04-01 00:00:00.000,52,0,FR 4404288220
156,2,2,2019-05-23 00:00:00.000,2019-05-23 00:00:00.000,2020-04-14 00:00:00.000,327,12498.9,3.600182,3.239512,2020-04-14 00:00:00.000,48,0,FR 4404288220
156,3,3,2020-06-01 00:00:00.000,2020-06-01 00:00:00.000,2021-05-04 00:00:00.000,337,11785.5,3.860000,3.354747,2021-05-04 00:00:00.000,49,0,FR 4404288220
156,4,4,2021-06-22 00:00:00.000,2021-06-22 00:00:00.000,2022-06-24 00:00:00.000,367,10485.4,3.775896,3.346277,2022-06-24 00:00:00.000,88,0,FR 4404288220
156,5,5,2022-09-20 00:00:00.000,2022-09-20 00:00:00.000,2023-12-15 00:00:00.000,451,18736.0,4.150995,3.328783,2023-12-15 00:00:00.000,59,0,FR 4404288220
156,6,6,2024-02-12 00:00:00.000,2024-02-12 00:00:00.000,2024-09-19 00:00:00.000,220,10131.7,3.625882,3.300497,2024-09-19 00:00:00.000,NULL,1,FR 4404288220
157,1,1,2018-01-08 00:00:00.000,2018-01-08 00:00:00.000,2018-10-29 00:00:00.000,294,8423.6,4.787559,3.110271,2018-10-29 00:00:00.000,52,0,FR 4404288221
157,2,2,2018-12-20 00:00:00.000,2018-12-20 00:00:00.000,2020-01-23 00:00:00.000,399,11178.6,4.953375,3.302975,2020-01-23 00:00:00.000,62,0,FR 4404288221
157,3,3,2020-03-25 00:00:00.000,2020-03-25 00:00:00.000,2021-02-15 00:00:00.000,327,12735.4,5.268810,3.082225,2021-02-15 00:00:00.000,50,0,FR 4404288221
157,4,4,2021-04-06 00:00:00.000,2021-04-06 00:00:00.000,2023-04-14 00:00:00.000,738,26829.3,5.482124,3.368430,2023-04-14 00:00:00.000,NULL,1,FR 4404288221
158,1,1,2018-03-06 00:00:00.000,2018-03-06 00:00:00.000,2019-04-15 00:00:00.000,405,9528.6,4.244507,3.355320,2019-04-15 00:00:00.000,42,0,FR 4404288222
158,2,2,2019-05-27 00:00:00.000,2019-05-27 00:00:00.000,2020-06-19 00:00:00.000,389,12356.2,4.233692,3.319051,2020-06-19 00:00:00.000,55,0,FR 4404288222
158,3,3,2020-08-13 00:00:00.000,2020-08-13 00:00:00.000,2021-09-17 00:00:00.000,400,12433.1,4.388778,3.482967,2021-09-17 00:00:00.000,62,0,FR 4404288222
158,4,4,2021-11-18 00:00:00.000,2021-11-18 00:00:00.000,2022-11-11 00:00:00.000,358,12157.2,4.481142,3.296935,2022-11-11 00:00:00.000,66,0,FR 4404288222
158,5,5,2023-01-16 00:00:00.000,2023-01-16 00:00:00.000,2023-09-07 00:00:00.000,234,8937.1,4.191744,3.278808,2023-09-07 00:00:00.000,NULL,1,FR 4404288222
159,1,1,2018-03-06 00:00:00.000,2018-03-06 00:00:00.000,2018-12-26 00:00:00.000,295,9009.6,3.368074,2.911351,2018-12-26 00:00:00.000,56,0,FR 4404288224
159,2,2,2019-02-20 00:00:00.000,2019-02-20 00:00:00.000,2020-12-27 00:00:00.000,676,19298.4,4.091610,3.138655,2020-12-27 00:00:00.000,NULL,1,FR 4404288224
160,5,5,2022-08-03 00:00:00.000,2022-08-04 00:00:00.000,2022-10-05 00:00:00.000,62,2686.2,3.884444,3.133492,2022-10-05 00:00:00.000,NULL,1,FR 4404288225
160,4,4,2021-04-20 00:00:00.000,2021-04-21 00:00:00.000,2022-05-13 00:00:00.000,387,14649.9,4.137164,3.315695,2022-05-13 00:00:00.000,83,0,FR 4404288225
160,3,3,2020-02-16 00:00:00.000,2020-02-17 00:00:00.000,2021-01-11 00:00:00.000,329,10421.1,3.920666,3.309818,2021-01-11 00:00:00.000,100,0,FR 4404288225
160,2,2,2019-02-13 00:00:00.000,2019-02-13 00:00:00.000,2020-01-08 00:00:00.000,329,10147.3,3.768575,3.252939,2020-01-08 00:00:00.000,40,0,FR 4404288225
160,1,1,2018-03-21 00:00:00.000,2018-03-22 00:00:00.000,2018-12-26 00:00:00.000,279,7547.4,3.442392,3.177285,2018-12-26 00:00:00.000,49,0,FR 4404288225
162,1,1,2018-09-28 00:00:00.000,2018-09-28 00:00:00.000,2019-12-18 00:00:00.000,446,13950.0,4.520514,3.268478,2019-12-18 00:00:00.000,149,0,FR 4404288228
162,2,2,2020-05-15 00:00:00.000,2020-05-15 00:00:00.000,2021-06-04 00:00:00.000,385,15151.4,4.769352,3.340518,2021-06-04 00:00:00.000,NULL,1,FR 4404288228
163,1,1,2018-03-26 00:00:00.000,2018-03-26 00:00:00.000,2019-05-31 00:00:00.000,431,11680.4,4.330879,3.258680,2019-05-31 00:00:00.000,71,0,FR 4404288229
163,2,2,2019-08-10 00:00:00.000,2019-08-10 00:00:00.000,2020-08-31 00:00:00.000,387,11757.1,4.483601,3.325077,2020-08-31 00:00:00.000,77,0,FR 4404288229
163,3,3,2020-11-16 00:00:00.000,2020-11-16 00:00:00.000,2021-09-21 00:00:00.000,309,11800.5,4.363322,3.267935,2021-09-21 00:00:00.000,NULL,1,FR 4404288229
165,1,1,2018-02-26 00:00:00.000,2018-02-27 00:00:00.000,2018-12-11 00:00:00.000,287,8941.8,3.579305,3.394166,2018-12-11 00:00:00.000,55,0,FR 4404288231
165,2,2,2019-02-04 00:00:00.000,2019-02-04 00:00:00.000,2019-10-10 00:00:00.000,248,9872.7,4.098634,3.298995,2019-10-10 00:00:00.000,NULL,1,FR 4404288231
166,1,1,2018-04-21 00:00:00.000,2018-04-21 00:00:00.000,2019-04-01 00:00:00.000,345,8539.5,4.917043,3.303826,2019-04-01 00:00:00.000,43,0,FR 4404288232
166,2,2,2019-05-14 00:00:00.000,2019-05-14 00:00:00.000,2020-03-03 00:00:00.000,294,9678.2,5.127397,3.258458,2020-03-03 00:00:00.000,99,0,FR 4404288232
166,3,3,2020-06-09 00:00:00.000,2020-06-10 00:00:00.000,2020-06-11 00:00:00.000,1,9.5,8.435000,5.395000,2020-06-11 00:00:00.000,NULL,1,FR 4404288232
167,1,1,2018-03-18 00:00:00.000,2018-03-18 00:00:00.000,2019-03-09 00:00:00.000,356,9290.1,4.085084,3.383398,2019-03-09 00:00:00.000,51,0,FR 4404288233
167,2,2,2019-04-29 00:00:00.000,2019-04-29 00:00:00.000,2020-06-01 00:00:00.000,399,14641.3,4.429600,3.284350,2020-06-01 00:00:00.000,45,0,FR 4404288233
167,3,3,2020-07-16 00:00:00.000,2020-07-16 00:00:00.000,2021-06-28 00:00:00.000,347,12586.8,4.427442,3.504712,2021-06-28 00:00:00.000,26,0,FR 4404288233
167,4,4,2021-07-24 00:00:00.000,2021-07-24 00:00:00.000,2021-08-26 00:00:00.000,33,426.7,3.419375,4.097812,2021-08-26 00:00:00.000,NULL,1,FR 4404288233
168,1,1,2018-04-28 00:00:00.000,2018-04-28 00:00:00.000,2019-05-01 00:00:00.000,368,9065.2,5.017181,3.490433,2019-05-01 00:00:00.000,65,0,FR 4404288234
168,2,2,2019-07-04 00:00:00.000,2019-07-05 00:00:00.000,2020-05-12 00:00:00.000,312,10605.1,5.308429,3.446314,2020-05-12 00:00:00.000,51,0,FR 4404288234
168,3,3,2020-07-01 00:00:00.000,2020-07-02 00:00:00.000,2021-06-04 00:00:00.000,337,7562.8,5.505103,3.725163,2021-06-04 00:00:00.000,NULL,1,FR 4404288234
169,1,1,2018-04-17 00:00:00.000,2018-04-17 00:00:00.000,2019-02-20 00:00:00.000,309,7567.2,4.300420,3.303009,2019-02-20 00:00:00.000,48,0,FR 4404288235
169,2,2,2019-04-09 00:00:00.000,2019-04-09 00:00:00.000,2020-01-23 00:00:00.000,289,9112.9,4.496206,3.330310,2020-01-23 00:00:00.000,57,0,FR 4404288235
169,3,3,2020-03-20 00:00:00.000,2020-03-20 00:00:00.000,2021-06-06 00:00:00.000,443,14425.8,4.872747,3.443963,2021-06-06 00:00:00.000,NULL,1,FR 4404288235
170,5,5,2021-12-30 00:00:00.000,2021-12-31 00:00:00.000,2022-06-01 00:00:00.000,152,7986.0,3.828039,3.191960,2022-06-01 00:00:00.000,NULL,1,FR 4404288236
170,4,4,2021-01-12 00:00:00.000,2021-01-18 00:00:00.000,2021-10-29 00:00:00.000,284,10770.5,4.271859,3.373614,2021-10-29 00:00:00.000,63,0,FR 4404288236
170,3,3,2020-02-07 00:00:00.000,2020-02-08 00:00:00.000,2020-11-05 00:00:00.000,271,9943.6,4.671838,3.278345,2020-11-05 00:00:00.000,74,0,FR 4404288236
170,2,2,2019-03-01 00:00:00.000,2019-03-01 00:00:00.000,2019-12-18 00:00:00.000,292,9021.9,4.552739,3.352602,2019-12-18 00:00:00.000,52,0,FR 4404288236
170,1,1,2018-04-16 00:00:00.000,2018-04-16 00:00:00.000,2019-01-23 00:00:00.000,282,7472.7,4.152120,3.304734,2019-01-23 00:00:00.000,37,0,FR 4404288236
171,1,1,2018-04-05 00:00:00.000,2018-04-06 00:00:00.000,2019-02-20 00:00:00.000,320,8549.4,4.401806,3.278878,2019-02-20 00:00:00.000,47,0,FR 4404288237
171,2,2,2019-04-07 00:00:00.000,2019-04-08 00:00:00.000,2020-01-10 00:00:00.000,277,8381.3,4.515234,3.206534,2020-01-10 00:00:00.000,54,0,FR 4404288237
171,3,3,2020-03-04 00:00:00.000,2020-03-04 00:00:00.000,2021-03-12 00:00:00.000,373,12183.8,4.733064,3.229865,2021-03-12 00:00:00.000,84,0,FR 4404288237
171,4,4,2021-06-04 00:00:00.000,2021-06-04 00:00:00.000,2022-01-28 00:00:00.000,238,8455.4,4.614853,3.259623,2022-01-28 00:00:00.000,147,0,FR 4404288237
171,5,5,2022-06-24 00:00:00.000,2022-06-24 00:00:00.000,2023-03-24 00:00:00.000,273,10788.2,4.819635,3.222518,2023-03-24 00:00:00.000,67,0,FR 4404288237
171,6,6,2023-05-27 00:00:00.000,2023-05-30 00:00:00.000,2024-03-03 00:00:00.000,278,9354.0,5.226379,3.310250,2024-03-03 00:00:00.000,NULL,1,FR 4404288237
172,1,1,2017-08-27 00:00:00.000,2017-08-28 00:00:00.000,2018-06-28 00:00:00.000,304,8177.1,4.656590,3.450950,2018-06-28 00:00:00.000,51,0,FR 4944526073
172,2,2,2018-08-18 00:00:00.000,2018-08-18 00:00:00.000,2019-05-24 00:00:00.000,279,8895.8,4.590500,3.374535,2019-05-24 00:00:00.000,60,0,FR 4944526073
172,3,3,2019-07-23 00:00:00.000,2019-07-23 00:00:00.000,2020-05-11 00:00:00.000,293,11245.1,4.701194,3.391672,2020-05-11 00:00:00.000,52,0,FR 4944526073
172,4,4,2020-07-01 00:00:00.000,2020-07-02 00:00:00.000,2021-06-17 00:00:00.000,350,12311.9,4.885628,3.551400,2021-06-17 00:00:00.000,61,0,FR 4944526073
172,5,5,2021-08-16 00:00:00.000,2021-08-17 00:00:00.000,2022-09-02 00:00:00.000,381,15135.8,4.945863,3.353455,2022-09-02 00:00:00.000,NULL,1,FR 4944526073
173,1,1,2017-08-27 00:00:00.000,2017-08-28 00:00:00.000,2018-06-15 00:00:00.000,291,7680.6,3.965616,3.311883,2018-06-15 00:00:00.000,52,0,FR 4944526074
173,2,2,2018-08-06 00:00:00.000,2018-08-06 00:00:00.000,2019-06-14 00:00:00.000,312,8690.1,4.069201,3.438626,2019-06-14 00:00:00.000,51,0,FR 4944526074
