"","AniId","RemLactation_LacNumber","CalculatedLactationCycle","LacCalvingDate","LacId","LacRemarks","LacColostrumDate","milk_production_start_date","milk_production_end_date","lactation_duration","total_milk_production","avg_daily_yield","early_lactation_yield","mid_lactation_yield","delta_early_mid_yield","mean_fat_percent","mean_protein_percent","dry_off_date","dry_off_interval","AniLifeNumber","AniActive","AniGenId","AniBirthday","AniMotherLifeNumber","category","customer_id","date","entry_code","entry_date","exit_code","exit_date","month","year","still_milking","est_deliver_total_milk_L","est_deliver_avg_daily_yield","est_deliver_early_lactation_yield","est_deliver_mid_lactation_yield","est_deliver_delta_lactation_yield","age_at_calving","n_insem","first_pregnancy","n_insem_flag","n_failed_insem","last_lactation","calving_to_insem_days","n_failed_pregnancies","calving_interval_days","calving_interval_reason"
"519",296,2,2,2021-04-30,1590,"orbenor ARg",2021-05-05,2021-04-30,2022-02-04,280,10103.30097,37.165714,1125.04853,2644.174728,1519.126198,4.413214,3.295857,2022-02-04,NA,"FR4404288328",FALSE,2,2018-01-16,"FR4404288174","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2020-02-10,"N",2018-01-16,"M",2022-02-08,2,2020,FALSE,9689.06563023,35.641919726,1078.92154027,2535.763564152,1456.842023882,39,1,FALSE,"recorded",0,TRUE,59,0,NA,"no subsequent calving"
"520",88,5,6,2021-05-07,1594,"Reforme",2021-05-14,2021-05-08,2022-07-01,419,15257.087378,37.505489,1227.5728,2809.902885,1582.330085,5.035642,3.23338,2022-07-01,NA,"FR4404288171",FALSE,2,2014-09-07,"FR4952860131","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-03-12,"N",2014-09-07,"E",2022-10-17,3,2017,FALSE,14631.546795502,35.967763951,1177.2423152,2694.696866715,1517.454551515,80,5,FALSE,"recorded",4,TRUE,80,3,NA,"no subsequent calving"
"521",223,3,3,2021-05-10,1596,"+ ORBESEAL",2021-05-15,2021-05-10,2022-06-24,410,14815.53398,37.219512,1371.844645,3003.689291,1631.844646,5.970267,3.040291,2022-06-24,57,"FR4404288270",TRUE,2,2017-01-13,"FR4404288165","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2019-03-04,"N",2017-01-13,"B",2024-12-26,3,2019,FALSE,14208.09708682,35.693512008,1315.599014555,2880.538030069,1564.939015514,51,4,FALSE,"recorded",3,FALSE,71,2,466,"recorded"
"522",342,3,3,2021-05-19,1601,"+ ORBESEAL",2021-05-26,2021-05-20,2022-05-06,351,13216.504854,38.783475,1267.572801,2968.932011,1701.35921,4.548437,3.399204,2022-05-06,60,"FR4401572222",FALSE,2,2016-08-25,"FR4401572089","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-11-23,"A",2018-11-23,"B",2023-07-31,11,2018,FALSE,12674.628154986,37.193352525,1215.602316159,2847.205798549,1631.60348239,56,3,FALSE,"recorded",2,FALSE,84,2,412,"recorded"
"523",220,3,3,2021-05-27,1602,"+ ORBESEAL",2021-06-01,2021-05-27,2021-10-27,153,4778.349514,32.167973,1155.436877,2308.640749,1153.203872,3.643594,3.310653,2021-10-27,NA,"FR4404288267",FALSE,2,2016-12-26,"FR4404288136","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2019-04-16,"N",2016-12-26,"B",2021-12-28,4,2019,FALSE,4582.437183926,30.849086107,1108.063965043,2213.986478291,1105.922513248,53,1,FALSE,"recorded",0,TRUE,70,0,NA,"no subsequent calving"
"524",48,6,5,2021-06-01,1605,"+ ORBESEAL",2021-06-08,2021-06-02,2022-01-28,240,7241.359223,31.0775,930.291251,2122.232981,1191.94173,4.687385,3.412655,2022-01-28,NA,"FR4404288128",FALSE,2,2013-01-07,"FR4404288003","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"B",2022-03-29,1,2015,FALSE,6944.463494857,29.8033225,892.149309709,2035.221428779,1143.07211907,100,1,FALSE,"recorded",0,TRUE,62,0,NA,"no subsequent calving"
"525",171,4,4,2021-06-04,1607,"+ ORBESEAL",2021-06-08,2021-06-04,2022-01-28,238,8209.126213,35.52689,1170.970858,2657.281523,1486.310665,4.614853,3.259623,2022-01-28,147,"FR4404288237",FALSE,2,2016-04-16,"FR4404288143","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-04-05,"N",2016-04-16,"B",2024-03-04,4,2018,FALSE,7872.552038267,34.07028751,1122.961052822,2548.332980557,1425.371927735,61,3,FALSE,"recorded",2,FALSE,57,2,385,"recorded"
"526",127,8,5,2021-06-09,1614,"+ ORBESEAL",2021-06-16,2021-06-11,2022-08-26,441,16559.417475,38.67619,1165.339789,3273.106766,2107.766977,5.63776,3.680814,2022-08-26,NA,"FR4963097404",FALSE,2,2010-03-26,"FR4963097286","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"A",2011-02-11,"E",2022-11-15,1,2015,FALSE,15880.481358525,37.09046621,1117.560857651,3138.909388594,2021.348530943,134,2,FALSE,"recorded",1,TRUE,126,1,NA,"no subsequent calving"
"527",380,1,1,2021-06-12,1616,"+ ORBESEAL",2021-06-19,2021-06-12,2022-04-08,300,8239.2233,28.288,561.262121,1705.048515,1143.786394,3.9745,3.3256,2022-04-08,53,"FR4404288401",TRUE,2,2019-06-07,"FR4404288287","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-06-12,"N",2019-06-07,NA,NA,6,2021,FALSE,7901.4151447,27.128192,538.250374039,1635.141525885,1096.891151846,24,1,TRUE,"recorded",0,FALSE,76,0,353,"recorded"
"528",177,3,4,2021-06-12,1618,"+ ORBESEAL",2021-06-19,2021-06-12,2022-05-25,347,13553.30097,40.230259,1169.999982,3046.116476,1876.116494,4.090545,3.34704,2022-05-25,48,"FR4404288239",FALSE,2,2016-05-16,"FR4404288150","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-09-08,"N",2016-05-16,"B",2023-07-31,9,2018,FALSE,12997.61563023,38.580818381,1122.029982738,2921.225700484,1799.195717746,60,3,FALSE,"recorded",2,FALSE,46,2,394,"recorded"
"529",379,1,1,2021-06-21,1625,"+ ORBESEAL",2021-06-28,2021-06-21,2022-03-25,277,9070.970873,33.729602,766.310665,1974.174729,1207.864064,3.280251,3.210107,2022-03-25,50,"FR4404288400",TRUE,2,2019-05-22,"FR4404288276","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-06-21,"N",2019-05-22,NA,NA,6,2021,FALSE,8699.061067207,32.346688318,734.891927735,1893.233565111,1158.341637376,24,1,TRUE,"recorded",0,FALSE,56,0,326,"recorded"
"530",156,4,4,2021-06-22,1626,"+ ORBESEAL",2021-06-29,2021-06-22,2022-06-24,367,10180,28.570572,748.932024,1835.43686,1086.504836,3.775896,3.346277,2022-06-24,88,"FR4404288220",TRUE,2,2015-11-30,"FR4954667338","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-02-19,"N",2015-11-30,"M",2025-04-07,2,2018,FALSE,9762.62,27.399178548,718.225811016,1760.18394874,1041.958137724,66,1,FALSE,"recorded",0,FALSE,185,0,455,"recorded"
"531",381,1,1,2021-06-25,1630,"+ ORBESEAL",2021-06-30,2021-06-25,2022-01-07,196,4432.038834,23.290816,603.203867,1344.757251,741.553384,3.715076,3.500913,2022-01-07,193,"FR4404288402",TRUE,2,2019-06-11,"FR4404288283","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-06-25,"N",2019-06-11,NA,NA,6,2021,FALSE,4250.325241806,22.335892544,578.472508453,1289.622203709,711.149695256,24,2,TRUE,"recorded",1,FALSE,63,0,389,"recorded"
"532",300,2,2,2021-06-25,1632,"NULL",2021-06-30,2021-06-25,2022-05-08,317,8284.660194,26.918611,905.145615,1848.446573,943.300958,4.847327,3.524716,2022-05-08,NA,"FR4404288332",FALSE,2,2018-02-26,"FR4404288231","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2020-06-13,"N",2018-02-26,"B",2022-05-09,6,2020,FALSE,7944.989126046,25.814947949,868.034644785,1772.660263507,904.625618722,39,1,FALSE,"recorded",0,TRUE,74,0,NA,"no subsequent calving"
"533",479,2,2,2021-06-27,1633,"+ ORBESEAL",2021-07-04,2021-06-28,2022-07-22,389,14785.339805,39.148843,1093.009694,2548.155309,1455.145615,3.926205,3.320102,2022-07-22,60,"FR4954409921",TRUE,2,2018-06-30,"FR4954409661","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2020-07-27,"A",2020-07-27,NA,NA,7,2020,FALSE,14179.140872995,37.543740437,1048.196296546,2443.680941331,1395.484644785,35,4,FALSE,"recorded",3,FALSE,78,2,450,"recorded"
"534",236,3,3,2021-07-01,1636,"+ ORBESEAL",2021-07-08,2021-07-01,2022-05-25,328,11413.980582,35.842682,958.83494,2321.650453,1362.815513,3.816322,3.498844,2022-05-25,52,"FR4404288286",FALSE,2,2017-05-25,"FR4404288194","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2019-07-16,"N",2017-05-25,"B",2024-01-29,7,2019,FALSE,10946.007378138,34.373132038,919.52270746,2226.462784427,1306.940076967,49,2,FALSE,"recorded",1,FALSE,61,0,380,"recorded"
"535",307,2,2,2021-07-04,1640,"+ ORBESEAL",2021-07-16,2021-07-06,2022-07-29,388,16723.883495,44.395876,1218.932026,2773.106769,1554.174743,3.660359,2.954755,2022-07-29,61,"FR4404288339",FALSE,2,2018-04-21,"FR4404288232","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2020-06-21,"N",2018-04-21,"M",2024-03-13,6,2020,FALSE,16038.204271705,42.575645084,1168.955812934,2659.409391471,1490.453578537,38,2,FALSE,"recorded",1,FALSE,148,1,450,"recorded"
"536",676,2,2,2021-07-10,1645,"+ ORBESEAL",2021-07-17,2021-07-11,2022-05-27,320,12540.097087,40.363437,1032.912607,2701.456285,1668.543678,4.449501,3.370965,2022-05-27,66,"FR4954409906",TRUE,2,2018-03-09,"FR4954409577","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2020-07-27,"A",2020-07-27,NA,NA,7,2020,FALSE,12025.953106433,38.708536083,990.563190113,2590.696577315,1600.133387202,40,2,FALSE,"recorded",1,FALSE,55,0,386,"recorded"
"537",309,2,2,2021-07-11,1646,"+ ORBESEAL",2021-07-18,2021-07-12,2022-06-13,336,12637.184466,38.738988,1081.74756,2679.90288,1598.15532,3.843086,3.175459,2022-06-13,62,"FR4404288341",TRUE,2,2018-05-08,"FR4404288154","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2020-06-16,"N",2018-05-08,NA,NA,6,2020,FALSE,12119.059902894,37.150689492,1037.39591004,2570.02686192,1532.63095188,38,3,FALSE,"recorded",2,FALSE,94,2,398,"recorded"
"538",678,2,2,2021-07-12,1647,"",2021-07-19,2021-07-12,2021-10-19,99,2877.864077,29.941414,1051.941731,1599.999972,548.058241,3.79,3.33,2021-10-19,NA,"FR4954409903",FALSE,2,2017-12-18,"FR4954409680","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2020-07-27,"A",2020-07-27,"B",2021-12-28,7,2020,FALSE,2759.871649843,28.713816026,1008.812120029,1534.399973148,525.587853119,42,NA,FALSE,"unknown",NA,TRUE,NA,0,NA,"no subsequent calving"
"539",226,3,3,2021-07-12,1649,"NULL",2021-07-19,2021-07-12,2022-03-25,256,12967.864077,52.17539,1486.796103,3179.902881,1693.106778,3.500428,3.15249,2022-03-25,NA,"FR4404288273",FALSE,2,2017-02-14,"FR4404288132","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2019-01-26,"N",2017-02-14,"M",2022-03-25,1,2019,FALSE,12436.181649843,50.03619901,1425.837462777,3049.526862879,1623.689400102,52,2,FALSE,"recorded",1,TRUE,56,1,NA,"no subsequent calving"
"540",382,1,1,2021-07-19,1651,"+ ORBESEAL",2021-07-23,2021-07-19,2022-01-28,193,4903.786407,26.170466,571.94173,1678.252395,1106.310665,3.591443,3.434536,2022-01-28,197,"FR4404288403",FALSE,2,2019-06-08,"FR4404288274","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-07-18,"N",2019-06-08,"E",2022-11-15,7,2021,FALSE,4702.731164313,25.097476894,548.49211907,1609.444046805,1060.951927735,25,1,TRUE,"recorded",0,FALSE,99,0,390,"recorded"
"541",378,1,1,2021-07-19,1653,"+ ORBESEAL",2021-07-24,2021-07-19,2021-11-29,133,3142.233009,24.334586,801.262121,1566.019391,764.75727,3.87985,3.311641,2021-11-29,NA,"FR4404288399",FALSE,2,2019-04-29,"FR4404288233","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-07-18,"N",2019-04-29,"B",2022-03-29,7,2021,FALSE,3013.401455631,23.336867974,768.410374039,1501.812595969,733.40222193,26,1,TRUE,"recorded",0,TRUE,63,0,NA,"no subsequent calving"
"542",140,4,4,2021-07-20,1655,"+ ORBESEAL",2021-07-27,2021-07-21,2022-05-07,290,10514.563106,37.344827,1140.679599,2790.38832,1649.708721,4.435773,3.416804,2022-05-07,NA,"FR4404288203",FALSE,2,2015-06-14,"FR4404288069","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-09-17,"N",2015-06-14,"E",2022-10-17,9,2017,FALSE,10083.466018654,35.813689093,1093.911735441,2675.98239888,1582.070663439,73,5,FALSE,"recorded",4,TRUE,97,4,NA,"no subsequent calving"
"543",229,3,3,2021-07-24,1657,"+ ORBESEAL",2021-07-31,2021-07-24,2022-09-16,419,12633.495145,31.056085,657.864065,2007.184439,1349.320374,4.933023,3.580809,2022-09-16,122,"FR4404288276",TRUE,2,2017-03-12,"FR4404288171","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2019-05-22,"N",2017-03-12,NA,NA,5,2019,FALSE,12115.521844055,29.782785515,630.891638335,1924.889877001,1293.998238666,52,3,FALSE,"recorded",2,FALSE,155,1,541,"recorded"
"544",167,4,4,2021-07-24,1658,"",2021-07-31,2021-07-24,2021-08-26,33,414.271844,12.930303,375.631052,38.640776,-336.990276,3.419375,4.097812,2021-08-26,NA,"FR4404288233",FALSE,2,2016-04-03,"FR4968695856","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-03-18,"N",2016-04-03,"B",2021-12-28,3,2018,FALSE,397.286698396,12.400160577,360.230178868,37.056504184,-323.173674684,63,NA,FALSE,"unknown",NA,TRUE,NA,0,NA,"no subsequent calving"
"545",207,5,5,2021-08-01,1661,"",2021-08-08,2021-08-03,2021-08-24,21,249.61165,12.242857,249.61164,0,-249.61164,2.93619,3.707142,2021-08-24,NA,"FR4404659034",FALSE,2,2014-11-12,"FR4404658806","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-11-21,"A",2016-11-17,"B",2021-11-22,11,2016,FALSE,239.37757235,11.740899863,239.37756276,0,-239.37756276,80,NA,FALSE,"unknown",NA,TRUE,NA,0,NA,"no subsequent calving"
"546",214,3,3,2021-08-07,1666,"+ ORBESEAL",2021-08-14,2021-08-07,2022-05-27,293,9691.45631,34.068941,726.407755,2304.174727,1577.766972,4.994353,3.689693,2022-05-27,113,"FR4404288262",FALSE,2,2016-12-03,"FR4454691593","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2019-02-14,"N",2016-12-03,"B",2024-01-03,2,2019,FALSE,9294.10660129,32.672114419,696.625037045,2209.703563193,1513.078526148,56,3,FALSE,"recorded",2,FALSE,83,2,406,"recorded"
"547",319,2,2,2021-08-11,1668,"+ ORBESEAL",2021-08-18,2021-08-11,2023-01-06,513,17873.495145,35.886354,1150.48542,2669.126182,1518.640762,4.09963,3.39035,2023-01-06,190,"FR4404288351",TRUE,2,2018-08-06,"FR4944526074","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2020-09-08,"N",2018-08-06,"B",2025-02-03,9,2020,FALSE,17140.681844055,34.415013486,1103.31551778,2559.692008538,1456.376490758,36,7,FALSE,"recorded",6,FALSE,94,3,703,"recorded"
"548",244,3,3,2021-08-14,1671,"Reforme",2021-08-20,2021-08-14,2022-07-17,337,12079.61165,36.919881,1067.961153,2358.252397,1290.291244,4.567278,3.26065,2022-07-17,NA,"FR4404288291",FALSE,2,2017-07-07,"FR4404288161","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2019-07-05,"N",2017-07-07,"E",2022-10-17,7,2019,FALSE,11584.34757235,35.406165879,1024.174745727,2261.564048723,1237.389302996,49,9,FALSE,"recorded",8,TRUE,68,8,NA,"no subsequent calving"
"549",259,3,3,2021-08-13,1673,"+ ORBESEAL",2021-08-20,2021-08-14,2022-05-27,286,10157.961165,36.582867,1171.35921,2485.145602,1313.786392,3.547526,3.120592,2022-05-27,76,"FR4404288302",TRUE,2,2017-08-23,"FR4404288088","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2019-08-01,"N",2017-08-23,NA,NA,8,2019,FALSE,9741.484757235,35.082969453,1123.33348239,2383.254632318,1259.921149928,47,2,FALSE,"recorded",1,FALSE,63,1,362,"recorded"
"550",172,5,5,2021-08-16,1674,"+ ORBESEAL",2021-08-24,2021-08-17,2022-09-02,381,14694.951456,39.726509,1152.03882,2841.456276,1689.417456,4.945863,3.353455,2022-09-02,NA,"FR4944526073",FALSE,2,2015-08-14,"FR4944525689","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-08-27,"A",2015-08-31,"E",2022-11-15,8,2017,FALSE,14092.458446304,38.097722131,1104.80522838,2724.956568684,1620.151340304,72,5,FALSE,"recorded",4,TRUE,134,3,NA,"no subsequent calving"
"551",386,1,1,2021-08-18,1676,"+ ORBESEAL",2021-08-25,2021-08-18,2022-08-19,366,11874.368932,33.416939,770.19416,2100.67958,1330.48542,3.04267,2.881662,2022-08-19,57,"FR4404288407",FALSE,2,2019-08-01,"FR4404288302","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-08-17,"N",2019-08-01,"B",2024-08-26,8,2021,FALSE,11387.519805788,32.046844501,738.61619944,2014.55171722,1275.93551778,24,2,TRUE,"recorded",1,FALSE,117,1,422,"recorded"
"552",388,1,1,2021-08-25,1680,"+ ORBESEAL",2021-09-01,2021-08-26,2022-05-27,274,9948.446601,37.397445,798.446586,2296.407738,1497.961152,4.8188,3.36109,2022-05-27,63,"FR4404288409",TRUE,2,2019-08-02,"FR4404659023","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-08-25,"N",2019-08-02,NA,NA,8,2021,FALSE,9540.560290359,35.864149755,765.710275974,2202.255020742,1436.544744768,24,1,TRUE,"recorded",0,FALSE,58,0,338,"recorded"
"553",679,3,2,2021-08-26,1681,"Cause blessure patte arriere droite",2021-09-02,2021-08-26,2022-04-21,238,9302.427184,40.258403,1112.815519,2540.873758,1428.058239,4.412384,3.412677,2022-04-21,NA,"FR4954409839",FALSE,2,2017-04-03,"FR4954409553","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2020-07-27,"A",2020-07-27,"M",2022-04-28,7,2020,FALSE,8921.027669456,38.607808477,1067.190082721,2436.697933922,1369.507851201,52,5,FALSE,"recorded",4,TRUE,54,3,NA,"no subsequent calving"
"554",377,1,1,2021-08-27,1682,"Infection pattes ARD
Plusieurs traitements antibio ... jambe de bois",2021-09-03,2021-08-27,2022-04-16,232,8285.825242,36.786206,598.543677,2239.708708,1641.165031,3.660909,3.174761,2022-04-16,NA,"FR4404288398",FALSE,2,2019-04-26,"FR4404288275","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-08-27,"N",2019-04-26,"E",2022-05-23,8,2021,FALSE,7946.106407078,35.277971554,574.003386243,2147.880650972,1573.877264729,28,6,TRUE,"recorded",5,TRUE,50,4,NA,"no subsequent calving"
"555",78,6,6,2021-08-29,1684,"+ ORBESEAL",2021-09-06,2021-08-30,2022-01-04,127,3356.990291,27.225984,656.213577,1773.106767,1116.89319,5.308125,3.666562,2022-01-04,NA,"FR4404288161",FALSE,2,2014-05-27,"FR4404288092","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-06-14,"N",2014-05-27,"B",2022-05-09,6,2016,FALSE,3219.353689069,26.109718656,629.308820343,1700.409389553,1071.10056921,87,NA,FALSE,"unknown",NA,TRUE,NA,0,NA,"no subsequent calving"
"556",383,1,1,2021-08-30,1686,"+ ORBESEAL",2021-09-06,2021-08-31,2022-07-22,325,9091.067961,28.811692,619.999987,1664.077639,1044.077652,4.199754,3.266226,2022-07-22,59,"FR4404288404",TRUE,2,2019-07-05,"FR4404288291","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-08-30,"N",2019-07-05,NA,NA,8,2021,FALSE,8718.334174599,27.630412628,594.579987533,1595.850455801,1001.270468268,25,4,TRUE,"recorded",3,FALSE,51,3,385,"recorded"
"557",327,1,1,2021-09-05,1688,"+ ORBESEAL",2021-09-08,2021-09-06,2022-07-08,305,10452.427184,35.29836,838.737847,2208.543659,1369.805812,4.502026,3.589575,2022-07-08,54,"FR4404288357",TRUE,2,2018-09-08,"FR4404288239","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-09-05,"N",2018-09-08,NA,NA,9,2021,FALSE,10023.877669456,33.85112724,804.349595273,2117.993368981,1313.643773708,35,2,TRUE,"recorded",1,FALSE,61,1,359,"recorded"
"558",385,1,1,2021-09-05,1690,"+ ORBESEAL",2021-09-12,2021-09-06,2022-06-03,270,8768.058252,33.448518,653.106779,1971.359193,1318.252414,5.051082,3.573731,2022-06-03,59,"FR4404288406",TRUE,2,2019-07-30,"FR4404288198","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-09-05,"N",2019-07-30,NA,NA,9,2021,FALSE,8408.567863668,32.077128762,626.329401061,1890.533466087,1264.204065026,25,1,TRUE,"recorded",0,FALSE,51,0,330,"recorded"
"559",314,2,2,2021-09-05,1692,"+ ORBESEAL",2021-09-12,2021-09-06,2022-07-08,305,13833.009708,46.714754,1290.776686,2857.864048,1567.087362,4.700718,3.402647,2022-07-08,52,"FR4404288346",FALSE,2,2018-07-09,"FR4404288194","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2020-08-31,"N",2018-07-09,"M",2023-06-06,8,2020,FALSE,13265.856309972,44.799449086,1237.854841874,2740.691622032,1502.836780158,37,2,FALSE,"recorded",1,FALSE,58,1,358,"recorded"
"560",252,3,3,2021-09-07,1694,"+ ORBESEAL",2021-09-14,2021-09-07,2022-07-08,304,12085.728155,40.948355,1199.223286,2552.621329,1353.398043,3.904,3.176524,2022-07-08,43,"FR4404288298",FALSE,2,2017-08-12,"FR4404288201","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2019-08-20,"N",2017-08-12,"B",2023-07-31,8,2019,FALSE,11590.213300645,39.269472445,1150.055131274,2447.963854511,1297.908723237,48,2,FALSE,"recorded",1,FALSE,62,1,347,"recorded"
"561",389,1,1,2021-09-09,1698,"+ ORBESEAL",2021-09-12,2021-09-09,2022-06-24,288,9017.281553,32.249305,595.631054,1946.213564,1350.58251,3.649757,3.164325,2022-06-24,56,"FR4404288410",TRUE,2,2019-08-03,"FR4944526074","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-09-08,"N",2019-08-03,NA,NA,9,2021,FALSE,8647.573009327,30.927083495,571.210180786,1866.418807876,1295.20862709,25,1,TRUE,"recorded",0,FALSE,65,0,344,"recorded"
"562",293,2,2,2021-09-09,1700,"NULL",2021-09-20,2021-09-09,2022-11-14,431,13495.92233,32.252436,956.116492,2209.417446,1253.300954,5.08118,3.547638,2022-11-14,NA,"FR4404288324",FALSE,2,2018-01-06,"FR4404288197","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2020-10-08,"N",2018-01-06,"E",2022-11-15,10,2020,FALSE,12942.58951447,30.930086124,916.915715828,2118.831330714,1201.915614886,44,2,FALSE,"recorded",1,TRUE,74,1,NA,"no subsequent calving"
"563",334,2,2,2021-09-09,1701,"+ ORBESEAL",2021-09-20,2021-09-09,2022-07-29,323,10571.359223,33.710526,905.533966,2051.262103,1145.728137,4.512037,3.345864,2022-07-29,57,"FR4404283104",TRUE,2,2018-09-17,"FR4404288139","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2020-10-05,"N",2018-09-17,"B",2025-02-03,10,2020,FALSE,10137.933494857,32.328394434,868.407073394,1967.160356777,1098.753283383,35,2,FALSE,"recorded",1,FALSE,74,1,379,"recorded"
"564",387,1,1,2021-09-14,1704,"+ ORBESEAL",2021-09-21,2021-09-16,2022-08-26,344,12708.543689,38.051744,851.359209,2259.902888,1408.543679,4.656956,3.324,2022-08-26,59,"FR4404288408",TRUE,2,2019-08-02,"FR4404659023","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-09-14,"N",2019-08-02,"B",2024-12-26,9,2021,FALSE,12187.493397751,36.491622496,816.453481431,2167.246869592,1350.793388161,25,2,TRUE,"recorded",1,FALSE,103,1,405,"recorded"
"565",132,5,5,2021-09-17,1705,"+ ORBESEAL",2021-09-24,2021-09-18,2022-08-26,342,12388.446601,37.310233,1019.417461,2709.417445,1689.999984,4.617521,3.22411,2022-08-26,111,"FR4404288195",FALSE,2,2015-04-03,"FR4963097404","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-05-25,"N",2015-04-03,"B",2024-01-03,5,2017,FALSE,11880.520290359,35.780513447,977.621345099,2598.331329755,1620.709984656,77,1,FALSE,"recorded",0,FALSE,185,0,453,"recorded"
"566",317,2,2,2021-09-22,1708,"+ ORBESEAL",2021-09-29,2021-09-23,2022-08-05,316,12576.407766,40.992721,988.252414,2534.757252,1546.504838,4.234984,3.333501,2022-08-05,56,"FR4404288349",TRUE,2,2018-07-30,"FR4404288140","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2020-09-18,"N",2018-07-30,NA,NA,9,2020,FALSE,12060.775047594,39.312019439,947.734065026,2430.832204668,1483.098139642,37,2,FALSE,"recorded",1,FALSE,73,1,373,"recorded"
"567",58,7,6,2021-09-26,1710,"+ ORBESEAL",2021-10-03,2021-09-27,2022-07-22,298,10502.038834,36.298993,995.533966,2316.893177,1321.359211,4.976923,3.696488,2022-07-22,64,"FR4404288139",TRUE,2,2013-09-23,"FR4404288060","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-10-02,NA,NA,NA,NA,10,2015,FALSE,10071.455241806,34.810734287,954.717073394,2221.900556743,1267.183483349,96,1,FALSE,"recorded",0,FALSE,83,0,362,"recorded"
"568",218,3,3,2021-09-28,1712,"Reforme",2021-10-05,2021-09-29,2022-07-01,275,10408.349514,38.984,1069.029112,2499.22327,1430.194158,4.78355,3.618768,2022-07-01,NA,"FR4404288265",FALSE,2,2016-12-23,"FR4404288120","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2019-03-04,"N",2016-12-23,"E",2022-10-17,3,2019,FALSE,9981.607183926,37.385656,1025.198918408,2396.75511593,1371.556197522,57,NA,FALSE,"unknown",NA,TRUE,NA,0,NA,"no subsequent calving"
"569",148,4,4,2021-09-29,1713,"",2021-10-06,2021-09-29,2022-02-26,150,6709.320388,46.070666,1389.80581,3168.058223,1778.252413,4.325894,3.504768,2022-02-26,NA,"FR4404288212",TRUE,2,2015-10-01,"FR4404288127","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-10-22,"N",2015-10-01,"B",2022-08-15,10,2017,FALSE,6434.238252092,44.181768694,1332.82377179,3038.167835857,1705.344064067,71,3,FALSE,"recorded",2,TRUE,50,1,NA,"no subsequent calving"
