AniId,RemLactation_LacNumber,CalculatedLactationCycle,LacCalvingDate,LacId,LacRemarks,LacColostrumDate,milk_production_start_date,milk_production_end_date,lactation_duration,total_milk_production,avg_daily_yield,early_lactation_yield,mid_lactation_yield,delta_early_mid_yield,mean_fat_percent,mean_protein_percent,dry_off_date,dry_off_interval,AniLifeNumber
311,4,4,2021-09-24 00:00:00.000,1196,,2021-09-26 16:18:00.000,2021-09-27 00:00:00.000,2022-09-03 00:00:00.000,341,12812.135922,38.699413,1054.660182,2557.087351,1502.427169,4.000529,3.354617,2022-09-03 00:00:00.000,155,4401572220
311,5,5,2023-02-05 00:00:00.000,1386,NULL,2023-02-08 18:02:00.000,2023-02-05 00:00:00.000,2023-07-10 00:00:00.000,155,4336.310679,28.815483,718.058236,1832.038804,1113.980568,3.918000,3.475692,2023-07-10 00:00:00.000,NULL,4401572220
316,1,1,2018-10-08 00:00:00.000,803,NULL,2018-10-12 18:09:00.000,2018-10-09 00:00:00.000,2018-11-23 00:00:00.000,45,1122.038834,25.682222,640.194161,481.844649,-158.349512,NULL,NULL,2018-11-23 00:00:00.000,NULL,FR 4401572222
317,1,1,2018-10-11 00:00:00.000,807,NULL,2018-10-14 12:27:00.000,2018-10-11 00:00:00.000,2018-11-23 00:00:00.000,43,1002.621359,24.016279,638.446587,364.174750,-274.271837,NULL,NULL,2018-11-23 00:00:00.000,NULL,FR 4401572223
320,1,1,2018-10-24 00:00:00.000,819,,2018-10-25 13:42:00.000,2018-10-24 00:00:00.000,2019-08-06 00:00:00.000,286,7589.126213,27.331468,601.165034,1550.097060,948.932026,NULL,NULL,2019-08-06 00:00:00.000,46,FR 4401572224
320,2,2,2019-09-20 00:00:00.000,908,,2019-09-27 20:08:00.000,2019-09-21 00:00:00.000,2020-07-17 00:00:00.000,300,10315.825242,35.417666,981.553387,2239.126184,1257.572797,NULL,NULL,2020-07-17 00:00:00.000,41,FR 4401572224
320,3,3,2020-08-26 00:00:00.000,1036,,2020-09-01 18:31:00.000,2020-08-27 00:00:00.000,2021-08-30 00:00:00.000,368,13313.592233,37.263586,1043.592218,2688.446571,1644.854353,4.574251,3.007904,2021-08-30 00:00:00.000,52,FR 4401572224
320,4,4,2021-10-21 00:00:00.000,1205,,2021-10-28 00:00:00.000,2021-10-21 00:00:00.000,2022-09-14 00:00:00.000,328,14099.417475,44.275609,1245.048528,3034.854342,1789.805814,4.085504,3.233272,2022-09-14 00:00:00.000,45,FR 4401572224
320,5,5,2022-10-29 00:00:00.000,1349,,2022-11-05 00:00:00.000,2022-10-29 00:00:00.000,2023-08-21 00:00:00.000,296,12443.495145,43.300000,1204.174743,2957.378608,1753.203865,4.259243,3.223781,2023-08-21 00:00:00.000,36,FR 4401572224
320,6,6,2023-09-25 00:00:00.000,1451,,2023-10-02 00:00:00.000,2023-09-26 00:00:00.000,2024-07-18 00:00:00.000,296,12046.990291,41.920270,1194.271833,3030.194146,1835.922313,4.356801,3.290774,2024-07-18 00:00:00.000,60,FR 4401572224
320,7,7,2024-09-16 00:00:00.000,1594,NULL,2024-09-23 00:00:00.000,2024-09-16 00:00:00.000,2025-03-12 00:00:00.000,177,8402.038834,48.893220,1386.699017,3072.427156,1685.728139,4.312696,3.439438,2025-03-12 00:00:00.000,NULL,FR 4401572224
324,1,1,2019-02-21 00:00:00.000,868,NULL,2019-03-24 14:32:00.000,2019-02-22 00:00:00.000,2020-02-11 00:00:00.000,354,9579.805825,27.873446,849.514549,2076.116472,1226.601923,NULL,NULL,2020-02-11 00:00:00.000,NULL,FR 4401572225
328,1,1,2018-10-22 00:00:00.000,813,,2018-10-25 10:00:00.000,2018-10-22 00:00:00.000,2019-11-02 00:00:00.000,376,9617.864077,26.346808,634.077654,1413.980551,779.902897,NULL,NULL,2019-11-02 00:00:00.000,59,FR 4401572226
328,2,2,2019-12-31 00:00:00.000,954,NULL,2020-01-06 10:53:00.000,2019-12-31 00:00:00.000,2021-01-11 00:00:00.000,377,11678.932038,31.907957,1005.533963,2384.368903,1378.834940,NULL,NULL,2021-01-11 00:00:00.000,NULL,FR 4401572226
329,1,1,2018-11-11 00:00:00.000,832,,2018-11-14 20:07:00.000,2018-11-12 00:00:00.000,2019-10-29 00:00:00.000,351,8223.398058,24.131339,570.485422,1239.320359,668.834937,NULL,NULL,2019-10-29 00:00:00.000,41,FR 4401572227
329,2,2,2019-12-09 00:00:00.000,940,,2019-12-13 17:39:00.000,2019-12-09 00:00:00.000,2020-09-15 00:00:00.000,281,9038.932038,33.132028,950.679597,2290.582492,1339.902895,NULL,NULL,2020-09-15 00:00:00.000,60,FR 4401572227
329,3,3,2020-11-14 00:00:00.000,1075,,2020-11-18 15:19:00.000,2020-11-14 00:00:00.000,2021-09-14 00:00:00.000,304,10030.485436,33.984868,991.844646,2214.854342,1223.009696,4.547087,3.364505,2021-09-14 00:00:00.000,45,FR 4401572227
329,4,4,2021-10-28 00:00:00.000,1209,,2021-11-03 12:23:00.000,2021-10-29 00:00:00.000,2022-08-19 00:00:00.000,294,10258.446601,35.939455,1031.359208,2593.495116,1562.135908,4.391296,3.622969,2022-08-19 00:00:00.000,59,FR 4401572227
329,5,5,2022-10-16 00:00:00.000,1340,,2022-10-24 06:52:00.000,2022-10-17 00:00:00.000,2023-05-30 00:00:00.000,225,7120.388349,32.595555,885.922316,2249.611621,1363.689305,4.725269,3.578443,2023-05-30 00:00:00.000,132,FR 4401572227
329,6,6,2023-10-07 00:00:00.000,1462,NULL,2023-10-14 00:00:00.000,2023-10-09 00:00:00.000,2024-03-18 00:00:00.000,161,3514.951456,22.486956,782.815519,1280.291233,497.475714,4.765493,3.818333,2024-03-18 00:00:00.000,NULL,FR 4401572227
335,1,1,2018-12-10 00:00:00.000,845,,2018-12-15 11:58:00.000,2018-12-10 00:00:00.000,2019-10-25 00:00:00.000,319,7603.592233,24.550783,528.932022,1527.961133,999.029111,NULL,NULL,2019-10-25 00:00:00.000,49,FR 4401572228
335,2,2,2019-12-13 00:00:00.000,946,,2019-12-18 16:33:00.000,2019-12-13 00:00:00.000,2020-10-15 00:00:00.000,307,10509.514563,35.259934,1147.572801,2560.873756,1413.300955,NULL,NULL,2020-10-15 00:00:00.000,69,FR 4401572228
335,3,3,2020-12-23 00:00:00.000,1099,,2020-12-30 19:02:00.000,2020-12-23 00:00:00.000,2022-01-30 00:00:00.000,403,13257.961165,33.885111,1163.106780,2663.689292,1500.582512,4.982225,3.670564,2022-01-30 00:00:00.000,140,FR 4401572228
335,4,4,2022-06-19 00:00:00.000,1278,,2022-06-26 20:26:00.000,2022-06-19 00:00:00.000,2023-08-18 00:00:00.000,425,13965.339805,33.845411,926.699012,2377.378612,1450.679600,5.167829,3.732500,2023-08-18 00:00:00.000,73,FR 4401572228
335,5,5,2023-10-29 00:00:00.000,1472,,2023-11-06 12:40:00.000,2023-10-30 00:00:00.000,2024-08-14 00:00:00.000,289,10509.611650,37.456401,1089.805813,2687.766959,1597.961146,4.883460,3.783391,2024-08-14 00:00:00.000,120,FR 4401572228
335,6,6,2024-12-12 00:00:00.000,1638,NULL,2024-12-19 00:00:00.000,2024-12-12 00:00:00.000,2025-03-12 00:00:00.000,90,4084.951456,46.750000,1101.553384,2936.796088,1835.242704,4.594888,3.877222,2025-03-12 00:00:00.000,NULL,FR 4401572228
336,1,1,2016-11-11 00:00:00.000,591,NULL,2016-11-15 08:37:00.000,2016-11-11 00:00:00.000,2017-01-06 00:00:00.000,56,1493.398058,27.467857,649.999983,843.398043,193.398060,3.529210,3.412631,2017-01-06 00:00:00.000,NULL,FR 4913260365
339,1,1,2016-11-30 00:00:00.000,602,NULL,2016-12-05 17:46:00.000,2016-11-30 00:00:00.000,2017-03-21 00:00:00.000,111,3104.077669,28.803603,727.378624,1798.349485,1070.970861,2.631025,3.088461,2017-03-21 00:00:00.000,NULL,FR 7947950551
341,1,1,2019-05-20 00:00:00.000,883,NULL,2019-05-24 10:38:00.000,2019-05-20 00:00:00.000,2019-06-19 00:00:00.000,30,855.436893,29.370000,820.194160,35.242718,-784.951442,NULL,NULL,2019-06-19 00:00:00.000,NULL,FR 4401572230
342,1,1,2017-08-26 00:00:00.000,672,,2017-08-31 10:18:00.000,2017-08-26 00:00:00.000,2018-06-05 00:00:00.000,283,9310.097087,33.884805,821.067946,2058.543655,1237.475709,NULL,NULL,2018-06-05 00:00:00.000,107,FR 4916869235
342,2,2,2018-09-20 00:00:00.000,795,,2018-09-23 18:09:00.000,2018-09-20 00:00:00.000,2019-07-21 00:00:00.000,304,10249.902912,34.728289,1084.077654,2208.349485,1124.271831,NULL,NULL,2019-07-21 00:00:00.000,58,FR 4916869235
342,3,3,2019-09-17 00:00:00.000,906,,2019-09-22 07:36:00.000,2019-09-17 00:00:00.000,2020-08-31 00:00:00.000,349,13093.980582,38.644126,1243.592221,2661.844631,1418.252410,NULL,NULL,2020-08-31 00:00:00.000,182,FR 4916869235
342,4,4,2021-03-01 00:00:00.000,1124,NULL,2021-03-05 05:53:00.000,2021-03-01 00:00:00.000,2022-04-13 00:00:00.000,408,15238.543689,38.469852,1113.592221,2925.145602,1811.553381,3.975816,3.088877,2022-04-13 00:00:00.000,NULL,FR 4916869235
343,1,1,2019-01-09 00:00:00.000,854,NULL,2019-01-13 08:12:00.000,2019-01-09 00:00:00.000,2019-02-08 00:00:00.000,30,755.145631,25.926666,725.631052,29.514563,-696.116489,NULL,NULL,2019-02-08 00:00:00.000,NULL,FR 4401572231
344,1,1,2017-08-31 00:00:00.000,677,,2017-09-05 14:15:00.000,2017-08-31 00:00:00.000,2018-08-09 00:00:00.000,343,8453.592233,25.385422,609.029111,1502.232981,893.203870,NULL,NULL,2018-08-09 00:00:00.000,67,FR 4401572184
344,2,2,2018-10-15 00:00:00.000,809,,2018-10-19 19:18:00.000,2018-10-15 00:00:00.000,2019-08-12 00:00:00.000,301,9054.951456,30.985382,1010.873775,2083.689291,1072.815516,NULL,NULL,2019-08-12 00:00:00.000,54,FR 4401572184
344,3,3,2019-10-05 00:00:00.000,914,,2019-10-13 14:50:00.000,2019-10-05 00:00:00.000,2020-07-27 00:00:00.000,296,9382.815533,32.649662,855.825226,2268.932012,1413.106786,NULL,NULL,2020-07-27 00:00:00.000,46,FR 4401572184
344,4,4,2020-09-11 00:00:00.000,1050,NULL,2020-09-16 11:05:00.000,2020-09-11 00:00:00.000,2021-07-18 00:00:00.000,310,10804.368932,35.898387,1082.232994,2291.747540,1209.514546,5.476854,3.407903,2021-07-18 00:00:00.000,NULL,FR 4401572184
345,1,1,2018-12-20 00:00:00.000,848,NULL,2018-12-24 10:27:00.000,2018-12-20 00:00:00.000,2019-01-29 00:00:00.000,40,969.223300,24.957500,669.708724,299.514558,-370.194166,NULL,NULL,2019-01-29 00:00:00.000,NULL,FR 4401572232
346,1,1,2019-02-01 00:00:00.000,864,,2019-02-19 10:28:00.000,2019-02-04 00:00:00.000,2019-12-13 00:00:00.000,312,8177.864077,26.997435,523.009694,1530.582494,1007.572800,NULL,NULL,2019-12-13 00:00:00.000,49,FR 4401572233
346,2,2,2020-01-31 00:00:00.000,980,NULL,2020-02-05 09:29:00.000,2020-01-31 00:00:00.000,2021-03-07 00:00:00.000,401,13829.029126,35.520947,1165.825226,2786.213563,1620.388337,NULL,NULL,2021-03-07 00:00:00.000,NULL,FR 4401572233
348,1,1,2019-03-19 00:00:00.000,873,,2019-03-26 19:13:00.000,2019-03-21 00:00:00.000,2020-01-28 00:00:00.000,313,7780.582524,25.603833,616.504839,1601.456280,984.951441,NULL,NULL,2020-01-28 00:00:00.000,53,FR 4401572234
348,2,2,2020-03-21 00:00:00.000,1007,,2020-03-26 18:31:00.000,2020-03-21 00:00:00.000,2021-03-05 00:00:00.000,349,11529.320388,34.026361,1103.980567,2417.184433,1313.203866,NULL,NULL,2021-03-05 00:00:00.000,50,FR 4401572234
348,3,3,2021-04-21 00:00:00.000,1149,,2021-04-28 12:02:00.000,2021-04-24 00:00:00.000,2022-03-04 00:00:00.000,314,10955.922330,35.938216,1038.446590,2513.009680,1474.563090,5.165335,3.523865,2022-03-04 00:00:00.000,NULL,FR 4401572234
350,1,1,2019-01-09 00:00:00.000,856,,2019-01-14 12:42:00.000,2019-01-09 00:00:00.000,2019-11-05 00:00:00.000,300,6989.514563,23.997333,512.621342,1371.262105,858.640763,NULL,NULL,2019-11-05 00:00:00.000,43,FR 4401572235
350,2,2,2019-12-18 00:00:00.000,950,,2019-12-23 10:12:00.000,2019-12-18 00:00:00.000,2020-09-30 00:00:00.000,287,8344.951456,29.948780,855.048528,2013.398028,1158.349500,NULL,NULL,2020-09-30 00:00:00.000,63,FR 4401572235
350,3,3,2020-12-02 00:00:00.000,1088,,2020-12-07 15:13:00.000,2020-12-02 00:00:00.000,2021-09-14 00:00:00.000,286,8679.805825,31.259440,758.737849,1931.747541,1173.009692,4.059285,3.174835,2021-09-14 00:00:00.000,41,FR 4401572235
350,4,4,2021-10-25 00:00:00.000,1208,,2021-11-01 00:00:00.000,2021-10-25 00:00:00.000,2022-07-20 00:00:00.000,268,9068.349514,34.852238,774.854353,2058.252396,1283.398043,3.819775,3.442059,2022-07-20 00:00:00.000,60,FR 4401572235
350,5,5,2022-09-18 00:00:00.000,1329,NULL,2022-09-25 00:00:00.000,2022-09-18 00:00:00.000,2023-09-25 00:00:00.000,372,11747.766990,32.527419,803.106781,1878.737837,1075.631056,4.030000,3.430161,2023-09-25 00:00:00.000,NULL,FR 4401572235
351,1,1,2019-01-13 00:00:00.000,858,,2019-01-20 11:08:00.000,2019-01-14 00:00:00.000,2020-01-10 00:00:00.000,361,10623.203883,30.309972,675.048528,1825.728127,1150.679599,NULL,NULL,2020-01-10 00:00:00.000,45,FR 4401572236
351,2,2,2020-02-20 00:00:00.000,993,,2020-02-23 09:32:00.000,2020-02-24 00:00:00.000,2021-01-11 00:00:00.000,322,10859.708737,34.737577,871.262121,2495.728126,1624.466005,NULL,NULL,2021-01-11 00:00:00.000,99,FR 4401572236
351,3,3,2021-04-20 00:00:00.000,1147,,2021-04-24 11:03:00.000,2021-04-20 00:00:00.000,2022-02-24 00:00:00.000,310,12106.407766,40.224516,1241.747558,2847.087351,1605.339793,3.942838,3.062967,2022-02-24 00:00:00.000,165,FR 4401572236
351,4,4,2022-08-07 00:00:00.000,1313,NULL,2022-08-14 00:00:00.000,2022-08-08 00:00:00.000,2022-11-28 00:00:00.000,112,4421.456310,40.661607,1132.621344,2451.262105,1318.640761,3.997981,2.892935,2022-11-28 00:00:00.000,NULL,FR 4401572236
352,1,1,2019-04-03 00:00:00.000,879,NULL,2019-04-08 18:34:00.000,2019-04-03 00:00:00.000,2019-06-14 00:00:00.000,72,2340.097087,33.476388,832.038821,1508.058227,676.019406,NULL,NULL,2019-06-14 00:00:00.000,NULL,FR 4401572237
356,1,1,2019-11-03 00:00:00.000,923,,2019-11-06 18:36:00.000,2019-11-03 00:00:00.000,2020-06-05 00:00:00.000,215,3731.359223,17.875813,453.398043,1129.708709,676.310666,NULL,NULL,2020-06-05 00:00:00.000,130,
356,2,2,2020-10-12 00:00:00.000,1062,NULL,2020-10-16 18:40:00.000,2020-10-13 00:00:00.000,2021-02-18 00:00:00.000,128,3066.213592,24.673437,592.524255,1560.582495,968.058240,NULL,NULL,2021-02-18 00:00:00.000,NULL,
357,1,1,2019-12-06 00:00:00.000,936,,2019-12-09 20:04:00.000,2019-12-07 00:00:00.000,2020-10-15 00:00:00.000,313,10961.359223,36.070926,821.650473,2307.572786,1485.922313,NULL,NULL,2020-10-15 00:00:00.000,57,FR 4401572239
357,2,2,2020-12-10 00:00:00.000,1090,,2020-12-15 19:23:00.000,2020-12-11 00:00:00.000,2021-12-14 00:00:00.000,368,14197.475728,39.737500,1111.456296,2834.077641,1722.621345,4.644688,3.510073,2021-12-14 00:00:00.000,58,FR 4401572239
357,3,3,2022-02-09 00:00:00.000,1250,NULL,2022-02-16 00:00:00.000,2022-02-10 00:00:00.000,2022-09-17 00:00:00.000,219,10211.456310,48.026484,1234.368917,3242.524247,2008.155330,4.057318,3.465318,2022-09-17 00:00:00.000,NULL,FR 4401572239
358,1,1,2017-08-27 00:00:00.000,675,,2017-08-31 23:58:00.000,2017-08-29 00:00:00.000,2018-07-04 00:00:00.000,309,9347.184466,31.157281,747.087365,1959.417448,1212.330083,NULL,NULL,2018-07-04 00:00:00.000,59,FR 4916869232
358,2,2,2018-09-01 00:00:00.000,784,,2018-09-07 07:59:00.000,2018-09-01 00:00:00.000,2019-07-08 00:00:00.000,310,9774.757281,32.477419,1110.485422,2294.271818,1183.786396,NULL,NULL,2019-07-08 00:00:00.000,59,FR 4916869232
358,3,3,2019-09-05 00:00:00.000,903,NULL,2019-09-09 07:06:00.000,2019-09-05 00:00:00.000,2020-07-20 00:00:00.000,319,10346.504854,33.407210,1117.669888,2306.990258,1189.320370,NULL,NULL,2020-07-20 00:00:00.000,NULL,FR 4916869232
359,1,1,2019-05-17 00:00:00.000,882,NULL,2019-05-24 11:18:00.000,2019-05-17 00:00:00.000,2019-06-14 00:00:00.000,28,799.029126,29.392857,799.029113,0.000000,-799.029113,NULL,NULL,2019-06-14 00:00:00.000,NULL,FR 4401572240
361,1,1,2019-10-29 00:00:00.000,921,,2019-10-31 10:19:00.000,2019-10-29 00:00:00.000,2020-03-20 00:00:00.000,143,3754.368932,27.041958,660.679596,1713.203855,1052.524259,NULL,NULL,2020-03-20 00:00:00.000,NULL,FR 4401572241
362,1,1,2019-10-05 00:00:00.000,912,,2019-10-06 10:36:00.000,2019-10-05 00:00:00.000,2020-12-11 00:00:00.000,433,10582.524271,25.173210,549.708724,1433.009677,883.300953,NULL,NULL,2020-12-11 00:00:00.000,129,FR 4401572242
362,2,2,2021-04-17 00:00:00.000,1145,NULL,2021-04-22 10:25:00.000,2021-04-19 00:00:00.000,2022-02-07 00:00:00.000,294,9272.912621,32.486734,1056.601928,2574.368900,1517.766972,4.378771,3.656143,2022-02-07 00:00:00.000,NULL,FR 4401572242
364,1,1,2019-02-17 00:00:00.000,866,,2019-02-20 18:46:00.000,2019-02-17 00:00:00.000,2019-12-13 00:00:00.000,299,7843.689320,27.020066,684.368919,1621.067929,936.699010,NULL,NULL,2019-12-13 00:00:00.000,41,FR 4401572243
364,2,2,2020-01-23 00:00:00.000,967,,2020-01-29 19:23:00.000,2020-01-23 00:00:00.000,2021-01-06 00:00:00.000,349,9485.145631,27.993409,750.097071,1812.621329,1062.524258,NULL,NULL,2021-01-06 00:00:00.000,157,FR 4401572243
364,3,3,2021-06-12 00:00:00.000,1154,,2021-06-16 08:21:00.000,2021-06-12 00:00:00.000,2022-04-29 00:00:00.000,321,10506.504854,33.712461,1022.135908,2532.427157,1510.291249,4.945233,3.378130,2022-04-29 00:00:00.000,28,FR 4401572243
364,4,4,2022-05-25 00:00:00.000,1275,NULL,2022-06-01 00:00:00.000,2022-05-27 00:00:00.000,2023-02-13 00:00:00.000,262,7939.126213,31.211068,784.368920,2110.388325,1326.019405,5.368440,3.481513,2023-02-13 00:00:00.000,NULL,FR 4401572243
368,1,1,2019-08-30 00:00:00.000,901,,2019-09-04 18:22:00.000,2019-08-30 00:00:00.000,2020-03-22 00:00:00.000,205,5582.621359,28.049268,670.485423,1828.252401,1157.766978,NULL,NULL,2020-03-22 00:00:00.000,117,FR 4401572244
368,2,2,2020-07-16 00:00:00.000,1024,,2020-07-19 14:40:00.000,2020-07-17 00:00:00.000,2021-07-06 00:00:00.000,354,10264.854368,29.866666,759.902898,1972.232978,1212.330080,4.603214,3.228660,2021-07-06 00:00:00.000,67,FR 4401572244
368,3,3,2021-09-11 00:00:00.000,1184,,2021-09-15 07:31:00.000,2021-09-11 00:00:00.000,2022-07-04 00:00:00.000,296,10923.689320,38.011486,1186.504842,2471.941719,1285.436877,3.490878,3.366554,2022-07-04 00:00:00.000,50,FR 4401572244
368,4,4,2022-08-22 00:00:00.000,1324,,2022-08-29 00:00:00.000,2022-08-23 00:00:00.000,2023-05-24 00:00:00.000,274,9496.213592,35.697445,1013.203867,2331.844633,1318.640766,3.705255,3.322930,2023-05-24 00:00:00.000,53,FR 4401572244
368,5,5,2023-07-16 00:00:00.000,1428,NULL,2023-07-21 19:41:00.000,2023-07-16 00:00:00.000,2024-04-01 00:00:00.000,260,8015.145631,31.752307,950.291247,2079.999969,1129.708722,3.564674,3.400689,2024-04-01 00:00:00.000,NULL,FR 4401572244
375,1,1,2018-02-23 00:00:00.000,745,,2018-03-01 08:19:00.000,2018-02-23 00:00:00.000,2019-01-02 00:00:00.000,313,6958.155339,22.897444,708.446585,1518.058223,809.611638,NULL,NULL,2019-01-02 00:00:00.000,72,FR 4460332589
375,2,3,2019-03-15 00:00:00.000,871,,2019-03-20 18:32:00.000,2019-03-15 00:00:00.000,2020-01-28 00:00:00.000,319,10156.893203,32.794984,1034.563089,2322.524244,1287.961155,NULL,NULL,2020-01-28 00:00:00.000,61,FR 4460332589
375,3,4,2020-03-29 00:00:00.000,1011,,2020-04-02 09:09:00.000,2020-03-29 00:00:00.000,2020-12-23 00:00:00.000,269,9521.165048,36.456505,1260.970858,2677.184435,1416.213577,NULL,NULL,2020-12-23 00:00:00.000,57,FR 4460332589
375,4,5,2021-02-18 00:00:00.000,1119,,2021-02-21 06:56:00.000,2021-02-18 00:00:00.000,2021-12-27 00:00:00.000,312,10336.407766,34.123397,1043.883480,2439.805797,1395.922317,5.364020,3.499300,2021-12-27 00:00:00.000,35,FR 4460332589
375,5,6,2022-01-30 00:00:00.000,1245,,2022-02-06 00:00:00.000,2022-01-31 00:00:00.000,2022-11-03 00:00:00.000,276,9865.242718,36.815942,1274.174743,2895.533948,1621.359205,5.476715,3.597785,2022-11-03 00:00:00.000,80,FR 4460332589
375,6,7,2023-01-21 00:00:00.000,1379,NULL,2023-01-28 00:00:00.000,2023-01-22 00:00:00.000,2023-06-23 00:00:00.000,152,5092.815533,34.510526,1038.640762,2110.485409,1071.844647,5.490625,3.475178,2023-06-23 00:00:00.000,NULL,FR 4460332589
376,1,1,2020-03-21 00:00:00.000,1006,NULL,2020-03-25 08:24:00.000,2020-03-21 00:00:00.000,2020-04-02 00:00:00.000,12,151.262135,12.983333,151.262132,0.000000,-151.262132,NULL,NULL,2020-04-02 00:00:00.000,NULL,FR 4401572246
377,1,1,2020-03-10 00:00:00.000,1001,,2020-03-10 12:36:00.000,2020-03-10 00:00:00.000,2021-01-14 00:00:00.000,310,8415.048543,27.959677,607.766975,1657.087346,1049.320371,NULL,NULL,2021-01-14 00:00:00.000,39,FR 4401572247
377,2,2,2021-02-22 00:00:00.000,1120,,2021-02-28 10:29:00.000,2021-02-22 00:00:00.000,2022-05-19 00:00:00.000,451,15180.291262,34.668957,978.737849,2601.067930,1622.330081,4.509812,3.281967,2022-05-19 00:00:00.000,63,FR 4401572247
377,3,3,2022-07-20 00:00:00.000,1301,NULL,2022-07-27 00:00:00.000,2022-07-21 00:00:00.000,2023-10-30 00:00:00.000,466,15060.194174,33.287553,923.980570,2019.126183,1095.145613,4.826534,3.249430,2023-10-30 00:00:00.000,NULL,FR 4401572247
379,1,1,2020-03-16 00:00:00.000,1003,,2020-03-17 09:39:00.000,2020-03-16 00:00:00.000,2021-01-05 00:00:00.000,295,9029.805825,31.527796,728.543673,1929.999974,1201.456301,NULL,NULL,2021-01-05 00:00:00.000,50,FR 4401572248
379,2,2,2021-02-24 00:00:00.000,1122,,2021-02-28 18:23:00.000,2021-02-24 00:00:00.000,2022-05-25 00:00:00.000,455,17256.601941,39.064395,1131.747558,2852.524243,1720.776685,4.358917,3.093041,2022-05-25 00:00:00.000,62,FR 4401572248
379,3,3,2022-07-25 00:00:00.000,1305,,2022-07-30 08:09:00.000,2022-07-26 00:00:00.000,2023-06-19 00:00:00.000,328,11081.941747,34.800000,1169.320373,2304.951428,1135.631055,4.935505,3.205093,2023-06-19 00:00:00.000,72,FR 4401572248
379,4,4,2023-08-29 00:00:00.000,1435,NULL,2023-09-05 00:00:00.000,2023-08-30 00:00:00.000,2024-03-18 00:00:00.000,201,6448.834951,33.046268,912.524257,2084.563080,1172.038823,4.655422,3.445820,2024-03-18 00:00:00.000,NULL,FR 4401572248
381,1,1,2018-03-17 00:00:00.000,749,NULL,2018-03-20 17:02:00.000,2018-03-17 00:00:00.000,2018-06-07 00:00:00.000,82,2165.533980,27.201219,599.611635,1565.922305,966.310670,NULL,NULL,2018-06-07 00:00:00.000,NULL,FR 4460332596
382,1,1,2019-09-17 00:00:00.000,907,,2019-09-20 15:46:00.000,2019-09-17 00:00:00.000,2020-06-15 00:00:00.000,272,7076.019417,26.795220,622.912606,1690.970846,1068.058240,NULL,NULL,2020-06-15 00:00:00.000,45,FR 4401572249
382,2,2,2020-07-30 00:00:00.000,1027,,2020-08-08 19:09:00.000,2020-07-30 00:00:00.000,2021-05-26 00:00:00.000,300,6543.203883,22.465000,577.281535,1557.087350,979.805815,5.067464,3.466338,2021-05-26 00:00:00.000,85,FR 4401572249
382,3,3,2021-08-19 00:00:00.000,1170,,2021-08-22 10:02:00.000,2021-08-19 00:00:00.000,2022-06-07 00:00:00.000,292,10315.436893,36.386643,1081.165034,2533.203857,1452.038823,3.900034,3.485532,2022-06-07 00:00:00.000,48,FR 4401572249
382,4,4,2022-07-25 00:00:00.000,1304,NULL,2022-08-01 00:00:00.000,2022-07-25 00:00:00.000,2023-07-10 00:00:00.000,350,11483.009708,33.792857,1210.194161,2059.611622,849.417461,4.030069,3.500588,2023-07-10 00:00:00.000,NULL,FR 4401572249
387,1,1,2018-05-08 00:00:00.000,757,NULL,2018-05-15 08:27:00.000,2018-05-08 00:00:00.000,2018-06-07 00:00:00.000,30,973.106796,33.410000,936.699011,36.407766,-900.291245,NULL,NULL,2018-06-07 00:00:00.000,NULL,FR 4460332597
388,1,1,2019-09-14 00:00:00.000,905,,2019-09-18 14:52:00.000,2019-09-14 00:00:00.000,2020-07-17 00:00:00.000,307,8904.563106,29.875244,691.165034,1821.165017,1129.999983,NULL,NULL,2020-07-17 00:00:00.000,59,FR 4401572250
388,2,2,2020-09-13 00:00:00.000,1052,,2020-09-17 14:30:00.000,2020-09-14 00:00:00.000,2021-08-09 00:00:00.000,329,10898.058252,34.118541,813.398042,2243.106769,1429.708727,4.475684,3.023287,2021-08-09 00:00:00.000,56,FR 4401572250
388,3,3,2021-09-29 00:00:00.000,1200,,2021-10-05 14:59:00.000,2021-10-04 00:00:00.000,2022-08-14 00:00:00.000,314,11658.834951,38.243949,730.291250,2456.213561,1725.922311,4.359201,3.380159,2022-08-14 00:00:00.000,52,FR 4401572250
388,4,4,2022-10-05 00:00:00.000,1336,,2022-10-12 00:00:00.000,2022-10-05 00:00:00.000,2023-09-15 00:00:00.000,345,12366.699029,36.920869,1111.941731,2627.184435,1515.242704,4.643767,3.244542,2023-09-15 00:00:00.000,67,FR 4401572250
388,5,5,2023-11-21 00:00:00.000,1484,,2023-11-28 12:14:00.000,2023-11-21 00:00:00.000,2024-11-22 00:00:00.000,367,14551.067961,40.838147,1280.873772,3167.087349,1886.213577,4.312907,3.233586,2024-11-22 00:00:00.000,NULL,FR 4401572250
393,1,1,2019-12-17 00:00:00.000,948,,2019-12-20 14:52:00.000,2019-12-17 00:00:00.000,2020-10-30 00:00:00.000,318,8890.776699,28.797169,586.699014,1719.417446,1132.718432,NULL,NULL,2020-10-30 00:00:00.000,NULL,FR 4401572251
394,1,1,2020-03-25 00:00:00.000,1008,NULL,2020-04-01 18:59:00.000,2020-03-25 00:00:00.000,2020-04-02 00:00:00.000,8,45.922330,5.912500,45.922326,0.000000,-45.922326,NULL,NULL,2020-04-02 00:00:00.000,NULL,FR 4401572252
