"","InsId","InsNumber","InsDate","InsSirId","InsChargeNumber","InsSequenceNumber","InsLacId","InsConId","InsRemarks","AniLifeNumber","AniBirthday","AniKeep","AniGenId","AniActive","AniMotherLifeNumber","RemLactation_LacNumber","CalculatedLactationCycle","LacCalvingDate","milk_production_start_date","milk_production_end_date","lactation_duration","total_milk_production","mean_fat_percent","mean_protein_percent","dry_off_date","dry_off_interval","still_milking","LacAniId","LacRemarks","LacColostrumDate","PreDate","PreRemark","successful_insem"
"1938",2954,3,2021-02-11,89,NA,1,1437,0,NA,"FR4404288287",2017-06-07,TRUE,2,FALSE,"FR 4404288154",2,2,2020-10-23,"2020-10-24 00:00:00.000","2021-10-15 00:00:00.000",356,15723.5,"3.754509","3.236666","2021-10-15 00:00:00.000","52",0,"237","+ ORBESEAL",2020-10-30 16:38:00,NA,NA,FALSE
"1939",2955,1,2021-02-13,102,NA,1,1203,0,NA,"FR4923746511",2017-08-01,TRUE,2,FALSE,"FR 4923746404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-09,"",TRUE
"1940",2956,2,2021-02-15,49,NA,1,1249,0,NA,"FR4401541519",2018-06-09,TRUE,2,FALSE,"FR 5345849921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-09,"",TRUE
"1941",2957,1,2021-02-15,62,NA,1,977,0,NA,"FR4404288417",2019-10-29,TRUE,2,FALSE,"FR 4404288251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"1942",2958,1,2021-02-15,68,NA,1,1457,0,NA,"FR4404288185",2014-12-10,TRUE,2,FALSE,"FR 4404288078",5,5,2020-11-25,"2020-11-26 00:00:00.000","2021-11-25 00:00:00.000",364,10741.3,"4.605369","3.445753","2021-11-25 00:00:00.000","65",0,"101","",2020-12-02 18:52:00,NA,NA,FALSE
"1943",2959,2,2021-02-16,93,NA,1,1243,0,NA,"FR4401541527",2018-08-30,TRUE,2,FALSE,"FR 4401541449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"1944",2960,2,2021-02-16,93,NA,1,1160,0,NA,"FR4401541512",2018-04-02,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"1945",2961,2,2021-02-17,89,NA,1,1136,0,NA,"FR4401541402",2014-01-18,TRUE,2,FALSE,"FR 4401541335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"1946",2962,3,2021-02-18,111,NA,1,1444,0,NA,"FR4404288316",2017-10-24,TRUE,2,FALSE,"FR 4404288213",2,2,2020-11-05,"2020-11-06 00:00:00.000","2021-10-15 00:00:00.000",343,11530.1,"3.797725","3.176938","2021-10-15 00:00:00.000","64",0,"279","+ ORBESEAL",2020-11-09 19:11:00,NA,NA,FALSE
"1947",2963,1,2021-02-18,67,NA,1,1445,0,NA,"FR4404288263",2016-12-17,TRUE,2,FALSE,"FR 4404288174",3,3,2020-11-08,"2020-11-08 00:00:00.000","2021-05-17 00:00:00.000",190,7012.1,"3.796910","3.540104","2021-05-17 00:00:00.000","NULL",1,"216","ordonnance : 0210527775, du 05/05/2021",2020-11-12 08:22:00,NA,NA,FALSE
"1948",2964,1,2021-02-19,90,NA,1,1450,0,NA,"FR4454691592",2012-09-14,TRUE,2,FALSE,"FR 4454691394",6,6,2020-11-21,"2020-11-22 00:00:00.000","2021-09-22 00:00:00.000",304,10754.1,"4.218524","3.254196","2021-09-22 00:00:00.000","NULL",1,"113","+ ORBESEAL",2020-12-03 18:56:00,2021-06-07,"",TRUE
"1949",2965,1,2021-02-19,102,NA,1,960,0,NA,"FR4404288414",2019-09-20,TRUE,2,TRUE,"FR 4404288140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"1950",2966,2,2021-02-22,102,NA,1,974,0,NA,"FR4404288415",2019-10-20,TRUE,2,FALSE,"FR 4404288310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-30,"",TRUE
"1951",2967,1,2021-02-22,102,NA,1,1477,0,NA,"FR4404288314",2017-10-22,TRUE,2,TRUE,"FR 4404288212",2,2,2020-12-06,"2020-12-06 00:00:00.000","2021-10-04 00:00:00.000",302,9155.4,"3.224290","3.196996","2021-10-04 00:00:00.000","59",0,"276","+ ORBESEAL",2020-12-13 11:24:00,2021-03-30,"",TRUE
"1952",2968,3,2021-02-22,78,NA,1,1421,0,NA,"FR4404288355",2018-09-03,TRUE,2,FALSE,"FR 4404288242",1,1,2020-09-24,"2020-09-24 00:00:00.000","2021-10-27 00:00:00.000",398,10755,"3.749547","3.368266","2021-10-27 00:00:00.000","60",0,"325","+ ORBESEAL",2020-10-05 12:26:00,NA,NA,FALSE
"1953",2969,1,2021-02-22,94,NA,1,1471,0,NA,"FR4404288211",2015-09-14,TRUE,2,FALSE,"FR 4404288109",4,4,2020-12-03,"2020-12-03 00:00:00.000","2021-08-24 00:00:00.000",264,7154.1,"3.942037","3.440792","2021-08-24 00:00:00.000","NULL",1,"147","",2020-12-10 09:04:00,2021-03-30,"",TRUE
"1954",2970,2,2021-02-22,118,NA,1,1097,0,NA,"FR4401541457",2016-08-28,TRUE,2,FALSE,"FR 4401541352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-09,"",TRUE
"1955",2971,2,2021-02-23,78,NA,1,953,0,NA,"FR4404288413",2019-09-06,TRUE,2,TRUE,"FR 4404288303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"1956",2972,2,2021-02-23,113,NA,1,1363,0,NA,"FR4954409802",2016-01-03,TRUE,2,FALSE,"FR 4954409572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-30,"",TRUE
"1957",2973,3,2021-02-23,93,NA,1,1146,0,NA,"FR4435990692",2016-07-07,TRUE,2,FALSE,"FR 4435990320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-09,"",TRUE
"1958",2974,2,2021-02-23,119,NA,1,1133,0,NA,"FR4401541409",2014-05-09,TRUE,2,FALSE,"FR 4401541373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"1959",2975,1,2021-02-23,100,NA,1,1541,0,NA,"FR4401541556",2019-04-16,TRUE,2,FALSE,"FR 4124295421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-09,"",TRUE
"1960",2976,1,2021-02-24,4,NA,1,991,0,NA,"FR4404288423",2019-11-12,TRUE,2,TRUE,"FR 4404288316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-30,"",TRUE
"1961",2977,1,2021-02-25,118,NA,1,1080,0,NA,"FR4401541484",2017-08-08,TRUE,2,FALSE,"FR 4401541394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-09,"",TRUE
"1962",2978,1,2021-02-27,89,NA,1,1204,0,NA,"FR4923746505",2017-06-23,TRUE,2,FALSE,"FR 4923746396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"1963",2979,4,2021-02-27,114,NA,1,1169,0,NA,"FR4401541510",2018-03-22,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-09,"",TRUE
"1964",2980,1,2021-02-26,105,NA,1,1546,0,NA,"FR4401541558",2019-05-06,TRUE,2,FALSE,"FR 4401541436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-09,"",TRUE
"1965",2981,1,2021-02-26,120,NA,1,946,0,NA,"FR4404288412",2019-08-20,TRUE,2,TRUE,"FR 4404288298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-30,"",TRUE
"1966",2982,3,2021-03-01,12,NA,1,1183,0,NA,"FR4906157266",2017-06-02,TRUE,2,FALSE,"FR 4906157065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-09,"",TRUE
"1967",2983,2,2021-03-01,89,NA,1,1051,0,NA,"FR4401541445",2016-02-12,TRUE,2,FALSE,"FR 4401541390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-09,"",TRUE
"1968",2984,1,2021-03-01,121,NA,1,1503,0,NA,"FR4404288358",2018-09-10,TRUE,2,TRUE,"FR 4404288243",1,1,2021-01-02,"2021-01-03 00:00:00.000","2021-10-08 00:00:00.000",278,8085.3,"4.344784","3.617050","2021-10-08 00:00:00.000","61",0,"328","+ ORBESEAL",2021-01-09 15:46:00,2021-04-15,"",TRUE
"1969",2985,1,2021-03-02,120,NA,1,979,0,NA,"FR4404288418",2019-10-30,TRUE,2,FALSE,"FR 4404658920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-16,"",TRUE
"1970",2986,1,2021-03-02,122,NA,1,968,0,NA,"FR4404288416",2019-10-09,TRUE,2,TRUE,"FR 4404288289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"1971",2987,1,2021-03-02,32,NA,1,1490,0,NA,"FR4404288266",2016-12-26,TRUE,2,FALSE,"FR 4404288134",3,3,2020-12-19,"2020-12-20 00:00:00.000","2021-03-18 00:00:00.000",88,4329.3,"3.275280","3.573595","2021-03-18 00:00:00.000","NULL",1,"219",NA,2020-12-26 18:43:00,NA,NA,FALSE
"1972",2988,1,2021-03-03,83,NA,1,1442,0,NA,"FR4404288360",2018-09-26,TRUE,2,TRUE,"FR 4404288158",1,1,2020-11-03,"2020-11-03 00:00:00.000","2021-11-25 00:00:00.000",387,9947.9,"4.640206","3.536701","2021-11-25 00:00:00.000","56",0,"331","",2020-11-10 08:17:00,NA,NA,FALSE
"1973",2989,2,2021-03-03,94,NA,1,1451,0,NA,"FR4404288180",2014-11-03,TRUE,2,TRUE,"FR 4404288088",5,6,2020-11-22,"2020-11-22 00:00:00.000","2021-10-29 00:00:00.000",341,12698.5,"3.222105","3.267485","2021-10-29 00:00:00.000","88",0,"96","+ ORBESEAL",2020-12-03 10:25:00,2021-04-15,"",TRUE
"1974",2990,3,2021-03-04,83,NA,1,1433,0,NA,"FR4404288140",2013-10-27,TRUE,2,FALSE,"FR 4404288035",5,5,2020-10-15,"2020-10-15 00:00:00.000","2021-10-04 00:00:00.000",354,12432.6,"3.906366","3.272873","2021-10-04 00:00:00.000","112",0,"59","+ ORBESEAL",2020-10-22 09:07:00,2021-04-15,"",TRUE
"1975",2991,2,2021-03-04,83,NA,1,1427,0,NA,"FR4404659023",2014-09-29,TRUE,2,FALSE,"FR 4404658759",5,4,2020-10-02,"2020-10-03 00:00:00.000","2022-01-07 00:00:00.000",461,16539,"5.100303","3.552510","2022-01-07 00:00:00.000","81",0,"209","+ ORBESEAL",2020-10-07 08:32:00,NA,NA,FALSE
"1976",2992,3,2021-03-06,95,NA,1,1235,0,NA,"FR4401541498",2017-12-24,TRUE,2,FALSE,"FR 4124295421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-09,"",TRUE
"1977",2993,1,2021-03-06,94,NA,1,1472,0,NA,"FR4404283159",2018-09-17,TRUE,2,FALSE,"FR 4404288139",1,1,2020-12-03,"2020-12-03 00:00:00.000","2021-09-22 00:00:00.000",293,9350.5,"3.449353","3.263129","2021-09-22 00:00:00.000","NULL",1,"330","+ ORBESEAL",2020-12-05 17:25:00,NA,NA,FALSE
"1978",2994,4,2021-03-06,123,NA,1,1437,0,NA,"FR4404288287",2017-06-07,TRUE,2,FALSE,"FR 4404288154",2,2,2020-10-23,"2020-10-24 00:00:00.000","2021-10-15 00:00:00.000",356,15723.5,"3.754509","3.236666","2021-10-15 00:00:00.000","52",0,"237","+ ORBESEAL",2020-10-30 16:38:00,2021-04-15,"",TRUE
"1979",2995,1,2021-03-08,124,NA,1,1495,0,NA,"FR4404288317",2017-10-30,TRUE,2,TRUE,"FR 4404288206",2,2,2020-12-22,"2020-12-22 00:00:00.000","2021-10-15 00:00:00.000",297,9936.4,"4.690939","3.481208","2021-10-15 00:00:00.000","63",0,"280","+  ORBESEAL",2020-12-29 09:12:00,2021-04-15,"",TRUE
"1980",2996,3,2021-03-09,93,NA,0,1160,0,"","FR4401541512",2018-04-02,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-18,"",TRUE
"1981",2997,3,2021-03-09,93,NA,0,1243,0,"","FR4401541527",2018-08-30,TRUE,2,FALSE,"FR 4401541449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-09,"",TRUE
"1982",2998,2,2021-03-09,61,NA,0,1038,0,"","FR4401541502",2017-12-31,TRUE,2,FALSE,"FR 4401550467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-09,"",TRUE
"1983",2999,2,2021-03-09,102,NA,1,977,0,NA,"FR4404288417",2019-10-29,TRUE,2,FALSE,"FR 4404288251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-16,"",TRUE
"1984",3000,6,2021-03-09,96,NA,1,1353,0,NA,"FR4954409920",2018-06-19,TRUE,2,TRUE,"FR 4954409675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"1985",3001,1,2021-03-09,90,NA,1,1488,0,NA,"FR4404288311",2017-10-07,TRUE,2,FALSE,"FR 4404288100",2,2,2020-12-19,"2020-12-19 00:00:00.000","2021-10-12 00:00:00.000",297,10296,"4.048859","3.221006","2021-10-12 00:00:00.000","67",0,"273","+ ORBESEAL",2020-12-26 07:57:00,NA,NA,FALSE
"1986",3002,4,2021-03-10,111,NA,1,1444,0,NA,"FR4404288316",2017-10-24,TRUE,2,FALSE,"FR 4404288213",2,2,2020-11-05,"2020-11-06 00:00:00.000","2021-10-15 00:00:00.000",343,11530.1,"3.797725","3.176938","2021-10-15 00:00:00.000","64",0,"279","+ ORBESEAL",2020-11-09 19:11:00,2021-04-15,"",TRUE
"1987",3003,2,2021-03-10,87,NA,1,1423,0,NA,"FR4404288306",2017-09-05,TRUE,2,TRUE,"FR 4404288028",2,2,2020-09-29,"2020-09-29 00:00:00.000","2021-09-22 00:00:00.000",358,15268.2,"3.461727","2.978384","2021-09-22 00:00:00.000","90",0,"265","+ ORBESEAL",2020-10-06 17:50:00,2021-04-15,"",TRUE
"1988",3004,1,2021-03-10,94,NA,1,1447,0,NA,"FR4404288229",2016-02-15,TRUE,2,FALSE,"FR 4935590346",3,3,2020-11-16,"2020-11-16 00:00:00.000","2021-09-21 00:00:00.000",309,11800.5,"4.363322","3.267935","2021-09-21 00:00:00.000","NULL",1,"163","+ ORBESEAL",2020-11-23 16:32:00,NA,NA,FALSE
"1989",3005,2,2021-03-12,67,NA,1,1445,0,NA,"FR4404288263",2016-12-17,TRUE,2,FALSE,"FR 4404288174",3,3,2020-11-08,"2020-11-08 00:00:00.000","2021-05-17 00:00:00.000",190,7012.1,"3.796910","3.540104","2021-05-17 00:00:00.000","NULL",1,"216","ordonnance : 0210527775, du 05/05/2021",2020-11-12 08:22:00,2021-04-15,"",TRUE
"1990",3006,1,2021-03-12,120,NA,1,1006,0,NA,"FR4404288428",2019-12-17,TRUE,2,TRUE,"FR 4404288177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-16,"",TRUE
"1991",3007,2,2021-03-13,102,NA,1,960,0,NA,"FR4404288414",2019-09-20,TRUE,2,TRUE,"FR 4404288140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-16,"",TRUE
"1992",3008,2,2021-03-12,90,NA,1,1488,0,NA,"FR4404288311",2017-10-07,TRUE,2,FALSE,"FR 4404288100",2,2,2020-12-19,"2020-12-19 00:00:00.000","2021-10-12 00:00:00.000",297,10296,"4.048859","3.221006","2021-10-12 00:00:00.000","67",0,"273","+ ORBESEAL",2020-12-26 07:57:00,2021-04-15,"",TRUE
"1993",3009,3,2021-03-12,89,NA,1,1211,0,NA,"FR4401541522",2018-08-10,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"1994",3010,3,2021-03-12,89,NA,1,1136,0,NA,"FR4401541402",2014-01-18,TRUE,2,FALSE,"FR 4401541335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"1995",3011,3,2021-03-15,78,NA,1,953,0,NA,"FR4404288413",2019-09-06,TRUE,2,TRUE,"FR 4404288303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-16,"",TRUE
"1996",3012,1,2021-03-15,120,NA,1,1001,0,NA,"FR4404288426",2019-12-08,TRUE,2,FALSE,"FR 4404288263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-16,"",TRUE
"1997",3013,3,2021-03-16,119,NA,1,1133,0,NA,"FR4401541409",2014-05-09,TRUE,2,FALSE,"FR 4401541373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-18,"",TRUE
"1998",3014,1,2021-03-17,121,NA,1,1478,0,NA,"FR4404288350",2018-07-30,TRUE,2,FALSE,"FR 4404288145",1,1,2020-12-06,"2020-12-07 00:00:00.000","2021-11-02 00:00:00.000",330,10405.4,"4.525468","3.311661","2021-11-02 00:00:00.000","NULL",1,"318","+ ORBESEAL",2020-12-17 11:25:00,NA,NA,FALSE
"1999",3015,1,2021-03-17,90,NA,1,1432,0,NA,"FR4404288354",2018-08-18,TRUE,2,TRUE,"FR 4404288195",1,1,2020-10-15,"2020-10-15 00:00:00.000","2021-10-12 00:00:00.000",362,10392.4,"4.227430","3.310193","2021-10-12 00:00:00.000","72",0,"324","+ ORBESEAL",2020-10-22 08:56:00,2021-05-10,"",TRUE
"2000",3016,1,2021-03-18,4,NA,1,1519,0,NA,"FR4404288362",2018-10-03,TRUE,2,TRUE,"FR 4404288247",1,1,2021-01-18,"2021-01-18 00:00:00.000","2021-12-17 00:00:00.000",333,10982.5,"4.401736","3.326107","2021-12-17 00:00:00.000","55",0,"333","boiterie av",2021-01-21 07:05:00,NA,NA,FALSE
"2001",3017,3,2021-03-20,93,NA,1,1417,0,NA,"FR4404288193",2015-03-22,TRUE,2,FALSE,"FR 4404288096",4,4,2020-09-24,"2020-09-24 00:00:00.000","2021-08-09 00:00:00.000",319,10900.8,"4.122062","3.509531","2021-08-09 00:00:00.000","NULL",1,"109",NA,2020-10-05 12:24:00,2021-05-13,"",TRUE
"2002",3018,4,2021-03-20,93,NA,1,1421,0,NA,"FR4404288355",2018-09-03,TRUE,2,FALSE,"FR 4404288242",1,1,2020-09-24,"2020-09-24 00:00:00.000","2021-10-27 00:00:00.000",398,10755,"3.749547","3.368266","2021-10-27 00:00:00.000","60",0,"325","+ ORBESEAL",2020-10-05 12:26:00,2021-05-10,"",TRUE
"2003",3019,3,2021-03-19,225,NA,1,1166,0,NA,"FR4944441121",2016-08-18,TRUE,2,FALSE,"FR 4944440926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-18,"",TRUE
"2004",3020,2,2021-03-22,12,NA,1,1181,0,NA,"FR4906157222",2016-12-08,TRUE,2,FALSE,"FR 4964297601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"2005",3021,1,2021-03-22,89,NA,1,1555,0,NA,"FR3511031000",2018-12-27,TRUE,2,FALSE,"FR 3511030805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-18,"",TRUE
"2006",3022,2,2021-03-23,91,NA,1,1102,0,NA,"FR4968915660",2016-08-07,TRUE,2,FALSE,"FR 4968915472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-18,"",TRUE
"2007",3023,2,2021-03-23,89,NA,1,1204,0,NA,"FR4923746505",2017-06-23,TRUE,2,FALSE,"FR 4923746396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"2008",3024,2,2021-03-23,94,NA,1,1472,0,NA,"FR4404283159",2018-09-17,TRUE,2,FALSE,"FR 4404288139",1,1,2020-12-03,"2020-12-03 00:00:00.000","2021-09-22 00:00:00.000",293,9350.5,"3.449353","3.263129","2021-09-22 00:00:00.000","NULL",1,"330","+ ORBESEAL",2020-12-05 17:25:00,2021-05-10,"",TRUE
"2009",3025,1,2021-03-24,94,NA,1,1507,0,NA,"FR4404288236",2016-04-14,TRUE,2,FALSE,"FR 4950954270",4,4,2021-01-12,"2021-01-18 00:00:00.000","2021-10-29 00:00:00.000",284,10770.5,"4.271859","3.373614","2021-10-29 00:00:00.000","63",0,"170","+ ORBESEAL",2021-01-16 08:38:00,2021-12-26,"",TRUE
"2010",3026,1,2021-03-24,4,NA,1,1007,0,NA,"FR4404288429",2019-12-17,TRUE,2,TRUE,"FR 4404288177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-21,"",TRUE
"2011",3027,2,2021-03-24,78,NA,1,968,0,NA,"FR4404288416",2019-10-09,TRUE,2,TRUE,"FR 4404288289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"2012",3028,1,2021-03-23,14,NA,1,1515,0,NA,"FR4404288378",2019-01-14,TRUE,2,FALSE,"FR 4404288255",1,1,2021-01-14,"2021-01-14 00:00:00.000","2021-10-29 00:00:00.000",288,9327.5,"3.549792","3.302318","2021-10-29 00:00:00.000","63",0,"354","+ ORBESEAL",2021-01-24 09:55:00,2021-06-08,"",TRUE
"2013",3029,2,2021-03-25,112,NA,1,1174,0,NA,"FR4435990663",2015-12-07,TRUE,2,FALSE,"FR 4435990484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-18,"",TRUE
"2014",3030,2,2021-03-25,93,NA,1,1159,0,NA,"FR4944441129",2016-09-05,TRUE,2,FALSE,"FR 4944440795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-18,"",TRUE
"2015",3031,2,2021-03-25,14,NA,1,1410,0,NA,"FR4404288210",2015-09-01,TRUE,2,TRUE,"FR 4404288131",3,3,2020-09-18,"2020-09-18 00:00:00.000","2021-11-06 00:00:00.000",414,16086.2,"4.032746","3.337204","2021-11-06 00:00:00.000","52",0,"146","+ ORBESEAL",2020-09-25 18:27:00,2021-05-10,"",TRUE
"2016",3032,3,2021-03-27,89,NA,1,1427,0,NA,"FR4404659023",2014-09-29,TRUE,2,FALSE,"FR 4404658759",5,4,2020-10-02,"2020-10-03 00:00:00.000","2022-01-07 00:00:00.000",461,16539,"5.100303","3.552510","2022-01-07 00:00:00.000","81",0,"209","+ ORBESEAL",2020-10-07 08:32:00,2021-05-10,"",TRUE
"2017",3033,2,2021-03-27,34,NA,1,1479,0,NA,"FR3511030994",2018-12-22,TRUE,2,FALSE,"FR 3511030664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"2018",3034,2,2021-03-27,118,NA,1,1118,0,NA,"FR4939432663",2016-09-04,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"2019",3035,1,2021-03-29,120,NA,1,1563,0,NA,"FR4401541538",2018-12-05,TRUE,2,FALSE,"FR 4401541384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-18,"",TRUE
"2020",3036,4,2021-03-29,93,NA,1,1210,0,NA,"FR4401541528",2018-09-01,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"2021",3037,1,2021-03-29,94,NA,1,1485,0,NA,"FR4401572223",2016-08-26,TRUE,2,FALSE,"FR 4401572111",4,3,2020-12-11,"2020-12-12 00:00:00.000","2022-01-07 00:00:00.000",391,12308.9,"4.574719","3.380306","2022-01-07 00:00:00.000","82",0,"341","+ ORBESEAL",2020-12-18 18:57:00,NA,NA,FALSE
"2022",3038,2,2021-03-30,94,NA,1,1447,0,NA,"FR4404288229",2016-02-15,TRUE,2,FALSE,"FR 4935590346",3,3,2020-11-16,"2020-11-16 00:00:00.000","2021-09-21 00:00:00.000",309,11800.5,"4.363322","3.267935","2021-09-21 00:00:00.000","NULL",1,"163","+ ORBESEAL",2020-11-23 16:32:00,NA,NA,FALSE
"2023",3039,3,2021-03-31,93,NA,1,1234,0,NA,"FR4401541518",2018-06-09,TRUE,2,FALSE,"FR 4401541438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-18,"",TRUE
"2024",3040,2,2021-03-31,114,NA,1,1435,0,NA,"FR4404288318",2017-11-25,TRUE,2,TRUE,"FR 4404658982",1,1,2020-10-17,"2020-10-17 00:00:00.000","2021-11-09 00:00:00.000",388,13989.7,"4.579125","3.432776","2021-11-09 00:00:00.000","57",0,"289","+ ORBESEAL",2020-10-24 11:31:00,2021-05-10,"",TRUE
"2025",3041,4,2021-04-01,89,NA,1,1211,0,NA,"FR4401541522",2018-08-10,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"2026",3042,4,2021-04-01,89,NA,1,1136,0,NA,"FR4401541402",2014-01-18,TRUE,2,FALSE,"FR 4401541335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"2027",3043,7,2021-04-01,96,NA,1,1353,0,NA,"FR4954409920",2018-06-19,TRUE,2,TRUE,"FR 4954409675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-10,"",TRUE
"2028",3044,1,2021-04-01,120,NA,1,988,0,NA,"FR4404288422",2019-11-10,TRUE,2,TRUE,"FR 4404288294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-21,"",TRUE
"2029",3045,1,2021-04-02,105,NA,1,1569,0,NA,"FR4401541562",2019-06-07,TRUE,2,FALSE,"FR 4435990603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-18,"",TRUE
"2030",3046,1,2021-04-02,49,NA,1,1570,0,NA,"FR4401541561",2019-06-03,TRUE,2,FALSE,"FR 5345849921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
