AniId,RemLactation_LacNumber,CalculatedLactationCycle,LacCalvingDate,LacId,LacRemarks,LacColostrumDate,milk_production_start_date,milk_production_end_date,lactation_duration,total_milk_production,avg_daily_yield,early_lactation_yield,mid_lactation_yield,delta_early_mid_yield,mean_fat_percent,mean_protein_percent,dry_off_date,dry_off_interval,AniLifeNumber
102,1,1,2017-03-04 00:00:00.000,493,NULL,2017-03-11 11:42:00.000,2017-03-05 00:00:00.000,2017-03-31 00:00:00.000,26,690.291262,27.346153,690.291248,0.000000,-690.291248,3.726296,3.469259,2017-03-31 00:00:00.000,NULL,FR 4404288186
103,1,1,2017-03-08 00:00:00.000,495,NULL,2017-03-15 12:20:00.000,2017-03-09 00:00:00.000,2017-03-31 00:00:00.000,22,478.155339,22.386363,478.155329,0.000000,-478.155329,3.905909,3.823181,2017-03-31 00:00:00.000,NULL,FR 4404288187
104,1,1,2017-02-22 00:00:00.000,491,,2017-03-01 11:39:00.000,2017-02-22 00:00:00.000,2017-12-01 00:00:00.000,282,7510.000000,27.430141,679.029111,1807.766962,1128.737851,3.139893,3.091413,2017-12-01 00:00:00.000,12,FR 4404288188
104,2,2,2017-12-13 00:00:00.000,660,,2017-12-20 10:24:00.000,2017-12-13 00:00:00.000,2018-12-26 00:00:00.000,378,8082.038834,22.022486,486.699016,1634.077639,1147.378623,4.178891,3.209525,2018-12-26 00:00:00.000,70,FR 4404288188
104,3,3,2019-03-06 00:00:00.000,892,,2019-03-13 14:42:00.000,2019-03-06 00:00:00.000,2020-03-08 00:00:00.000,368,11986.116504,33.548097,1016.601924,2389.708705,1373.106781,3.290216,3.133197,2020-03-08 00:00:00.000,NULL,FR 4404288188
106,1,1,2017-04-26 00:00:00.000,511,,2017-05-03 12:56:00.000,2017-04-26 00:00:00.000,2018-10-05 00:00:00.000,527,12113.398058,23.675142,667.669888,1554.563079,886.893191,4.240378,3.376496,2018-10-05 00:00:00.000,NULL,FR 4404288190
107,1,1,2017-03-13 00:00:00.000,500,NULL,2017-03-20 17:39:00.000,2017-03-14 00:00:00.000,2017-03-31 00:00:00.000,17,311.553398,18.876470,311.553390,0.000000,-311.553390,4.752777,3.707777,2017-03-31 00:00:00.000,NULL,FR 4404288191
108,1,1,2017-03-30 00:00:00.000,504,Ord 706004044,2017-04-06 09:11:00.000,2017-03-31 00:00:00.000,2018-03-30 00:00:00.000,364,11280.970873,31.921428,737.864064,1909.126182,1171.262118,3.510191,3.244767,2018-03-30 00:00:00.000,48,FR 4404288192
108,2,2,2018-05-17 00:00:00.000,719,"REFORME, suite mammites incurables après absence peroxude Robot + chaleur août + essai sciure // ET 3ème quartier touché /-> du gachi",2018-05-21 23:00:00.000,2018-05-17 00:00:00.000,2018-10-15 00:00:00.000,151,6136.796116,41.860264,1212.330084,2811.456281,1599.126197,3.342368,3.164407,2018-10-15 00:00:00.000,NULL,FR 4404288192
109,1,1,2017-04-11 00:00:00.000,508,,2017-04-16 13:51:00.000,2017-04-12 00:00:00.000,2018-05-14 00:00:00.000,397,10983.689320,28.496725,705.825231,2009.902885,1304.077654,4.118165,3.521909,2018-05-14 00:00:00.000,56,FR 4404288193
109,2,2,2018-07-09 00:00:00.000,728,,2018-07-14 07:38:00.000,2018-07-09 00:00:00.000,2019-07-16 00:00:00.000,372,11517.378640,31.889516,1243.883481,2856.990259,1613.106778,4.114946,3.459059,2019-07-16 00:00:00.000,89,FR 4404288193
109,3,3,2019-10-13 00:00:00.000,971,"Ordonnance n° 0200721179, du 08/07/2020",2019-10-17 06:46:00.000,2019-10-13 00:00:00.000,2020-07-29 00:00:00.000,290,10822.330097,38.437931,1110.291249,2912.232981,1801.941732,3.970824,3.446941,2020-07-29 00:00:00.000,57,FR 4404288193
109,4,4,2020-09-24 00:00:00.000,1417,NULL,2020-10-05 12:24:00.000,2020-09-24 00:00:00.000,2021-08-09 00:00:00.000,319,10583.300970,34.171786,1134.368920,2609.514529,1475.145609,4.122062,3.509531,2021-08-09 00:00:00.000,NULL,FR 4404288193
110,3,2,2017-07-25 00:00:00.000,548,,2017-07-28 10:51:00.000,2017-07-25 00:00:00.000,2018-09-24 00:00:00.000,426,15671.747572,37.891784,1161.359206,2412.718417,1251.359211,4.907892,3.231381,2018-09-24 00:00:00.000,66,FR 4404658920
110,4,3,2018-11-29 00:00:00.000,816,,2018-12-11 17:40:00.000,2018-11-29 00:00:00.000,2019-09-13 00:00:00.000,288,10367.864077,37.079513,1313.106780,2617.669873,1304.563093,5.191003,3.168996,2019-09-13 00:00:00.000,48,FR 4404658920
110,5,4,2019-10-31 00:00:00.000,981,"Ordonnance n° 0200721179, du 08/07/2020",2019-11-07 08:06:00.000,2019-10-31 00:00:00.000,2020-07-29 00:00:00.000,272,8873.980582,33.603676,858.349501,2252.135894,1393.786393,4.953750,3.448529,2020-07-29 00:00:00.000,57,FR 4404658920
110,6,5,2020-09-24 00:00:00.000,1419,,2020-10-05 12:25:00.000,2020-09-24 00:00:00.000,2021-08-24 00:00:00.000,334,10258.252427,31.634730,772.524257,2091.553365,1319.029108,4.935059,3.460239,2021-08-24 00:00:00.000,58,FR 4404658920
110,7,6,2021-10-21 00:00:00.000,1726,,2021-10-28 11:37:00.000,2021-10-21 00:00:00.000,2022-09-12 00:00:00.000,326,13413.592233,42.380368,1270.582512,3280.582496,2009.999984,5.553547,3.145779,2022-09-12 00:00:00.000,66,FR 4404658920
110,8,8,2022-11-15 00:00:00.000,1978,BLESSURE CUISSE GAUCHE = impossibilité d'aller au robot,2022-11-22 18:19:00.000,2022-11-17 00:00:00.000,2022-11-17 00:00:00.000,0,0.000000,NULL,0.000000,0.000000,0.000000,NULL,NULL,2022-11-17 00:00:00.000,NULL,FR 4404658920
111,3,2,2017-08-28 00:00:00.000,586,,2017-09-04 14:16:00.000,2017-08-29 00:00:00.000,2018-06-28 00:00:00.000,303,10573.689320,35.943564,1112.718432,2400.582497,1287.864065,4.516151,3.326546,2018-06-28 00:00:00.000,53,FR 4404658938
111,4,3,2018-08-20 00:00:00.000,756,,2018-08-27 16:36:00.000,2018-08-20 00:00:00.000,2019-05-17 00:00:00.000,270,6008.640776,22.921851,899.611637,1480.679585,581.067948,4.225092,3.572878,2019-05-17 00:00:00.000,NULL,FR 4404658938
112,3,2,2017-05-23 00:00:00.000,518,,2017-05-30 20:40:00.000,2017-05-23 00:00:00.000,2018-04-12 00:00:00.000,324,8105.339805,25.766975,894.563090,1873.883466,979.320376,4.383107,3.048584,2018-04-12 00:00:00.000,NULL,FR 4947438444
113,3,2,2017-05-03 00:00:00.000,513,"UBROSTAR + Orbeaseal (bouchon)
RIEN pour autres quartiers",2017-05-07 20:18:00.000,2017-05-03 00:00:00.000,2018-06-15 00:00:00.000,408,14924.368932,37.676715,1333.398042,2773.592202,1440.194160,4.490048,3.219706,2018-06-15 00:00:00.000,59,FR 4454691592
113,4,3,2018-08-13 00:00:00.000,749,,2018-08-20 08:01:00.000,2018-08-13 00:00:00.000,2019-06-28 00:00:00.000,319,11059.126213,35.708150,1119.708721,2522.524247,1402.815526,4.395562,3.316156,2019-06-28 00:00:00.000,57,FR 4454691592
113,5,4,2019-08-24 00:00:00.000,949,,2019-08-30 09:10:00.000,2019-08-24 00:00:00.000,2020-08-31 00:00:00.000,373,13240.485436,36.562198,1054.951438,2808.349484,1753.398046,4.527058,3.315106,2020-08-31 00:00:00.000,83,FR 4454691592
113,6,6,2020-11-21 00:00:00.000,1450,+ ORBESEAL,2020-12-03 18:56:00.000,2020-11-22 00:00:00.000,2021-09-22 00:00:00.000,304,10440.873786,35.375328,1082.427169,2771.650459,1689.223290,4.218524,3.254196,2021-09-22 00:00:00.000,NULL,FR 4454691592
114,3,1,2016-12-03 00:00:00.000,449,Ord 706004044,2016-12-10 09:49:00.000,2016-12-04 00:00:00.000,2017-10-19 00:00:00.000,319,11380.873786,36.747021,1169.320374,2718.058227,1548.737853,4.171125,3.486093,2017-10-19 00:00:00.000,46,FR 4454691593
114,4,2,2017-12-03 00:00:00.000,650,+ Obturateur Mamiseal,2017-12-07 19:20:00.000,2017-12-04 00:00:00.000,2018-09-05 00:00:00.000,275,11084.174757,41.515272,1153.300957,2927.669878,1774.368921,4.049021,3.435000,2018-09-05 00:00:00.000,66,FR 4454691593
114,5,3,2018-11-10 00:00:00.000,794,,2018-11-17 09:53:00.000,2018-11-10 00:00:00.000,2019-04-19 00:00:00.000,160,6990.000000,44.998125,1116.796101,2947.378612,1830.582511,3.625250,3.543250,2019-04-19 00:00:00.000,NULL,FR 4454691593
116,4,2,2017-08-12 00:00:00.000,558,Reformes,2017-08-19 00:24:00.000,2017-08-12 00:00:00.000,2018-01-12 00:00:00.000,153,4375.145631,29.453594,837.087364,1915.339775,1078.252411,4.284805,3.316428,2018-01-12 00:00:00.000,NULL,FR 4912264927
117,3,2,2017-08-26 00:00:00.000,581,,2017-09-02 10:05:00.000,2017-08-27 00:00:00.000,2018-06-01 00:00:00.000,278,10106.407766,37.444604,1040.970863,2467.184436,1426.213573,4.552544,3.578207,2018-06-01 00:00:00.000,73,FR 4935590346
117,4,3,2018-08-13 00:00:00.000,747,,2018-08-20 07:50:00.000,2018-08-13 00:00:00.000,2019-02-28 00:00:00.000,199,5360.000000,27.742713,834.563092,2040.679585,1206.116493,4.334750,3.622800,2019-02-28 00:00:00.000,NULL,FR 4935590346
118,4,2,2017-08-12 00:00:00.000,564,,2017-08-19 10:24:00.000,2017-08-13 00:00:00.000,2018-04-12 00:00:00.000,242,6342.233009,26.993801,931.359210,1847.475697,916.116487,6.484609,3.316543,2018-04-12 00:00:00.000,117,FR 4945368325
118,5,3,2018-08-07 00:00:00.000,744,,2018-08-14 15:25:00.000,2018-08-07 00:00:00.000,2019-02-28 00:00:00.000,205,5138.349514,25.817073,865.048527,1844.854338,979.805811,5.664077,3.264660,2019-02-28 00:00:00.000,NULL,FR 4945368325
120,4,2,2017-06-26 00:00:00.000,534,+ Obturateur Mamiseal,2017-07-03 18:39:00.000,2017-06-26 00:00:00.000,2018-09-05 00:00:00.000,436,12116.893203,28.624770,970.679597,2174.174725,1203.495128,3.878489,3.451052,2018-09-05 00:00:00.000,66,FR 4950954269
120,5,3,2018-11-10 00:00:00.000,796,Chûte patte ARD dans fosse / trayon ARG abîmé / s'est ecasillé ensuite à plusieures reprises = blessure irrécupérable / REFORME,2018-11-17 09:54:00.000,2018-11-10 00:00:00.000,2019-03-24 00:00:00.000,134,6143.398058,47.221641,1269.611634,2994.854339,1725.242705,3.284740,3.484814,2019-03-24 00:00:00.000,NULL,FR 4950954269
123,4,2,2017-04-09 00:00:00.000,509,Ordo :706004044,2017-04-16 00:00:00.000,2017-04-09 00:00:00.000,2017-11-10 00:00:00.000,215,7551.553398,36.177209,1315.145615,2724.757250,1409.611635,3.379444,3.103379,2017-11-10 00:00:00.000,NULL,FR 4954667338
124,4,2,2017-08-10 00:00:00.000,556,Ordo :706004044,2017-08-17 16:47:00.000,2017-08-11 00:00:00.000,2017-11-10 00:00:00.000,91,1860.194174,21.054945,751.165033,1068.932009,317.766976,5.690108,3.900217,2017-11-10 00:00:00.000,NULL,FR 4956691421
125,3,2,2017-09-16 00:00:00.000,601,,2017-09-21 17:04:00.000,2017-09-17 00:00:00.000,2018-12-26 00:00:00.000,465,13473.009708,29.843440,1021.262123,2245.825211,1224.563088,4.975085,3.506051,2018-12-26 00:00:00.000,63,FR 4958880362
125,4,3,2019-02-27 00:00:00.000,881,NULL,2019-03-04 07:00:00.000,2019-02-27 00:00:00.000,2020-08-05 00:00:00.000,525,16237.087378,31.855619,1084.563089,2546.504827,1461.941738,5.265752,3.528761,2020-08-05 00:00:00.000,NULL,FR 4958880362
126,3,2,2017-06-19 00:00:00.000,527,,2017-06-26 07:18:00.000,2017-06-19 00:00:00.000,2018-05-14 00:00:00.000,329,9731.941747,30.467781,1132.232994,2256.213563,1123.980569,4.570333,3.385878,2018-05-14 00:00:00.000,62,FR 4958880363
126,4,3,2018-07-15 00:00:00.000,731,,2018-07-24 08:34:00.000,2018-07-15 00:00:00.000,2019-07-15 00:00:00.000,365,9253.980582,26.113972,911.553383,2200.194148,1288.640765,4.890383,3.490794,2019-07-15 00:00:00.000,NULL,FR 4958880363
127,5,2,2017-10-04 00:00:00.000,614,,2017-10-11 17:36:00.000,2017-10-04 00:00:00.000,2018-08-03 00:00:00.000,303,10492.621359,35.667986,1168.155327,2568.932010,1400.776683,5.649177,3.680065,2018-08-03 00:00:00.000,51,FR 4963097404
127,6,3,2018-09-22 00:00:00.000,773,,2018-09-29 13:26:00.000,2018-09-23 00:00:00.000,2019-07-15 00:00:00.000,295,7383.786407,25.780677,892.815520,2069.805793,1176.990273,5.795202,3.851452,2019-07-15 00:00:00.000,116,FR 4963097404
127,7,4,2019-11-07 00:00:00.000,986,Ordon: 0201124440,2019-11-11 19:24:00.000,2019-11-08 00:00:00.000,2021-02-03 00:00:00.000,453,15939.805825,36.242825,1034.271831,3007.766960,1973.495129,5.834713,3.753348,2021-02-03 00:00:00.000,128,FR 4963097404
127,8,5,2021-06-09 00:00:00.000,1614,+ ORBESEAL,2021-06-16 11:30:00.000,2021-06-11 00:00:00.000,2022-08-26 00:00:00.000,441,16559.417475,38.676190,1165.339789,3273.106766,2107.766977,5.637760,3.680814,2022-08-26 00:00:00.000,NULL,FR 4963097404
129,2,2,2017-03-09 00:00:00.000,496,Ord 706004044,2017-03-16 16:19:00.000,2017-03-09 00:00:00.000,2018-03-30 00:00:00.000,386,11937.766990,31.854663,1034.951439,2174.757251,1139.805812,4.855621,3.207797,2018-03-30 00:00:00.000,NULL,FR 4968695856
131,1,1,2017-05-25 00:00:00.000,520,,2017-06-01 08:48:00.000,2017-05-25 00:00:00.000,2018-05-14 00:00:00.000,354,8991.165048,26.160734,810.097072,1773.398027,963.300955,5.379014,3.471267,2018-05-14 00:00:00.000,56,FR 4404288194
131,2,2,2018-07-09 00:00:00.000,730,,2018-07-16 14:48:00.000,2018-07-09 00:00:00.000,2019-04-30 00:00:00.000,295,8855.825242,30.920338,1270.970859,2509.417450,1238.446591,5.661385,3.410574,2019-04-30 00:00:00.000,71,FR 4404288194
131,3,3,2019-07-10 00:00:00.000,926,,2019-07-17 07:27:00.000,2019-07-10 00:00:00.000,2020-04-14 00:00:00.000,279,9813.300970,36.228315,1246.601927,2765.145601,1518.543674,5.714623,3.403010,2020-04-14 00:00:00.000,139,FR 4404288194
131,4,4,2020-08-31 00:00:00.000,1394,,2020-09-04 07:52:00.000,2020-08-31 00:00:00.000,2021-09-05 00:00:00.000,370,13123.786407,36.533783,1179.805812,2763.203852,1583.398040,5.941024,3.470404,2021-09-05 00:00:00.000,81,FR 4404288194
131,5,5,2021-11-24 00:00:00.000,1748,+ ORBESEAL,2021-11-30 18:57:00.000,2021-11-25 00:00:00.000,2022-09-16 00:00:00.000,295,13148.252427,45.907457,1474.660179,3504.951429,2030.291250,5.952364,3.305844,2022-09-16 00:00:00.000,67,FR 4404288194
131,6,6,2022-11-22 00:00:00.000,1982,,2022-11-29 14:12:00.000,2022-11-22 00:00:00.000,2023-09-22 00:00:00.000,304,12419.223300,42.078289,1544.563091,3226.504827,1681.941736,6.115213,3.405278,2023-09-22 00:00:00.000,NULL,FR 4404288194
132,1,1,2017-05-25 00:00:00.000,521,,2017-06-01 16:41:00.000,2017-05-25 00:00:00.000,2018-06-01 00:00:00.000,372,8780.679611,24.312096,722.718434,1687.864050,965.145616,4.230187,3.177801,2018-06-01 00:00:00.000,78,FR 4404288195
132,2,2,2018-08-18 00:00:00.000,753,,2018-08-21 08:53:00.000,2018-08-18 00:00:00.000,2019-05-31 00:00:00.000,286,8170.970873,29.426923,1063.592217,2193.495119,1129.902902,4.310731,3.261393,2019-05-31 00:00:00.000,65,FR 4404288195
132,3,3,2019-08-04 00:00:00.000,939,"Ordonnance n° 0200721179, du 08.07.2020",2019-08-09 08:05:00.000,2019-08-04 00:00:00.000,2020-07-17 00:00:00.000,348,10728.834951,31.754885,924.854356,2551.650452,1626.796096,4.526876,3.284928,2020-07-17 00:00:00.000,54,FR 4404288195
132,4,4,2020-09-08 00:00:00.000,1406,,2020-09-15 11:11:00.000,2020-09-09 00:00:00.000,2021-07-27 00:00:00.000,321,10382.815533,33.315576,956.796102,2304.951423,1348.155321,4.436542,3.310436,2021-07-27 00:00:00.000,53,FR 4404288195
132,5,5,2021-09-17 00:00:00.000,1705,+ ORBESEAL,2021-09-24 22:15:00.000,2021-09-18 00:00:00.000,2022-08-26 00:00:00.000,342,12388.446601,37.310233,1019.417461,2709.417445,1689.999984,4.617521,3.224110,2022-08-26 00:00:00.000,111,FR 4404288195
132,6,6,2022-12-14 00:00:00.000,1991,,2022-12-19 16:00:00.000,2022-12-15 00:00:00.000,2023-09-05 00:00:00.000,264,10295.533980,40.168181,1228.155326,2817.864048,1589.708722,4.565056,3.262226,2023-09-05 00:00:00.000,NULL,FR 4404288195
134,1,1,2018-01-06 00:00:00.000,665,,2018-01-13 18:53:00.000,2018-01-07 00:00:00.000,2019-01-23 00:00:00.000,381,10490.582524,28.360367,907.669886,1972.621329,1064.951443,4.502356,3.260104,2019-01-23 00:00:00.000,40,FR 4404288197
134,2,2,2019-03-04 00:00:00.000,887,,2019-03-11 10:24:00.000,2019-03-04 00:00:00.000,2020-01-10 00:00:00.000,312,9942.718446,32.823717,1163.106783,2406.504827,1243.398044,4.554952,3.254185,2020-01-10 00:00:00.000,52,FR 4404288197
134,3,3,2020-03-01 00:00:00.000,1241,,2020-03-08 08:40:00.000,2020-03-02 00:00:00.000,2021-02-24 00:00:00.000,359,11463.106796,32.888579,1178.446585,2385.922301,1207.475716,4.698375,3.323501,2021-02-24 00:00:00.000,NULL,FR 4404288197
135,1,1,2017-08-12 00:00:00.000,560,,2017-08-19 18:10:00.000,2017-08-12 00:00:00.000,2018-06-28 00:00:00.000,320,8059.029126,25.940000,624.854356,1518.834918,893.980562,4.880747,3.482928,2018-06-28 00:00:00.000,49,FR 4404288198
135,2,2,2018-08-16 00:00:00.000,751,,2018-08-23 18:25:00.000,2018-08-16 00:00:00.000,2019-06-14 00:00:00.000,302,8366.213592,28.533774,1059.999986,1868.737834,808.737848,5.137524,3.570264,2019-06-14 00:00:00.000,47,FR 4404288198
135,3,3,2019-07-30 00:00:00.000,932,,2019-08-06 17:14:00.000,2019-07-31 00:00:00.000,2020-05-12 00:00:00.000,286,8000.194174,28.811888,896.310668,2026.407738,1130.097070,5.274773,3.686794,2020-05-12 00:00:00.000,65,FR 4404288198
135,4,4,2020-07-16 00:00:00.000,1343,"Ordonnance n° 02576, du 13.07.2021",2020-07-23 08:53:00.000,2020-07-16 00:00:00.000,2021-07-13 00:00:00.000,362,11023.883495,31.366298,1021.553383,2273.203853,1251.650470,5.213994,3.733526,2021-07-13 00:00:00.000,79,FR 4404288198
135,6,6,2021-09-30 00:00:00.000,1714,S'est coupé en lait !!!,2021-10-05 19:16:00.000,2021-09-30 00:00:00.000,2022-08-06 00:00:00.000,310,10935.631067,36.334516,765.436882,2248.932008,1483.495126,5.364533,3.700964,2022-08-06 00:00:00.000,NULL,FR 4404288198
136,1,1,2017-10-06 00:00:00.000,616,,2017-10-13 08:57:00.000,2017-10-06 00:00:00.000,2018-07-17 00:00:00.000,284,6748.640776,24.475704,473.592216,1433.689293,960.097077,3.573824,3.005824,2018-07-17 00:00:00.000,59,FR 4404288199
136,2,2,2018-09-14 00:00:00.000,770,"CHUTE DE LAIT, S'EST TARIE SEULE",2018-09-21 11:27:00.000,2018-09-14 00:00:00.000,2019-01-06 00:00:00.000,114,2812.524271,25.411403,703.980567,1508.640743,804.660176,3.524561,3.171140,2019-01-06 00:00:00.000,NULL,FR 4404288199
137,1,1,2017-08-10 00:00:00.000,552,,2017-08-17 16:00:00.000,2017-08-11 00:00:00.000,2018-10-02 00:00:00.000,417,10781.165048,26.629736,595.145614,1611.165022,1016.019408,3.741770,3.022392,2018-10-02 00:00:00.000,69,FR 4404288200
137,2,2,2018-12-10 00:00:00.000,823,REFOMRE : mal au dos,2018-12-17 09:48:00.000,2018-12-10 00:00:00.000,2019-09-19 00:00:00.000,283,7143.689320,26.000000,864.174741,1981.844630,1117.669889,3.742042,3.074859,2019-09-19 00:00:00.000,NULL,FR 4404288200
138,1,1,2017-08-12 00:00:00.000,562,,2017-08-19 18:12:00.000,2017-08-13 00:00:00.000,2018-05-22 00:00:00.000,282,7175.533980,26.208510,579.126202,1527.281523,948.155321,4.096325,3.250600,2018-05-22 00:00:00.000,NULL,FR 4404288201
139,2,1,2017-08-23 00:00:00.000,572,,2017-08-30 09:26:00.000,2017-08-23 00:00:00.000,2018-06-15 00:00:00.000,296,9350.485436,32.537162,1069.611635,2026.990262,957.378627,2.721144,2.947407,2018-06-15 00:00:00.000,49,FR 4404288202
139,3,2,2018-08-03 00:00:00.000,741,,2018-08-10 14:49:00.000,2018-08-03 00:00:00.000,2019-05-31 00:00:00.000,301,8061.747572,27.586710,971.165032,2070.970846,1099.805814,3.261357,3.085960,2019-05-31 00:00:00.000,99,FR 4404288202
139,4,3,2019-09-06 00:00:00.000,952,"Ordonnance : 0200923097, du 30.09.2020",2019-09-11 15:51:00.000,2019-09-07 00:00:00.000,2020-10-08 00:00:00.000,397,13690.291262,35.518891,1229.902895,2740.776666,1510.873771,3.239271,3.092663,2020-10-08 00:00:00.000,56,FR 4404288202
139,5,4,2020-12-03 00:00:00.000,1468,,2020-12-07 06:43:00.000,2020-12-03 00:00:00.000,2021-08-13 00:00:00.000,253,8809.611650,35.865217,1136.116493,2783.883469,1647.766976,2.926614,3.144763,2021-08-13 00:00:00.000,NULL,FR 4404288202
140,1,1,2017-09-17 00:00:00.000,603,,2017-09-21 07:55:00.000,2017-09-17 00:00:00.000,2018-12-26 00:00:00.000,465,13134.951456,29.094623,659.029110,1866.796090,1207.766980,4.369034,3.447339,2018-12-26 00:00:00.000,46,FR 4404288203
140,2,2,2019-02-09 00:00:00.000,864,,2019-02-16 12:10:00.000,2019-02-10 00:00:00.000,2020-02-17 00:00:00.000,372,12107.184466,33.522580,998.834936,2417.669872,1418.834936,4.332815,3.436675,2020-02-17 00:00:00.000,53,FR 4404288203
140,3,3,2020-04-09 00:00:00.000,1273,,2020-04-14 15:53:00.000,2020-04-10 00:00:00.000,2021-04-13 00:00:00.000,368,13166.893203,36.852989,993.398045,2650.388322,1656.990277,4.459241,3.507588,2021-04-13 00:00:00.000,99,FR 4404288203
140,4,4,2021-07-20 00:00:00.000,1655,+ ORBESEAL,2021-07-27 21:40:00.000,2021-07-21 00:00:00.000,2022-05-07 00:00:00.000,290,10514.563106,37.344827,1140.679599,2790.388320,1649.708721,4.435773,3.416804,2022-05-07 00:00:00.000,NULL,FR 4404288203
141,2,1,2017-08-21 00:00:00.000,574,,2017-08-28 09:54:00.000,2017-08-21 00:00:00.000,2018-07-30 00:00:00.000,343,8778.640776,26.361516,722.038821,1589.514531,867.475710,4.334796,3.492063,2018-07-30 00:00:00.000,67,FR 4404288204
141,3,2,2018-10-04 00:00:00.000,783,NULL,2018-10-11 22:49:00.000,2018-10-05 00:00:00.000,2018-10-21 00:00:00.000,16,505.825242,32.562500,505.825235,0.000000,-505.825235,5.147647,3.524705,2018-10-21 00:00:00.000,NULL,FR 4404288204
142,1,1,2017-08-20 00:00:00.000,578,,2017-08-27 10:31:00.000,2017-08-20 00:00:00.000,2018-04-12 00:00:00.000,235,4311.359223,18.896595,571.262117,1197.864047,626.601930,4.409067,3.398262,2018-04-12 00:00:00.000,107,FR 4404288205
142,2,2,2018-07-28 00:00:00.000,736,,2018-08-08 10:54:00.000,2018-07-28 00:00:00.000,2019-02-28 00:00:00.000,215,4891.456310,23.433488,875.436877,1659.805793,784.368916,4.395462,3.395462,2019-02-28 00:00:00.000,124,FR 4404288205
142,3,3,2019-06-30 00:00:00.000,920,,2019-07-07 11:29:00.000,2019-07-02 00:00:00.000,2020-04-14 00:00:00.000,287,7750.582524,27.815679,851.067947,2171.262103,1320.194156,4.884529,3.376062,2020-04-14 00:00:00.000,71,FR 4404288205
142,4,4,2020-06-24 00:00:00.000,1328,"Ordonnance 0210225755, du 04
.02.2021",2020-07-01 08:00:00.000,2020-06-24 00:00:00.000,2021-02-09 00:00:00.000,230,6480.194174,29.020000,1096.699014,2247.378610,1150.679596,4.848138,3.409870,2021-02-09 00:00:00.000,NULL,FR 4404288205
143,1,1,2017-10-31 00:00:00.000,634,,2017-11-07 09:10:00.000,2017-10-31 00:00:00.000,2018-10-29 00:00:00.000,363,9615.242718,27.282920,620.679594,1830.194147,1209.514553,4.359175,3.399423,2018-10-29 00:00:00.000,16,FR 4404288206
143,2,2,2018-11-14 00:00:00.000,800,NULL,2018-11-21 18:24:00.000,2018-11-14 00:00:00.000,2019-02-03 00:00:00.000,81,1259.514563,16.016049,381.941734,877.572788,495.631054,3.815679,3.894814,2019-02-03 00:00:00.000,NULL,FR 4404288206
144,1,1,2017-08-11 00:00:00.000,555,,2017-08-18 16:02:00.000,2017-08-11 00:00:00.000,2018-12-26 00:00:00.000,502,14898.446601,30.568525,729.902897,1932.912595,1203.009698,4.781510,2.995964,2018-12-26 00:00:00.000,59,FR 4404288207
144,2,2,2019-02-23 00:00:00.000,875,,2019-03-02 06:13:00.000,2019-02-23 00:00:00.000,2019-08-29 00:00:00.000,187,6391.553398,35.204812,951.359208,2488.058221,1536.699013,4.764521,2.848882,2019-08-29 00:00:00.000,NULL,FR 4404288207
145,1,1,2017-09-09 00:00:00.000,596,,2017-09-16 10:51:00.000,2017-09-09 00:00:00.000,2018-06-15 00:00:00.000,279,6669.611650,24.622580,691.650471,1665.728127,974.077656,4.157357,3.518928,2018-06-15 00:00:00.000,73,FR 4404288208
145,2,2,2018-08-27 00:00:00.000,757,,2018-09-05 09:36:00.000,2018-08-27 00:00:00.000,2019-09-13 00:00:00.000,382,9233.203883,24.895811,966.504842,1740.582493,774.077651,4.647258,3.568668,2019-09-13 00:00:00.000,61,FR 4404288208
145,3,3,2019-11-13 00:00:00.000,993,REFORME,2019-11-20 17:38:00.000,2019-11-13 00:00:00.000,2021-01-07 00:00:00.000,421,12316.893203,30.133966,1154.854353,2599.611623,1444.757270,4.711540,3.614218,2021-01-07 00:00:00.000,NULL,FR 4404288208
146,1,1,2018-09-20 00:00:00.000,772,,2018-09-27 18:05:00.000,2018-09-20 00:00:00.000,2019-08-12 00:00:00.000,326,10717.864077,33.863190,925.533967,2374.854337,1449.320370,3.997737,3.260428,2019-08-12 00:00:00.000,57,FR 4404288210
146,2,2,2019-10-08 00:00:00.000,966,"Ordonnance n° 0200721179, du 08.07.2020",2019-10-13 11:10:00.000,2019-10-08 00:00:00.000,2020-07-16 00:00:00.000,282,11207.961165,40.936879,1122.912607,2922.232976,1799.320369,3.883038,3.296855,2020-07-16 00:00:00.000,64,FR 4404288210
146,3,3,2020-09-18 00:00:00.000,1410,+ ORBESEAL,2020-09-25 18:27:00.000,2020-09-18 00:00:00.000,2021-11-06 00:00:00.000,414,15617.669902,38.855555,927.475716,2772.815504,1845.339788,4.032746,3.337204,2021-11-06 00:00:00.000,52,FR 4404288210
146,4,4,2021-12-27 00:00:00.000,1781,+ ORBESEAL,2022-01-03 07:00:00.000,2021-12-28 00:00:00.000,2022-11-25 00:00:00.000,332,12848.737864,39.862048,1325.825229,3265.825214,1939.999985,4.454834,3.328738,2022-11-25 00:00:00.000,82,FR 4404288210
146,5,5,2023-02-14 00:00:00.000,2045,,2023-02-21 21:01:00.000,2023-02-15 00:00:00.000,2024-01-24 00:00:00.000,343,13210.776699,39.670845,1461.456297,3465.631040,2004.174743,4.600988,3.419418,2024-01-24 00:00:00.000,NULL,FR 4404288210
