AniLifeNumber,Month,mdpMonthlyMilkYield_Liters
FR 4404288197,2018-08,882.000679
FR 4404288198,2018-08,473.820485
FR 4404288200,2018-08,734.426407
FR 4404288202,2018-08,930.602427
FR 4404288203,2018-08,946.244368
FR 4404288205,2018-08,987.490679
FR 4404288206,2018-08,780.700485
FR 4404288207,2018-08,1026.223106
FR 4404288208,2018-08,131.001262
FR 4404288211,2018-08,808.260097
FR 4404288212,2018-08,61.171165
FR 4404288213,2018-08,694.111165
FR 4404288214,2018-08,822.970970
FR 4404288215,2018-08,877.531553
FR 4404288217,2018-08,1218.674854
FR 4404288218,2018-08,766.920679
FR 4404288220,2018-08,923.712524
FR 4404288221,2018-08,831.350582
FR 4404288222,2018-08,789.173203
FR 4404288224,2018-08,992.425339
FR 4404288225,2018-08,861.610291
FR 4404288229,2018-08,773.531262
FR 4404288231,2018-08,894.476990
FR 4404288232,2018-08,863.658640
FR 4404288233,2018-08,855.651456
FR 4404288234,2018-08,909.094757
FR 4404288235,2018-08,800.252912
FR 4404288236,2018-08,907.511941
FR 4404288237,2018-08,906.022233
FR 4404658920,2018-08,948.292718
FR 4404658938,2018-08,288.537961
FR 4404658982,2018-08,773.065728
FR 4404659023,2018-08,1334.034174
FR 4404659034,2018-08,1395.577766
FR 4454691592,2018-08,651.561359
FR 4454691593,2018-08,976.969611
FR 4935590346,2018-08,483.782912
FR 4944526073,2018-08,392.165825
FR 4944526074,2018-08,749.416601
FR 4945368325,2018-08,704.446019
FR 4947438444,2018-08,20.483495
FR 4950954269,2018-08,589.831553
FR 4958880362,2018-08,776.417572
FR 4958880363,2018-08,1175.659514
FR 4958880507,2018-08,59.774563
FR 4958880509,2018-08,713.291165
FR 4963097404,2018-08,35.287475
FR 4404288019,2018-09,1520.620194
FR 4404288075,2018-09,212.562815
FR 4404288080,2018-09,100.555339
FR 4404288088,2018-09,313.490582
FR 4404288097,2018-09,718.691359
FR 4404288098,2018-09,1242.882621
FR 4404288100,2018-09,896.804660
FR 4404288101,2018-09,76.906213
FR 4404288102,2018-09,574.468932
FR 4404288105,2018-09,1232.640873
FR 4404288111,2018-09,8.472718
FR 4404288115,2018-09,1022.498834
FR 4404288120,2018-09,1035.254466
FR 4404288121,2018-09,586.386601
FR 4404288128,2018-09,330.249805
FR 4404288132,2018-09,1247.072427
FR 4404288133,2018-09,1112.346893
FR 4404288134,2018-09,931.440388
FR 4404288136,2018-09,1167.093689
FR 4404288137,2018-09,869.431262
FR 4404288139,2018-09,456.595728
FR 4404288140,2018-09,1329.471941
FR 4404288141,2018-09,735.916116
FR 4404288145,2018-09,1185.249514
FR 4404288149,2018-09,1284.501359
FR 4404288150,2018-09,459.668252
FR 4404288151,2018-09,583.127864
FR 4404288154,2018-09,1094.842815
FR 4404288155,2018-09,990.190776
FR 4404288156,2018-09,804.722038
FR 4404288157,2018-09,1046.427281
FR 4404288158,2018-09,102.789902
FR 4404288159,2018-09,899.970291
FR 4404288161,2018-09,1025.198932
FR 4404288162,2018-09,1017.936601
FR 4404288163,2018-09,877.810873
FR 4404288165,2018-09,684.148737
FR 4404288167,2018-09,254.647087
FR 4404288168,2018-09,975.759223
FR 4404288169,2018-09,931.812815
FR 4404288171,2018-09,787.497281
FR 4404288174,2018-09,876.134951
FR 4404288175,2018-09,746.995825
FR 4404288177,2018-09,560.689126
FR 4404288178,2018-09,778.372815
FR 4404288180,2018-09,502.218058
FR 4404288185,2018-09,666.365339
FR 4404288188,2018-09,595.790388
FR 4404288190,2018-09,611.618543
FR 4404288192,2018-09,979.576601
FR 4404288193,2018-09,1348.465728
FR 4404288194,2018-09,1204.988155
FR 4404288195,2018-09,1176.031941
FR 4404288197,2018-09,776.138252
FR 4404288198,2018-09,1164.952233
FR 4404288199,2018-09,383.041359
FR 4404288200,2018-09,576.424174
FR 4404288202,2018-09,1098.660194
FR 4404288203,2018-09,844.664854
FR 4404288205,2018-09,889.263009
FR 4404288206,2018-09,623.629320
FR 4404288207,2018-09,855.744563
FR 4404288208,2018-09,997.360000
FR 4404288210,2018-09,237.887864
FR 4404288211,2018-09,528.194854
FR 4404288213,2018-09,599.607766
FR 4404288214,2018-09,715.525728
FR 4404288215,2018-09,724.463980
FR 4404288217,2018-09,1006.298252
FR 4404288218,2018-09,660.406504
FR 4404288220,2018-09,811.425728
FR 4404288221,2018-09,703.980485
FR 4404288222,2018-09,696.997475
FR 4404288224,2018-09,814.591359
FR 4404288225,2018-09,772.879514
FR 4404288228,2018-09,52.512233
FR 4404288229,2018-09,734.519514
FR 4404288231,2018-09,903.415242
FR 4404288232,2018-09,713.104951
FR 4404288233,2018-09,798.670097
FR 4404288234,2018-09,798.390776
FR 4404288235,2018-09,695.693980
FR 4404288236,2018-09,793.828543
FR 4404288237,2018-09,775.486504
FR 4404288239,2018-09,484.807087
FR 4404288242,2018-09,590.948834
FR 4404288243,2018-09,482.106990
FR 4404658920,2018-09,622.698252
FR 4404658938,2018-09,960.675922
FR 4404658982,2018-09,589.366019
FR 4404659023,2018-09,1121.285145
FR 4404659034,2018-09,1251.913980
FR 4454691592,2018-09,1286.363495
FR 4454691593,2018-09,122.528543
FR 4935590346,2018-09,1058.717378
FR 4944526073,2018-09,1193.442912
FR 4944526074,2018-09,1132.178640
FR 4945368325,2018-09,975.852330
FR 4950954269,2018-09,78.582135
FR 4958880362,2018-09,656.961553
FR 4958880363,2018-09,1073.800679
FR 4958880507,2018-09,497.935145
FR 4958880509,2018-09,663.758349
FR 4963097404,2018-09,165.171456
FR 4404288019,2018-10,1349.396796
FR 4404288028,2018-10,408.831941
FR 4404288097,2018-10,628.377766
FR 4404288098,2018-10,1150.893106
FR 4404288100,2018-10,1283.663398
FR 4404288102,2018-10,287.513786
FR 4404288105,2018-10,942.520097
FR 4404288115,2018-10,832.747184
FR 4404288120,2018-10,835.912815
FR 4404288121,2018-10,18.435145
FR 4404288132,2018-10,1107.039805
FR 4404288133,2018-10,847.458058
FR 4404288134,2018-10,703.049417
FR 4404288136,2018-10,745.319902
FR 4404288137,2018-10,777.814174
FR 4404288139,2018-10,1168.676504
FR 4404288140,2018-10,1231.989126
FR 4404288141,2018-10,40.222135
FR 4404288145,2018-10,940.006213
FR 4404288149,2018-10,1144.748058
FR 4404288151,2018-10,31.935631
FR 4404288154,2018-10,926.505728
FR 4404288155,2018-10,830.326407
FR 4404288156,2018-10,727.257184
FR 4404288157,2018-10,729.305533
FR 4404288158,2018-10,1104.898349
FR 4404288159,2018-10,748.392427
FR 4404288161,2018-10,867.103592
FR 4404288162,2018-10,857.979126
FR 4404288163,2018-10,658.823689
FR 4404288164,2018-10,917.567475
FR 4404288165,2018-10,583.220970
FR 4404288168,2018-10,677.165728
FR 4404288169,2018-10,786.473106
FR 4404288171,2018-10,594.580000
FR 4404288174,2018-10,661.151359
FR 4404288175,2018-10,88.637669
FR 4404288178,2018-10,629.960582
FR 4404288185,2018-10,532.850194
FR 4404288188,2018-10,518.697961
FR 4404288190,2018-10,83.609902
FR 4404288192,2018-10,338.070776
FR 4404288193,2018-10,1180.314854
FR 4404288194,2018-10,961.700097
FR 4404288195,2018-10,1083.949320
FR 4404288197,2018-10,721.205242
FR 4404288198,2018-10,861.517184
FR 4404288199,2018-10,757.237572
FR 4404288200,2018-10,26.256116
FR 4404288202,2018-10,960.117281
FR 4404288203,2018-10,714.967087
FR 4404288204,2018-10,485.086407
FR 4404288205,2018-10,672.696601
FR 4404288206,2018-10,470.003106
FR 4404288207,2018-10,645.323203
FR 4404288208,2018-10,886.935339
FR 4404288210,2018-10,1120.167864
FR 4404288212,2018-10,1181.618349
FR 4404288213,2018-10,415.908058
FR 4404288214,2018-10,664.968737
FR 4404288215,2018-10,86.403106
FR 4404288217,2018-10,924.457378
FR 4404288218,2018-10,34.449514
FR 4404288220,2018-10,755.003009
FR 4404288221,2018-10,520.187669
FR 4404288222,2018-10,600.818155
FR 4404288224,2018-10,677.165728
FR 4404288225,2018-10,632.008932
FR 4404288228,2018-10,805.839320
FR 4404288229,2018-10,732.191844
FR 4404288231,2018-10,831.723009
FR 4404288232,2018-10,628.657087
FR 4404288233,2018-10,750.347669
FR 4404288234,2018-10,682.193495
FR 4404288235,2018-10,628.750194
FR 4404288236,2018-10,708.077184
FR 4404288237,2018-10,689.735145
FR 4404288239,2018-10,974.735048
FR 4404288242,2018-10,977.155825
FR 4404288243,2018-10,843.733786
FR 4404288247,2018-10,778.186601
FR 4404658938,2018-10,706.121941
FR 4404658982,2018-10,453.243883
FR 4404659023,2018-10,965.145048
FR 4404659034,2018-10,1129.850970
FR 4454691592,2018-10,1238.972135
FR 4935590346,2018-10,990.283883
FR 4944526073,2018-10,1105.270776
FR 4944526074,2018-10,1003.132621
FR 4945368325,2018-10,876.414271
FR 4958880362,2018-10,549.423203
FR 4958880363,2018-10,911.701747
FR 4958880507,2018-10,1051.082621
FR 4958880509,2018-10,600.818155
FR 4963097404,2018-10,1059.834660
FR 4401572218,2018-11,178.392621
FR 4401572219,2018-11,163.774854
FR 4401572222,2018-11,189.099902
FR 4401572223,2018-11,187.144660
FR 4404288019,2018-11,1241.299805
FR 4404288028,2018-11,1161.041747
FR 4404288075,2018-11,605.287281
FR 4404288080,2018-11,915.426019
FR 4404288097,2018-11,610.035728
FR 4404288098,2018-11,872.690000
FR 4404288100,2018-11,1181.245922
FR 4404288105,2018-11,515.904757
FR 4404288115,2018-11,788.428349
FR 4404288120,2018-11,634.615922
FR 4404288121,2018-11,0.000000
FR 4404288132,2018-11,1111.229611
FR 4404288133,2018-11,654.261456
FR 4404288134,2018-11,432.667281
FR 4404288136,2018-11,729.398640
FR 4404288137,2018-11,675.769126
FR 4404288139,2018-11,1028.830097
FR 4404288140,2018-11,1153.500097
FR 4404288145,2018-11,898.294368
FR 4404288149,2018-11,1081.528543
FR 4404288150,2018-11,224.201165
FR 4404288154,2018-11,892.521747
FR 4404288155,2018-11,742.992233
FR 4404288156,2018-11,509.759708
FR 4404288157,2018-11,759.472135
FR 4404288158,2018-11,1088.139126
FR 4404288159,2018-11,687.500582
FR 4404288161,2018-11,810.587766
FR 4404288162,2018-11,764.127475
FR 4404288163,2018-11,616.832524
FR 4404288164,2018-11,1020.636699
FR 4404288165,2018-11,563.854757
FR 4404288167,2018-11,844.478640
FR 4404288168,2018-11,460.226893
FR 4404288169,2018-11,757.982427
FR 4404288171,2018-11,553.426796
FR 4404288174,2018-11,676.979514
FR 4404288177,2018-11,120.945728
FR 4404288178,2018-11,588.155631
FR 4404288180,2018-11,659.568543
FR 4404288188,2018-11,543.743689
FR 4404288193,2018-11,1068.772912
FR 4404288194,2018-11,842.244077
FR 4404288195,2018-11,956.020582
FR 4404288197,2018-11,678.934757
FR 4404288198,2018-11,849.413300
FR 4404288199,2018-11,751.464951
FR 4404288202,2018-11,921.012427
FR 4404288203,2018-11,672.882815
FR 4404288205,2018-11,576.144854
FR 4404288206,2018-11,178.858155
FR 4404288207,2018-11,689.735145
FR 4404288208,2018-11,806.118640
FR 4404288210,2018-11,1158.620970
FR 4404288211,2018-11,74.578543
FR 4404288212,2018-11,1327.982233
FR 4404288214,2018-11,609.942621
FR 4404288217,2018-11,870.176116
FR 4404288219,2018-11,2.793203
FR 4404288220,2018-11,748.764854
FR 4404288222,2018-11,615.249708
FR 4404288224,2018-11,646.533592
FR 4404288225,2018-11,581.824368
FR 4404288228,2018-11,1004.808543
FR 4404288229,2018-11,782.562621
FR 4404288231,2018-11,773.065728
FR 4404288232,2018-11,638.060873
FR 4404288233,2018-11,736.009223
FR 4404288234,2018-11,634.150388
FR 4404288235,2018-11,649.606116
FR 4404288236,2018-11,697.183689
FR 4404288237,2018-11,708.635825
FR 4404288239,2018-11,902.670388
FR 4404288242,2018-11,850.344368
FR 4404288243,2018-11,716.549902
FR 4404288247,2018-11,1039.537378
FR 4404288249,2018-11,547.840388
FR 4404288251,2018-11,687.593689
FR 4404288253,2018-11,233.604951
FR 4404658920,2018-11,28.676893
FR 4404658938,2018-11,643.181747
FR 4404658982,2018-11,371.216796
FR 4404659023,2018-11,953.972233
FR 4404659034,2018-11,1051.268834
FR 4454691592,2018-11,1152.196601
FR 4454691593,2018-11,660.127184
FR 4935590346,2018-11,866.265631
FR 4944526073,2018-11,986.373398
FR 4944526074,2018-11,876.414271
FR 4945368325,2018-11,752.302912
FR 4950954269,2018-11,768.131067
FR 4958880362,2018-11,496.445436
FR 4958880363,2018-11,739.919708
FR 4958880507,2018-11,1024.640291
FR 4958880509,2018-11,586.479708
FR 4963097404,2018-11,1057.786310
FR 4401572218,2018-12,957.510291
FR 4401572219,2018-12,795.318252
FR 4401572222,2018-12,920.826213
FR 4401572223,2018-12,786.938640
FR 4404288019,2018-12,1177.894077
FR 4404288028,2018-12,1079.573300
FR 4404288069,2018-12,18.342038
FR 4404288075,2018-12,1546.876310
FR 4404288080,2018-12,1160.669320
FR 4404288088,2018-12,13.872912
FR 4404288097,2018-12,586.200388
FR 4404288098,2018-12,939.261359
FR 4404288100,2018-12,1248.469029
FR 4404288101,2018-12,998.849708
FR 4404288115,2018-12,778.745242
FR 4404288120,2018-12,169.919902
FR 4404288132,2018-12,1113.929708
FR 4404288133,2018-12,837.495631
FR 4404288136,2018-12,739.640388
FR 4404288137,2018-12,572.048155
FR 4404288139,2018-12,1046.613495
FR 4404288140,2018-12,1172.773203
FR 4404288141,2018-12,483.969126
FR 4404288145,2018-12,925.574660
FR 4404288149,2018-12,1112.253786
FR 4404288150,2018-12,1474.159902
FR 4404288151,2018-12,545.885145
FR 4404288154,2018-12,931.533495
FR 4404288155,2018-12,709.101359
FR 4404288157,2018-12,844.013106
FR 4404288158,2018-12,964.400194
FR 4404288159,2018-12,506.221650
FR 4404288161,2018-12,911.981067
FR 4404288162,2018-12,754.071941
FR 4404288163,2018-12,652.771747
FR 4404288164,2018-12,1028.830097
FR 4404288165,2018-12,583.220970
FR 4404288167,2018-12,1298.839805
FR 4404288169,2018-12,717.108543
FR 4404288171,2018-12,188.168834
FR 4404288174,2018-12,669.437864
FR 4404288175,2018-12,1131.154466
FR 4404288177,2018-12,1553.021359
FR 4404288178,2018-12,391.700291
FR 4404288180,2018-12,1270.349126
FR 4404288185,2018-12,291.889805
FR 4404288188,2018-12,391.700291
FR 4404288190,2018-12,18.248932
FR 4404288193,2018-12,928.367864
FR 4404288194,2018-12,783.214368
FR 4404288195,2018-12,993.821941
FR 4404288197,2018-12,645.602524
FR 4404288198,2018-12,893.918349
FR 4404288199,2018-12,786.752427
FR 4404288200,2018-12,569.999805
FR 4404288202,2018-12,949.968640
FR 4404288203,2018-12,532.943300
FR 4404288205,2018-12,592.252330
FR 4404288206,2018-12,488.438252
FR 4404288207,2018-12,565.437572
FR 4404288208,2018-12,818.594951
FR 4404288210,2018-12,1205.360582
FR 4404288211,2018-12,1338.689514
FR 4404288212,2018-12,1314.109320
FR 4404288214,2018-12,442.257281
FR 4404288215,2018-12,1097.356699
FR 4404288217,2018-12,1006.856893
FR 4404288218,2018-12,675.024271
FR 4404288219,2018-12,704.352912
FR 4404288220,2018-12,805.746213
FR 4404288221,2018-12,272.058058
FR 4404288222,2018-12,646.812912
FR 4404288224,2018-12,506.314757
FR 4404288225,2018-12,470.096213
FR 4404288228,2018-12,812.543009
FR 4404288229,2018-12,862.075825
FR 4404288231,2018-12,250.922815
FR 4404288232,2018-12,674.279417
FR 4404288233,2018-12,805.001359
FR 4404288234,2018-12,651.840679
FR 4404288235,2018-12,692.993883
FR 4404288236,2018-12,776.045145
FR 4404288237,2018-12,655.099417
FR 4404288238,2018-12,101.579514
FR 4404288239,2018-12,893.080388
FR 4404288242,2018-12,966.448543
FR 4404288243,2018-12,736.009223
FR 4404288247,2018-12,1098.660194
FR 4404288249,2018-12,887.959514
FR 4404288251,2018-12,895.594271
FR 4404288253,2018-12,878.090194
FR 4404288258,2018-12,178.578834
FR 4404288263,2018-12,111.541941
FR 4404288266,2018-12,110.890194
FR 4404658920,2018-12,1417.457864
FR 4404658938,2018-12,699.138932
FR 4404658982,2018-12,11.824563
FR 4404659023,2018-12,1075.104174
FR 4404659034,2018-12,1128.919902
FR 4454691592,2018-12,1134.971844
FR 4454691593,2018-12,1507.585242
FR 4935590346,2018-12,755.468543
FR 4944526073,2018-12,1038.140776
FR 4944526074,2018-12,857.234271
FR 4945368325,2018-12,686.290194
FR 4950954269,2018-12,1605.533592
FR 4958880362,2018-12,356.226601
FR 4958880363,2018-12,808.632524
FR 4958880507,2018-12,971.755631
FR 4958880509,2018-12,610.128834
FR 4963097404,2018-12,926.226407
FR 4401572218,2019-01,924.643592
FR 4401572219,2019-01,790.756019
FR 4401572222,2019-01,899.225436
FR 4401572223,2019-01,751.185631
FR 4404288019,2019-01,1136.647766
FR 4404288028,2019-01,964.120873
FR 4404288075,2019-01,1437.382718
FR 4404288080,2019-01,1173.797378
FR 4404288088,2019-01,1405.447087
FR 4404288097,2019-01,487.227864
FR 4404288098,2019-01,920.081359
FR 4404288100,2019-01,1130.037184
FR 4404288101,2019-01,1539.427766
FR 4404288102,2019-01,241.332815
FR 4404288115,2019-01,499.704174
FR 4404288132,2019-01,1066.445242
FR 4404288133,2019-01,817.291456
FR 4404288134,2019-01,901.273786
FR 4404288136,2019-01,648.768155
FR 4404288139,2019-01,961.886310
FR 4404288140,2019-01,1094.284174
FR 4404288141,2019-01,1244.372330
FR 4404288145,2019-01,856.210097
FR 4404288149,2019-01,1042.051262
FR 4404288150,2019-01,1430.213495
FR 4404288151,2019-01,1423.696019
FR 4404288154,2019-01,804.722038
FR 4404288155,2019-01,615.156601
FR 4404288157,2019-01,737.871359
FR 4404288158,2019-01,899.318543
FR 4404288161,2019-01,841.964757
FR 4404288162,2019-01,664.689417
FR 4404288163,2019-01,598.862912
FR 4404288164,2019-01,961.327669
FR 4404288165,2019-01,563.854757
FR 4404288167,2019-01,1248.655242
FR 4404288169,2019-01,625.770776
FR 4404288171,2019-01,3.444951
FR 4404288174,2019-01,308.835242
FR 4404288175,2019-01,1226.775145
FR 4404288177,2019-01,1476.208252
FR 4404288180,2019-01,1090.466796
FR 4404288185,2019-01,1225.564757
FR 4404288193,2019-01,841.126796
FR 4404288194,2019-01,777.162427
FR 4404288195,2019-01,891.776893
FR 4404288197,2019-01,356.319708
FR 4404288198,2019-01,842.895825
FR 4404288199,2019-01,94.037864
FR 4404288200,2019-01,1073.428252
FR 4404288202,2019-01,814.405145
FR 4404288205,2019-01,549.888737
FR 4404288206,2019-01,506.035436
FR 4404288208,2019-01,702.583883
FR 4404288210,2019-01,1113.743495
FR 4404288211,2019-01,1291.763689
FR 4404288212,2019-01,1194.094660
FR 4404288215,2019-01,1265.880000
FR 4404288217,2019-01,1022.033300
FR 4404288218,2019-01,1369.880291
FR 4404288219,2019-01,809.377378
FR 4404288220,2019-01,767.200000
FR 4404288221,2019-01,1053.130970
FR 4404288222,2019-01,593.928252
FR 4404288228,2019-01,953.879126
FR 4404288229,2019-01,782.562621
FR 4404288232,2019-01,645.602524
FR 4404288233,2019-01,751.185631
FR 4404288234,2019-01,621.767184
FR 4404288235,2019-01,640.295436
FR 4404288236,2019-01,424.660097
FR 4404288237,2019-01,575.679320
FR 4404288238,2019-01,480.617281
FR 4404288239,2019-01,830.885048
FR 4404288242,2019-01,949.968640
FR 4404288243,2019-01,638.340194
FR 4404288247,2019-01,1048.941165
FR 4404288249,2019-01,841.033689
FR 4404288251,2019-01,887.400873
FR 4404288253,2019-01,887.121553
FR 4404288255,2019-01,270.289029
FR 4404288258,2019-01,663.479029
FR 4404288259,2019-01,248.129611
FR 4404288263,2019-01,837.868058
FR 4404288264,2019-01,269.823495
FR 4404288266,2019-01,730.795242
FR 4404288269,2019-01,436.763980
FR 4404288273,2019-01,55.770970
FR 4404658920,2019-01,1335.058349
FR 4404658938,2019-01,649.606116
FR 4404659023,2019-01,963.562233
FR 4404659034,2019-01,1112.998640
FR 4454691592,2019-01,1057.786310
FR 4454691593,2019-01,1456.935145
FR 4935590346,2019-01,604.728640
FR 4944526073,2019-01,924.922912
FR 4944526074,2019-01,690.107572
FR 4945368325,2019-01,556.033786
FR 4950954269,2019-01,1454.421262
FR 4958880363,2019-01,726.139902
FR 4958880507,2019-01,909.280970
FR 4958880509,2019-01,600.538834
FR 4963097404,2019-01,765.989611
FR 4401572218,2019-02,825.857281
FR 4401572219,2019-02,704.818446
FR 4401572222,2019-02,813.380970
FR 4401572223,2019-02,658.171941
FR 4404288019,2019-02,1082.087184
FR 4404288028,2019-02,757.330679
FR 4404288075,2019-02,1287.480776
FR 4404288080,2019-02,1066.910776
FR 4404288088,2019-02,1361.873106
FR 4404288097,2019-02,68.899029
FR 4404288098,2019-02,875.390097
FR 4404288100,2019-02,950.620388
FR 4404288101,2019-02,1352.562427
FR 4404288102,2019-02,1204.708834
FR 4404288120,2019-02,920.174466
FR 4404288128,2019-02,649.885436
FR 4404288132,2019-02,932.557669
FR 4404288133,2019-02,703.887378
FR 4404288134,2019-02,1268.207669
FR 4404288136,2019-02,650.723398
FR 4404288139,2019-02,878.462621
FR 4404288140,2019-02,959.837961
FR 4404288141,2019-02,1106.853592
FR 4404288145,2019-02,781.072912
FR 4404288149,2019-02,945.220194
FR 4404288150,2019-02,1183.573592
FR 4404288151,2019-02,1303.029611
FR 4404288154,2019-02,554.730291
FR 4404288155,2019-02,488.252038
FR 4404288157,2019-02,606.032135
FR 4404288158,2019-02,134.818640
FR 4404288159,2019-02,702.583883
