"","InsId","InsNumber","InsDate","InsItyId","InsSirId","InsChargeNumber","InsSequenceNumber","InsLacId","InsConId","InsRemarks","InsEdiStatus","InsRowTimeStamp","InsDprId","LacAniId","LacCalvingDate","LacNumber","LacDryOffDate","LacColostrumDate","LacRemarks","AniLifeNumber","AniBirthday","AniKeep","AniGenId","AniActive","AniMotherLifeNumber","lactation_length_days","colostrum_length_days","age_at_first_calving","calving_to_insem","next_lactation_dry_days","number_lactations"
"878",2636,1,2020-07-17,1,66,NA,1,1276,0,NA,NA,2020-07-17 00:00:00,1,626,2017-03-07,0,NA,NA,NA,"FR 4401541473",2017-03-07,TRUE,2,FALSE,"FR 4401541395",NA,NA,NA,NA,NA,0
"879",2625,1,2020-07-07,1,3,NA,1,1277,0,NA,NA,2020-07-07 00:00:00,1,627,2017-12-08,0,NA,NA,NA,"FR 4401541494",2017-12-08,TRUE,2,FALSE,"FR 4401541401",NA,NA,NA,NA,NA,0
"880",2680,3,2020-08-21,1,68,NA,1,1277,0,NA,NA,2020-08-21 00:00:00,1,627,2017-12-08,0,NA,NA,NA,"FR 4401541494",2017-12-08,TRUE,2,FALSE,"FR 4401541401",NA,NA,NA,NA,NA,0
"881",2653,2,2020-07-29,1,69,NA,1,1277,0,NA,NA,2020-07-29 00:00:00,1,627,2017-12-08,0,NA,NA,NA,"FR 4401541494",2017-12-08,TRUE,2,FALSE,"FR 4401541401",NA,NA,NA,NA,NA,0
"882",3232,4,2021-08-18,1,337,NA,1,1277,0,NA,NA,2021-08-20 05:16:51,1,627,2017-12-08,0,NA,NA,NA,"FR 4401541494",2017-12-08,TRUE,2,FALSE,"FR 4401541401",NA,NA,NA,NA,NA,0
"883",3331,5,2021-10-19,1,337,NA,1,1277,0,NA,NA,2021-10-21 05:11:52,1,627,2017-12-08,0,NA,NA,NA,"FR 4401541494",2017-12-08,TRUE,2,FALSE,"FR 4401541401",NA,NA,NA,NA,NA,0
"884",3542,7,2022-02-17,1,365,NA,1,1277,0,NA,NA,2022-02-19 05:51:25,1,627,2017-12-08,0,NA,NA,NA,"FR 4401541494",2017-12-08,TRUE,2,FALSE,"FR 4401541401",NA,NA,NA,NA,NA,0
"885",3499,6,2022-01-20,1,365,NA,1,1277,0,NA,NA,2022-01-22 05:26:32,1,627,2017-12-08,0,NA,NA,NA,"FR 4401541494",2017-12-08,TRUE,2,FALSE,"FR 4401541401",NA,NA,NA,NA,NA,0
"886",3285,1,2021-09-21,1,356,NA,1,1278,0,NA,NA,2021-09-23 06:01:50,1,628,2020-04-16,0,NA,NA,NA,"FR 4404288448",2020-04-16,TRUE,2,TRUE,"FR 4404658982",NA,NA,26,NA,NA,2
"887",3581,1,2022-03-10,1,390,NA,1,1282,0,NA,NA,2022-03-14 09:46:29,1,630,2020-04-22,0,NA,NA,NA,"FR 4401541615",2020-04-22,TRUE,2,FALSE,"FR 4401550544",NA,NA,NA,NA,NA,0
"888",2713,1,2020-09-16,1,5,NA,1,1283,0,NA,NA,2020-09-16 00:00:00,1,631,2017-03-15,0,NA,NA,NA,"FR 4401550544",2017-03-15,TRUE,2,FALSE,"FR 4401550310",NA,NA,NA,NA,NA,0
"889",2844,2,2020-12-04,1,95,NA,1,1283,0,NA,NA,2020-12-04 00:00:00,1,631,2017-03-15,0,NA,NA,NA,"FR 4401550544",2017-03-15,TRUE,2,FALSE,"FR 4401550310",NA,NA,NA,NA,NA,0
"890",3286,1,2021-09-21,1,339,NA,1,1287,0,NA,NA,2021-09-23 06:01:55,1,634,2020-04-24,0,NA,NA,NA,"FR 4404288449",2020-04-24,TRUE,2,FALSE,"FR 4404288267",NA,NA,NA,NA,NA,0
"891",3309,2,2021-10-09,1,339,NA,1,1287,0,NA,NA,2021-10-12 06:01:56,1,634,2020-04-24,0,NA,NA,NA,"FR 4404288449",2020-04-24,TRUE,2,FALSE,"FR 4404288267",NA,NA,NA,NA,NA,0
"892",2502,1,2020-04-23,1,12,NA,1,1289,0,NA,NA,2020-04-23 00:00:00,1,635,2018-08-25,0,NA,NA,NA,"FR 4401541525",2018-08-25,TRUE,2,FALSE,"FR 2213424811",NA,NA,NA,NA,NA,0
"893",3320,7,2021-10-14,1,359,NA,1,1289,0,NA,NA,2021-10-16 05:16:53,1,635,2018-08-25,0,NA,NA,NA,"FR 4401541525",2018-08-25,TRUE,2,FALSE,"FR 2213424811",NA,NA,NA,NA,NA,0
"894",3284,6,2021-09-21,1,80,NA,1,1289,0,NA,NA,2021-09-23 05:16:47,1,635,2018-08-25,0,NA,NA,NA,"FR 4401541525",2018-08-25,TRUE,2,FALSE,"FR 2213424811",NA,NA,NA,NA,NA,0
"895",3253,5,2021-09-01,1,353,NA,1,1289,0,NA,NA,2021-09-03 05:12:21,1,635,2018-08-25,0,NA,NA,NA,"FR 4401541525",2018-08-25,TRUE,2,FALSE,"FR 2213424811",NA,NA,NA,NA,NA,0
"896",3113,4,2021-06-07,1,109,NA,1,1289,0,NA,NA,2021-06-09 05:17:54,1,635,2018-08-25,0,NA,NA,NA,"FR 4401541525",2018-08-25,TRUE,2,FALSE,"FR 2213424811",NA,NA,NA,NA,NA,0
"897",3097,3,2021-05-15,1,68,NA,1,1289,0,NA,NA,2021-05-18 09:55:30,1,635,2018-08-25,0,NA,NA,NA,"FR 4401541525",2018-08-25,TRUE,2,FALSE,"FR 2213424811",NA,NA,NA,NA,NA,0
"898",3078,2,2021-04-26,1,68,NA,1,1289,0,NA,NA,2021-04-28 09:39:45,1,635,2018-08-25,0,NA,NA,NA,"FR 4401541525",2018-08-25,TRUE,2,FALSE,"FR 2213424811",NA,NA,NA,NA,NA,0
"899",3450,10,2021-12-24,1,372,NA,1,1289,0,NA,NA,2021-12-26 08:56:30,1,635,2018-08-25,0,NA,NA,NA,"FR 4401541525",2018-08-25,TRUE,2,FALSE,"FR 2213424811",NA,NA,NA,NA,NA,0
"900",3407,9,2021-12-02,1,369,NA,1,1289,0,NA,NA,2021-12-06 19:59:24,1,635,2018-08-25,0,NA,NA,NA,"FR 4401541525",2018-08-25,TRUE,2,FALSE,"FR 2213424811",NA,NA,NA,NA,NA,0
"901",3362,8,2021-11-08,1,351,NA,1,1289,0,NA,NA,2021-11-10 05:16:45,1,635,2018-08-25,0,NA,NA,NA,"FR 4401541525",2018-08-25,TRUE,2,FALSE,"FR 2213424811",NA,NA,NA,NA,NA,0
"902",3241,1,2021-08-28,1,104,NA,1,1290,0,NA,NA,2021-08-31 05:11:47,1,636,2020-04-26,0,NA,NA,NA,"FR 4401541617",2020-04-26,TRUE,2,FALSE,"FR 4939387183",NA,NA,NA,NA,NA,0
"903",2691,1,2020-09-01,1,42,NA,1,1293,0,NA,NA,2020-09-01 00:00:00,1,639,2017-11-26,0,NA,NA,NA,"FR 4401541489",2017-11-26,TRUE,2,FALSE,"FR 4401541338",NA,NA,NA,NA,NA,0
"904",3237,1,2021-08-23,1,339,NA,1,1295,0,NA,NA,2021-08-25 06:01:53,1,641,2020-05-04,0,NA,NA,NA,"FR 4404288450",2020-05-04,TRUE,2,TRUE,"FR 4404288262",NA,NA,25,NA,NA,2
"905",3277,2,2021-09-17,1,121,NA,1,1295,0,NA,NA,2021-09-21 06:01:47,1,641,2020-05-04,0,NA,NA,NA,"FR 4404288450",2020-05-04,TRUE,2,TRUE,"FR 4404288262",NA,NA,25,NA,NA,2
"906",2772,2,2020-10-26,1,32,NA,1,1298,0,NA,NA,2020-10-26 00:00:00,1,643,2018-01-11,0,NA,NA,NA,"FR 4401541506",2018-01-11,TRUE,2,FALSE,"FR 4401541428",NA,NA,NA,NA,NA,0
"907",2678,1,2020-08-11,1,32,NA,1,1298,0,NA,NA,2020-08-11 00:00:00,1,643,2018-01-11,0,NA,NA,NA,"FR 4401541506",2018-01-11,TRUE,2,FALSE,"FR 4401541428",NA,NA,NA,NA,NA,0
"908",3470,3,2022-01-03,1,361,NA,1,1298,0,NA,NA,2022-01-05 05:21:26,1,643,2018-01-11,0,NA,NA,NA,"FR 4401541506",2018-01-11,TRUE,2,FALSE,"FR 4401541428",NA,NA,NA,NA,NA,0
"909",3298,2,2021-10-04,1,122,NA,1,1300,0,NA,NA,2021-10-06 06:02:01,1,645,2020-05-09,0,NA,NA,NA,"FR 4404288451",2020-05-09,TRUE,2,TRUE,"FR 4404288344",NA,NA,25,NA,NA,2
"910",3272,1,2021-09-13,1,122,NA,1,1300,0,NA,NA,2021-09-16 06:01:49,1,645,2020-05-09,0,NA,NA,NA,"FR 4404288451",2020-05-09,TRUE,2,TRUE,"FR 4404288344",NA,NA,25,NA,NA,2
"911",2527,1,2020-05-11,1,39,NA,1,1302,0,NA,NA,2020-05-11 00:00:00,1,646,2018-01-10,0,NA,NA,NA,"FR 4401541505",2018-01-10,TRUE,2,FALSE,"FR 4401550285",NA,NA,NA,NA,NA,0
"912",2677,1,2020-08-19,1,70,NA,1,1305,0,NA,NA,2020-08-19 00:00:00,1,647,2017-12-02,0,NA,NA,NA,"FR 4401541493",2017-12-02,TRUE,2,FALSE,"FR 4401541422",NA,NA,NA,NA,NA,0
"913",3221,2,2021-08-13,1,67,NA,1,1305,0,NA,NA,2021-08-17 05:41:55,1,647,2017-12-02,0,NA,NA,NA,"FR 4401541493",2017-12-02,TRUE,2,FALSE,"FR 4401541422",NA,NA,NA,NA,NA,0
"914",3546,1,2022-02-18,1,379,NA,1,1306,0,NA,NA,2022-02-21 05:41:27,1,648,2020-05-17,0,NA,NA,NA,"FR 4401541621",2020-05-17,TRUE,2,FALSE,"FR 4401541483",NA,NA,NA,NA,NA,0
"915",2679,1,2020-08-11,1,30,NA,1,1307,0,NA,NA,2020-08-11 00:00:00,1,649,2017-07-15,0,NA,NA,NA,"FR 4401541483",2017-07-15,TRUE,2,FALSE,"FR 4401541284",NA,NA,NA,NA,NA,0
"916",2730,2,2020-09-22,1,89,NA,0,1307,0,"",NA,2020-09-22 00:00:00,1,649,2017-07-15,0,NA,NA,NA,"FR 4401541483",2017-07-15,TRUE,2,FALSE,"FR 4401541284",NA,NA,NA,NA,NA,0
"917",2703,1,2020-09-09,1,84,NA,1,1309,0,NA,NA,2020-09-09 00:00:00,1,651,2017-03-07,0,NA,NA,NA,"FR 4401550541",2017-03-07,TRUE,2,FALSE,"FR 4401550359",NA,NA,NA,NA,NA,0
"918",2759,1,2020-10-19,1,93,NA,1,1310,0,NA,NA,2020-10-19 00:00:00,1,652,2017-12-22,0,NA,NA,NA,"FR 4401541497",2017-12-22,TRUE,2,FALSE,"FR 4401541424",NA,NA,NA,NA,NA,0
"919",2544,1,2020-05-19,1,46,NA,1,1312,0,NA,NA,2020-05-19 00:00:00,1,653,2018-10-14,0,NA,NA,NA,"FR 4401541532",2018-10-14,TRUE,2,FALSE,"FR 3527660505",NA,NA,NA,NA,NA,0
"920",3082,2,2021-05-03,1,96,NA,1,1312,0,NA,NA,2021-05-05 09:49:00,1,653,2018-10-14,0,NA,NA,NA,"FR 4401541532",2018-10-14,TRUE,2,FALSE,"FR 3527660505",NA,NA,NA,NA,NA,0
"921",3134,3,2021-06-22,1,97,NA,1,1312,0,NA,NA,2021-06-25 05:22:01,1,653,2018-10-14,0,NA,NA,NA,"FR 4401541532",2018-10-14,TRUE,2,FALSE,"FR 3527660505",NA,NA,NA,NA,NA,0
"922",2721,1,2020-09-19,1,88,NA,1,1314,0,NA,NA,2020-09-19 00:00:00,1,655,2017-02-02,0,NA,NA,NA,"FR 4401550538",2017-02-02,TRUE,2,FALSE,"FR 4401550337",NA,NA,NA,NA,NA,0
"923",3462,1,2021-12-27,1,351,NA,1,1321,0,NA,NA,2021-12-29 06:01:22,1,659,2020-06-13,0,NA,NA,NA,"FR 4404288454",2020-06-13,TRUE,2,FALSE,"FR 4404288332",NA,NA,27,NA,NA,1
"924",3447,1,2021-12-22,1,323,NA,1,1325,0,NA,NA,2021-12-24 06:01:30,1,662,2020-06-16,0,NA,NA,NA,"FR 4404288455",2020-06-16,TRUE,2,FALSE,"FR 4404288341",NA,NA,27,NA,NA,1
"925",3439,2,2021-12-18,1,370,NA,1,1329,0,NA,NA,2021-12-20 20:41:51,1,663,2020-06-24,0,NA,NA,NA,"FR 4404288456",2020-06-24,TRUE,2,TRUE,"FR 4404288340",NA,NA,27,NA,NA,2
"926",3399,1,2021-11-27,1,341,NA,1,1329,0,NA,NA,2021-11-29 06:01:32,1,663,2020-06-24,0,NA,NA,NA,"FR 4404288456",2020-06-24,TRUE,2,TRUE,"FR 4404288340",NA,NA,27,NA,NA,2
"927",3354,1,2021-11-04,1,121,NA,1,1336,0,NA,NA,2021-11-06 06:01:43,1,668,2020-07-01,0,NA,NA,NA,"FR 4404288458",2020-07-01,TRUE,2,TRUE,"FR 4944526073",NA,NA,25,NA,NA,2
"928",2612,1,2020-06-29,1,3,NA,1,1338,0,NA,NA,2020-06-29 00:00:00,1,669,2018-09-01,0,NA,NA,NA,"FR 4964030485",2018-09-01,TRUE,2,FALSE,"FR 4964030306",NA,NA,NA,NA,NA,0
"929",3136,2,2021-06-24,1,26,NA,1,1338,0,NA,NA,2021-06-26 05:17:11,1,669,2018-09-01,0,NA,NA,NA,"FR 4964030485",2018-09-01,TRUE,2,FALSE,"FR 4964030306",NA,NA,NA,NA,NA,0
"930",3494,1,2022-01-18,1,381,NA,1,1341,0,NA,NA,2022-01-20 05:26:34,1,670,2020-07-14,0,NA,NA,NA,"FR 4401541627",2020-07-14,TRUE,2,FALSE,"FR 4124295428",NA,NA,NA,NA,NA,0
"931",2635,1,2020-07-16,1,65,NA,1,1344,0,NA,NA,2020-07-16 00:00:00,1,671,2017-12-20,0,NA,NA,NA,"FR 4401541496",2017-12-20,TRUE,2,FALSE,"FR 4401541426",NA,NA,NA,NA,NA,0
"932",3492,1,2022-01-18,1,379,NA,1,1345,0,NA,NA,2022-01-20 05:26:26,1,672,2020-07-23,0,NA,NA,NA,"FR 4401541628",2020-07-23,TRUE,2,FALSE,"FR 4401541471",NA,NA,NA,NA,NA,0
"933",3489,1,2022-01-15,1,341,NA,1,1346,0,NA,NA,2022-01-17 06:01:38,1,673,2020-07-26,0,NA,NA,NA,"FR 4404288459",2020-07-26,TRUE,2,FALSE,"FR 4404288348",NA,NA,26,NA,NA,1
"934",3558,1,2022-02-24,1,339,NA,1,1364,0,NA,NA,2022-02-26 06:01:34,1,681,2020-07-29,0,NA,NA,NA,"FR 4404288460",2020-07-29,TRUE,2,FALSE,"FR 4404288286",NA,NA,27,NA,NA,2
"935",3547,1,2022-02-19,1,384,NA,1,1366,0,NA,NA,2022-02-21 05:41:29,1,682,2020-07-30,0,NA,NA,NA,"FR 4401541629",2020-07-30,TRUE,2,FALSE,"FR 4401541432",NA,NA,NA,NA,NA,0
"936",3392,4,2021-11-24,1,349,NA,1,1371,0,NA,NA,2021-11-26 05:21:39,1,687,2019-02-04,0,NA,NA,NA,"FR 4401541547",2019-02-04,TRUE,2,FALSE,"FR 4939387227",NA,NA,NA,NA,NA,0
"937",3438,5,2021-12-16,1,349,NA,1,1371,0,NA,NA,2021-12-20 10:51:24,1,687,2019-02-04,0,NA,NA,NA,"FR 4401541547",2019-02-04,TRUE,2,FALSE,"FR 4939387227",NA,NA,NA,NA,NA,0
"938",3482,6,2022-01-11,1,349,NA,1,1371,0,NA,NA,2022-01-13 05:36:27,1,687,2019-02-04,0,NA,NA,NA,"FR 4401541547",2019-02-04,TRUE,2,FALSE,"FR 4939387227",NA,NA,NA,NA,NA,0
"939",2778,2,2020-10-29,1,12,NA,1,1371,0,NA,NA,2020-10-29 00:00:00,1,687,2019-02-04,0,NA,NA,NA,"FR 4401541547",2019-02-04,TRUE,2,FALSE,"FR 4939387227",NA,NA,NA,NA,NA,0
"940",2659,1,2020-08-05,1,73,NA,1,1371,0,NA,NA,2020-08-05 00:00:00,1,687,2019-02-04,0,NA,NA,NA,"FR 4401541547",2019-02-04,TRUE,2,FALSE,"FR 4939387227",NA,NA,NA,NA,NA,0
"941",2858,3,2020-12-12,1,12,NA,1,1371,0,NA,NA,2020-12-12 00:00:00,1,687,2019-02-04,0,NA,NA,NA,"FR 4401541547",2019-02-04,TRUE,2,FALSE,"FR 4939387227",NA,NA,NA,NA,NA,0
"942",3211,2,2021-08-10,1,93,NA,1,1372,0,NA,NA,2021-08-12 05:41:46,1,688,2019-02-09,0,NA,NA,NA,"FR 4401541550",2019-02-09,TRUE,2,FALSE,"FR 4401541424",NA,NA,NA,NA,NA,0
"943",2661,1,2020-08-05,1,68,NA,1,1372,0,NA,NA,2020-08-05 00:00:00,1,688,2019-02-09,0,NA,NA,NA,"FR 4401541550",2019-02-09,TRUE,2,FALSE,"FR 4401541424",NA,NA,NA,NA,NA,0
"944",2665,1,2020-08-10,1,76,NA,1,1375,0,NA,NA,2020-08-10 00:00:00,1,691,2019-01-30,0,NA,NA,NA,"FR 4401541546",2019-01-30,TRUE,2,FALSE,"FR 4939387183",NA,NA,NA,NA,NA,0
"945",3231,2,2021-08-18,1,76,NA,1,1375,0,NA,NA,2021-08-20 05:16:48,1,691,2019-01-30,0,NA,NA,NA,"FR 4401541546",2019-01-30,TRUE,2,FALSE,"FR 4939387183",NA,NA,NA,NA,NA,0
"946",3302,3,2021-10-06,1,330,NA,1,1376,0,NA,NA,2021-10-08 05:16:53,1,692,2019-01-02,0,NA,NA,NA,"FR 4401543949",2019-01-02,TRUE,2,FALSE,"FR 4401541447",NA,NA,NA,NA,NA,0
"947",2666,1,2020-08-10,1,73,NA,1,1376,0,NA,NA,2020-08-10 00:00:00,1,692,2019-01-02,0,NA,NA,NA,"FR 4401543949",2019-01-02,TRUE,2,FALSE,"FR 4401541447",NA,NA,NA,NA,NA,0
"948",2710,2,2020-09-15,1,53,NA,1,1376,0,NA,NA,2020-09-15 00:00:00,1,692,2019-01-02,0,NA,NA,NA,"FR 4401543949",2019-01-02,TRUE,2,FALSE,"FR 4401541447",NA,NA,NA,NA,NA,0
"949",3456,4,2021-12-26,1,346,NA,1,1376,0,NA,NA,2021-12-28 05:22:06,1,692,2019-01-02,0,NA,NA,NA,"FR 4401543949",2019-01-02,TRUE,2,FALSE,"FR 4401541447",NA,NA,NA,NA,NA,0
"950",3531,5,2022-02-11,1,346,NA,1,1376,0,NA,NA,2022-02-13 09:06:29,1,692,2019-01-02,0,NA,NA,NA,"FR 4401543949",2019-01-02,TRUE,2,FALSE,"FR 4401541447",NA,NA,NA,NA,NA,0
"951",3565,6,2022-03-03,1,104,NA,1,1376,0,NA,NA,2022-03-05 05:31:22,1,692,2019-01-02,0,NA,NA,NA,"FR 4401543949",2019-01-02,TRUE,2,FALSE,"FR 4401541447",NA,NA,NA,NA,NA,0
"952",2667,1,2020-08-10,1,12,NA,1,1377,0,NA,NA,2020-08-10 00:00:00,1,693,2018-12-12,0,NA,NA,NA,"FR 4401541542",2018-12-12,TRUE,2,FALSE,"FR 4401541452",NA,NA,NA,NA,NA,0
"953",3280,3,2021-09-18,1,160,NA,1,1377,0,NA,NA,2021-09-22 05:16:44,1,693,2018-12-12,0,NA,NA,NA,"FR 4401541542",2018-12-12,TRUE,2,FALSE,"FR 4401541452",NA,NA,NA,NA,NA,0
"954",3242,2,2021-08-28,1,104,NA,1,1377,0,NA,NA,2021-08-31 05:11:51,1,693,2018-12-12,0,NA,NA,NA,"FR 4401541542",2018-12-12,TRUE,2,FALSE,"FR 4401541452",NA,NA,NA,NA,NA,0
"955",2890,3,2021-01-04,1,108,NA,1,1378,0,NA,NA,2021-01-04 00:00:00,1,694,2015-10-26,0,NA,NA,NA,"FR 5345849921",2015-10-26,TRUE,2,FALSE,"FR 5345849792",NA,NA,NA,NA,NA,0
"956",2794,1,2020-11-07,1,98,NA,1,1378,0,NA,NA,2020-11-07 00:00:00,1,694,2015-10-26,0,NA,NA,NA,"FR 5345849921",2015-10-26,TRUE,2,FALSE,"FR 5345849792",NA,NA,NA,NA,NA,0
"957",2847,2,2020-12-07,1,98,NA,1,1378,0,NA,NA,2020-12-07 00:00:00,1,694,2015-10-26,0,NA,NA,NA,"FR 5345849921",2015-10-26,TRUE,2,FALSE,"FR 5345849792",NA,NA,NA,NA,NA,0
"958",3390,1,2021-11-22,1,339,NA,1,1382,0,NA,NA,2021-11-24 06:01:54,1,696,2020-08-15,0,NA,NA,NA,"FR 4404288461",2020-08-15,TRUE,2,TRUE,"FR 4944526074",NA,NA,24,NA,NA,2
"959",2669,1,2020-08-14,1,68,NA,1,1387,0,NA,NA,2020-08-14 00:00:00,1,698,2016-08-25,0,NA,NA,NA,"",2016-08-25,TRUE,2,FALSE,"FR 4401572089",NA,NA,86,NA,NA,1
"960",3395,1,2021-11-26,1,341,NA,1,1391,0,NA,NA,2021-11-28 08:46:28,1,701,2020-08-26,0,NA,NA,NA,"FR 4404288462",2020-08-26,TRUE,2,FALSE,"FR 4404288343",NA,NA,26,NA,NA,1
"961",3526,2,2022-02-09,1,385,NA,1,1391,0,NA,NA,2022-02-11 06:01:28,1,701,2020-08-26,0,NA,NA,NA,"FR 4404288462",2020-08-26,TRUE,2,FALSE,"FR 4404288343",NA,NA,26,NA,NA,1
"962",3524,3,2022-02-07,1,351,NA,1,1395,0,NA,NA,2022-02-09 06:43:22,1,703,2020-08-31,0,NA,NA,NA,"FR 4404288463",2020-08-31,TRUE,2,FALSE,"FR 4404288303",NA,NA,27,NA,NA,1
"963",3490,2,2022-01-15,1,78,NA,1,1395,0,NA,NA,2022-01-17 06:01:40,1,703,2020-08-31,0,NA,NA,NA,"FR 4404288463",2020-08-31,TRUE,2,FALSE,"FR 4404288303",NA,NA,27,NA,NA,1
"964",3560,4,2022-02-28,1,51,NA,1,1395,0,NA,NA,2022-03-02 06:16:25,1,703,2020-08-31,0,NA,NA,NA,"FR 4404288463",2020-08-31,TRUE,2,FALSE,"FR 4404288303",NA,NA,27,NA,NA,1
"965",3396,1,2021-11-26,1,341,NA,1,1395,0,NA,NA,2021-11-28 08:46:33,1,703,2020-08-31,0,NA,NA,NA,"FR 4404288463",2020-08-31,TRUE,2,FALSE,"FR 4404288303",NA,NA,27,NA,NA,1
"966",2690,1,2020-08-31,1,12,NA,1,1399,0,NA,NA,2020-08-31 00:00:00,1,705,2018-09-02,0,NA,NA,NA,"FR 4964180227",2018-09-02,TRUE,2,FALSE,"FR 4964180078",NA,NA,NA,NA,NA,0
"967",3235,2,2021-08-23,1,38,NA,1,1399,0,NA,NA,2021-08-25 05:41:53,1,705,2018-09-02,0,NA,NA,NA,"FR 4964180227",2018-09-02,TRUE,2,FALSE,"FR 4964180078",NA,NA,NA,NA,NA,0
"968",3446,1,2021-12-22,1,341,NA,1,1400,0,NA,NA,2021-12-24 06:01:25,1,706,2020-09-02,0,NA,NA,NA,"FR 4404288464",2020-09-02,TRUE,2,TRUE,"FR 4404288289",NA,NA,NA,NA,NA,0
"969",3629,1,2022-04-16,1,387,NA,1,1402,0,NA,NA,2022-04-18 06:01:30,1,707,2020-09-04,0,NA,NA,NA,"FR 4404288465",2020-09-04,TRUE,2,FALSE,"FR 4404288353",NA,NA,NA,NA,NA,0
"970",3420,1,2021-12-08,1,370,NA,1,1404,0,NA,NA,2021-12-10 06:01:34,1,708,2020-09-08,0,NA,NA,NA,"FR 4404288466",2020-09-08,TRUE,2,TRUE,"FR 4404288351",NA,NA,25,NA,NA,2
"971",3467,2,2021-12-29,1,349,NA,1,1404,0,NA,NA,2021-12-31 06:01:34,1,708,2020-09-08,0,NA,NA,NA,"FR 4404288466",2020-09-08,TRUE,2,TRUE,"FR 4404288351",NA,NA,25,NA,NA,2
"972",3517,1,2022-02-01,1,341,NA,1,1408,0,NA,NA,2022-02-04 06:01:39,1,709,2020-09-17,0,NA,NA,NA,"FR 4404288467",2020-09-17,TRUE,2,FALSE,"FR 4404288349",NA,NA,25,NA,NA,1
"973",3539,1,2022-02-14,1,324,NA,1,1411,0,NA,NA,2022-02-16 06:01:31,1,710,2020-09-18,0,NA,NA,NA,"FR 4404288468",2020-09-18,TRUE,2,TRUE,"FR 4404288139",NA,NA,25,NA,NA,2
"974",3505,1,2022-01-22,1,339,NA,1,1413,0,NA,NA,2022-01-24 06:01:55,1,711,2020-09-22,0,NA,NA,NA,"FR 4404288469",2020-09-22,TRUE,2,FALSE,"FR 4404288145",NA,NA,24,NA,NA,1
"975",3550,2,2022-02-19,1,324,NA,1,1415,0,NA,NA,2022-02-21 06:01:24,1,712,2020-09-23,0,NA,NA,NA,"FR 4404288470",2020-09-23,TRUE,2,TRUE,"FR 4404288283",NA,NA,25,NA,NA,2
"976",3514,1,2022-01-29,1,353,NA,1,1415,0,NA,NA,2022-01-31 06:01:24,1,712,2020-09-23,0,NA,NA,NA,"FR 4404288470",2020-09-23,TRUE,2,TRUE,"FR 4404288283",NA,NA,25,NA,NA,2
"977",3518,1,2022-02-03,1,339,NA,1,1418,0,NA,NA,2022-02-05 06:21:25,1,713,2020-09-24,0,NA,NA,NA,"FR 4404288471",2020-09-24,TRUE,2,FALSE,"FR 4404658920",NA,NA,25,NA,NA,1
"978",3530,1,2022-02-10,1,370,NA,1,1420,0,NA,NA,2022-02-12 06:01:33,1,714,2020-09-24,0,NA,NA,NA,"FR 4404288472",2020-09-24,TRUE,2,FALSE,"FR 4404288355",NA,NA,27,NA,NA,1
"979",3625,4,2022-04-14,1,389,NA,1,1420,0,NA,NA,2022-04-16 06:01:25,1,714,2020-09-24,0,NA,NA,NA,"FR 4404288472",2020-09-24,TRUE,2,FALSE,"FR 4404288355",NA,NA,27,NA,NA,1
"980",3595,3,2022-03-23,1,14,NA,1,1420,0,NA,NA,2022-03-25 06:01:29,1,714,2020-09-24,0,NA,NA,NA,"FR 4404288472",2020-09-24,TRUE,2,FALSE,"FR 4404288355",NA,NA,27,NA,NA,1
"981",3569,2,2022-03-05,1,385,NA,1,1420,0,NA,NA,2022-03-07 06:01:25,1,714,2020-09-24,0,NA,NA,NA,"FR 4404288472",2020-09-24,TRUE,2,FALSE,"FR 4404288355",NA,NA,27,NA,NA,1
"982",3576,1,2022-03-08,1,389,NA,1,1422,0,NA,NA,2022-03-10 06:01:26,1,715,2020-09-29,0,NA,NA,NA,"FR 4404288473",2020-09-29,TRUE,2,TRUE,"FR 4404288306",NA,NA,28,NA,NA,1
"983",3641,2,2022-04-29,1,389,NA,1,1422,0,NA,NA,2022-05-01 09:11:35,1,715,2020-09-29,0,NA,NA,NA,"FR 4404288473",2020-09-29,TRUE,2,TRUE,"FR 4404288306",NA,NA,28,NA,NA,1
"984",3696,2,2022-06-21,1,389,NA,1,1424,0,NA,NA,2022-06-23 06:01:36,1,716,2020-09-30,0,NA,NA,NA,"FR 4404288474",2020-09-30,TRUE,2,TRUE,"FR 4401572218",NA,NA,30,NA,NA,2
"985",3543,1,2022-02-17,1,386,NA,1,1424,0,NA,NA,2022-02-19 06:01:23,1,716,2020-09-30,0,NA,NA,NA,"FR 4404288474",2020-09-30,TRUE,2,TRUE,"FR 4401572218",NA,NA,30,NA,NA,2
"986",3563,1,2022-03-01,1,356,NA,1,1430,0,NA,NA,2022-03-03 06:01:38,1,717,2020-10-08,0,NA,NA,NA,"FR 4404288475",2020-10-08,TRUE,2,TRUE,"FR 4404288324",NA,NA,25,NA,NA,2
"987",3635,1,2022-04-22,1,339,NA,1,1434,0,NA,NA,2022-04-25 06:01:33,1,718,2020-10-17,0,NA,NA,NA,"FR 4404288476",2020-10-17,TRUE,2,TRUE,"FR 4404288318",NA,NA,27,NA,NA,2
"988",3570,2,2022-03-05,1,324,NA,1,1439,0,NA,NA,2022-03-07 06:01:26,1,719,2020-10-27,0,NA,NA,NA,"FR 4404288477",2020-10-27,TRUE,2,TRUE,"FR 4404288098",NA,NA,25,NA,NA,2
